Taxon,Scientific_Name,Endemic,Genus,Species,Subspecies,Class,Order,Family,GBIF_id,POW_Name
Sagina saginoides,Sagina saginoides (L.) H. Karst.,FALSE,Sagina,saginoides,NA,Magnoliopsida,Caryophyllales,Caryophyllaceae,7952995,
Sagina subulata,Sagina subulata (Sw.) C. Presl,FALSE,Sagina,subulata,NA,Magnoliopsida,Caryophyllales,Caryophyllaceae,----,
Sagittaria sagittifolia,Sagittaria sagittifolia L.,FALSE,Sagittaria,sagittifolia,NA,Magnoliopsida,Alismatales,Alismataceae,5328882,
Salicornia dolichostachya,Salicornia dolichostachya Moss,FALSE,Salicornia,dolichostachya,NA,Magnoliopsida,Caryophyllales,Chenopodiaceae,6035873,
Salicornia emerici,Salicornia emerici Duval-Jouve,FALSE,Salicornia,emerici,NA,Magnoliopsida,Caryophyllales,Chenopodiaceae,6035873,
Salicornia ramosissima,Salicornia ramosissima Woods,FALSE,Salicornia,ramosissima,NA,Magnoliopsida,Caryophyllales,Chenopodiaceae,9823570,
Salix alba,Salix alba L.,FALSE,Salix,alba,NA,Magnoliopsida,Malpighiales,Salicaceae,5372513,
Salix atrocinerea,Salix atrocinerea Brot.,FALSE,Salix,atrocinerea,NA,Magnoliopsida,Malpighiales,Salicaceae,5582546,
Salix aurita,Salix aurita L.,FALSE,Salix,aurita,NA,Magnoliopsida,Malpighiales,Salicaceae,5372876,
Salix bicolor,Salix bicolor Willd.,FALSE,Salix,bicolor,NA,Magnoliopsida,Malpighiales,Salicaceae,5372945,
Salix breviserrata,Salix breviserrata Flod.,FALSE,Salix,breviserrata,NA,Magnoliopsida,Malpighiales,Salicaceae,7266834,
Salix cantabrica,Salix cantabrica Rech. fil.,TRUE,Salix,cantabrica,NA,Magnoliopsida,Malpighiales,Salicaceae,5583336,
Salix caprea,Salix caprea L.,FALSE,Salix,caprea,NA,Magnoliopsida,Malpighiales,Salicaceae,5372952,
Salix daphnoides,Salix daphnoides Vill.,FALSE,Salix,daphnoides,NA,Magnoliopsida,Malpighiales,Salicaceae,9153437,
Salix eleagnos,Salix eleagnos Scop.,FALSE,Salix,eleagnos,NA,Magnoliopsida,Malpighiales,Salicaceae,5372655,
Salix fragilis,Salix fragilis L.,FALSE,Salix,fragilis,NA,Magnoliopsida,Malpighiales,Salicaceae,5372829,
Salix hastata,Salix hastata L.,FALSE,Salix,hastata,NA,Magnoliopsida,Malpighiales,Salicaceae,5372554,
Salix herbacea,Salix herbacea L.,FALSE,Salix,herbacea,NA,Magnoliopsida,Malpighiales,Salicaceae,5373083,
Salix lapponum,Salix lapponum L.,FALSE,Salix,lapponum,NA,Magnoliopsida,Malpighiales,Salicaceae,7104074,
Salix pedicellata,Salix pedicellata Desf.,FALSE,Salix,pedicellata,NA,Magnoliopsida,Malpighiales,Salicaceae,5583320,
Salix pentandra,Salix pentandra L.,FALSE,Salix,pentandra,NA,Magnoliopsida,Malpighiales,Salicaceae,5372647,
Salix purpurea,Salix purpurea L.,FALSE,Salix,purpurea,NA,Magnoliopsida,Malpighiales,Salicaceae,5372800,
Salix pyrenaica,Salix pyrenaica Gouan,TRUE,Salix,pyrenaica,NA,Magnoliopsida,Malpighiales,Salicaceae,5583939,
Salix repens,Salix repens L.,FALSE,Salix,repens,NA,Magnoliopsida,Malpighiales,Salicaceae,9148812,
Salix reticulata,Salix reticulata L.,FALSE,Salix,reticulata,NA,Magnoliopsida,Malpighiales,Salicaceae,5372693,
Salix retusa,Salix retusa L.,FALSE,Salix,retusa,NA,Magnoliopsida,Malpighiales,Salicaceae,8119241,
Salix salviifolia,Salix salviifolia Brot.,TRUE,Salix,salviifolia,NA,Magnoliopsida,Malpighiales,Salicaceae,8270750,
Salix tarraconensis,Salix tarraconensis Pau,TRUE,Salix,tarraconensis,NA,Magnoliopsida,Malpighiales,Salicaceae,5582764,
Salix triandra,Salix triandra L.,FALSE,Salix,triandra,NA,Magnoliopsida,Malpighiales,Salicaceae,7103891,
Salsola genistoides,Salsola genistoides Juss. ex Poir.,FALSE,Salsola,genistoides,NA,Magnoliopsida,Caryophyllales,Chenopodiaceae,3759567,
Salsola kali,Salsola kali L.,FALSE,Salsola,kali,NA,Magnoliopsida,Caryophyllales,Chenopodiaceae,3083957,
Salsola oppositifolia,Salsola oppositifolia Desf.,FALSE,Salsola,oppositifolia,NA,Magnoliopsida,Caryophyllales,Chenopodiaceae,11364737,
Salsola papillosa,Salsola papillosa Willk.,TRUE,Salsola,papillosa,NA,Magnoliopsida,Caryophyllales,Chenopodiaceae,3757043,
Salsola soda,Salsola soda L.,FALSE,Salsola,soda,NA,Magnoliopsida,Caryophyllales,Chenopodiaceae,3758349,
Salsola vermiculata,Salsola vermiculata L.,FALSE,Salsola,vermiculata,NA,Magnoliopsida,Caryophyllales,Chenopodiaceae,9465030,
Salsola webbii,Salsola webbii Moq.,FALSE,Salsola,webbii,NA,Magnoliopsida,Caryophyllales,Chenopodiaceae,3755682,
Salvia aethiopis,Salvia aethiopis L.,FALSE,Salvia,aethiopis,NA,Magnoliopsida,Lamiales,Lamiaceae,2927030,
Salvia argentea,Salvia argentea L.,FALSE,Salvia,argentea,NA,Magnoliopsida,Lamiales,Lamiaceae,2927065,
Salvia barrelieri,Salvia barrelieri Etl.,FALSE,Salvia,barrelieri,NA,Magnoliopsida,Lamiales,Lamiaceae,7498903,
Salvia candelabrum,Salvia candelabrum Boiss.,TRUE,Salvia,candelabrum,NA,Magnoliopsida,Lamiales,Lamiaceae,3882511,
Salvia glutinosa,Salvia glutinosa L.,FALSE,Salvia,glutinosa,NA,Magnoliopsida,Lamiales,Lamiaceae,2927026,
Salvia lavandulifolia blancoana,Salvia lavandulifolia blancoana (Webb & Heldr.) Rosúa & Blanca,FALSE,Salvia,lavandulifolia,blancoana,Magnoliopsida,Lamiales,Lamiaceae,7351266,
Salvia lavandulifolia lavandulifolia,Salvia lavandulifolia lavandulifolia Vahl,TRUE,Salvia,lavandulifolia,lavandulifolia,Magnoliopsida,Lamiales,Lamiaceae,2927004,
Salvia lavandulifolia mariolensis,Salvia lavandulifolia mariolensis (Figuerola) Alcaraz & De la Torre,TRUE,Salvia,lavandulifolia,mariolensis,Magnoliopsida,Lamiales,Lamiaceae,7351266,
Salvia lavandulifolia oxyodon,Salvia lavandulifolia oxyodon (Webb & Heldr.) Rivas Goday & Rivas Mart.,TRUE,Salvia,lavandulifolia,oxyodon,Magnoliopsida,Lamiales,Lamiaceae,2927004,
Salvia lavandulifolia vellerea,Salvia lavandulifolia vellerea (Cuatrec.) Rivas Goday & Rivas Mart.,TRUE,Salvia,lavandulifolia,vellerea,Magnoliopsida,Lamiales,Lamiaceae,7351266,
Salvia phlomoides boissieri,Salvia phlomoides boissieri (De Noé) Rosúa & Blanca,TRUE,Salvia,phlomoides,boissieri,Magnoliopsida,Lamiales,Lamiaceae,7819681,
Salvia phlomoides phlomoides,Salvia phlomoides phlomoides Asso,TRUE,Salvia,phlomoides,phlomoides,Magnoliopsida,Lamiales,Lamiaceae,7819681,
Salvia pratensis,Salvia pratensis L.,FALSE,Salvia,pratensis,NA,Magnoliopsida,Lamiales,Lamiaceae,2927007,
Salvia sclarea,Salvia sclarea L.,FALSE,Salvia,sclarea,NA,Magnoliopsida,Lamiales,Lamiaceae,2927000,
Salvia sclareoides,Salvia sclareoides Brot.,TRUE,Salvia,sclareoides,NA,Magnoliopsida,Lamiales,Lamiaceae,7307282,
Salvia valentina,Salvia valentina Vahl,TRUE,Salvia,valentina,NA,Magnoliopsida,Lamiales,Lamiaceae,3884438,
Salvia verbenaca,Salvia verbenaca L.,FALSE,Salvia,verbenaca,NA,Magnoliopsida,Lamiales,Lamiaceae,6409706,
Salvia viridis,Salvia viridis L.,FALSE,Salvia,viridis,NA,Magnoliopsida,Lamiales,Lamiaceae,3883959,
Sambucus ebulus,Sambucus ebulus L.,FALSE,Sambucus,ebulus,NA,Magnoliopsida,Dipsacales,Adoxaceae,2888722,
Sambucus nigra nigra,Sambucus nigra nigra L.,FALSE,Sambucus,nigra,nigra,Magnoliopsida,Dipsacales,Adoxaceae,2888728,
Sambucus racemosa,Sambucus racemosa L.,FALSE,Sambucus,racemosa,NA,Magnoliopsida,Dipsacales,Adoxaceae,2888723,
Samolus valerandi,Samolus valerandi L.,FALSE,Samolus,valerandi,NA,Magnoliopsida,Ericales,Primulaceae,3169313,
Sanguisorba ancistroides,Sanguisorba ancistroides (Desf.) Ces.,FALSE,Sanguisorba,ancistroides,NA,Magnoliopsida,Rosales,Rosaceae,5364239,
Sanguisorba hybrida,Sanguisorba hybrida (L.) Font Quer,TRUE,Sanguisorba,hybrida,NA,Magnoliopsida,Rosales,Rosaceae,5370439,
Sanguisorba lateriflora,Sanguisorba lateriflora (Coss.) A. Braun & C.D. Bouché,TRUE,Sanguisorba,lateriflora,NA,Magnoliopsida,Rosales,Rosaceae,5370482,
Sanguisorba minor balearica,Sanguisorba minor balearica (Bourg. ex Nyman) Muñoz Garm. & C. Navarro,FALSE,Sanguisorba,minor,balearica,Magnoliopsida,Rosales,Rosaceae,5364245,
Sanguisorba minor minor,Sanguisorba minor minor Scop.,FALSE,Sanguisorba,minor,minor,Magnoliopsida,Rosales,Rosaceae,----,
Sanguisorba officinalis,Sanguisorba officinalis L.,FALSE,Sanguisorba,officinalis,NA,Magnoliopsida,Rosales,Rosaceae,3029627,
Sanguisorba rupicola,Sanguisorba rupicola (Boiss. & Reut.) A. Braun & C.D. Bouché,FALSE,Sanguisorba,rupicola,NA,Magnoliopsida,Rosales,Rosaceae,5819637,
Sanguisorba verrucosa,Sanguisorba verrucosa (Link ex G. Don) Ces.,FALSE,Sanguisorba,verrucosa,NA,Magnoliopsida,Rosales,Rosaceae,5370457,
Sanicula europaea,Sanicula europaea L.,FALSE,Sanicula,europaea,NA,Magnoliopsida,Apiales,Apiaceae,6027128,
Santolina ageratifolia,Santolina ageratifolia,TRUE,Santolina,ageratifolia,NA,Magnoliopsida,Asterales,Asteraceae,8774657,
Santolina benthamiana,Santolina benthamiana Jord. & Fourr.,TRUE,Santolina,benthamiana,NA,Magnoliopsida,Asterales,Asteraceae,3125936,
Santolina canescens,Santolina canescens Lag.,FALSE,Santolina,canescens,NA,Magnoliopsida,Asterales,Asteraceae,3125946,
Santolina chamaecyparissus tomentosa,Santolina chamaecyparissus tomentosa Arcang.,TRUE,Santolina,chamaecyparissus,tomentosa,Magnoliopsida,Asterales,Asteraceae,3125933,
Santolina elegans,Santolina elegans Boiss. ex DC.,TRUE,Santolina,elegans,NA,Magnoliopsida,Asterales,Asteraceae,3125943,
Santolina ericoides,Santolina ericoides hort. ex Poir.,FALSE,Santolina,ericoides,NA,Magnoliopsida,Asterales,Asteraceae,3125954,
Santolina impressa,Santolina impressa Hoffmanns. & Link,TRUE,Santolina,impressa,NA,Magnoliopsida,Asterales,Asteraceae,4252829,
Santolina magonica,"Santolina magonica (O.Bolos, Molin. & P.Monts.) Romo",TRUE,Santolina,magonica,NA,Magnoliopsida,Asterales,Asteraceae,3125930,
Santolina melidensis,Santolina melidensis (Rodr.Oubiña & S.Ortiz) Rodr.Oubiña & S.Ortiz,TRUE,Santolina,melidensis,NA,Magnoliopsida,Asterales,Asteraceae,3125950,
Santolina montiberica,"Santolina montiberica (Riv.-Guerra) R.Carbajal, L.Sáez, M.Serrano & S.Ortiz",TRUE,Santolina,montiberica,NA,Magnoliopsida,Asterales,Asteraceae,9400041,
Santolina oblongifolia,Santolina oblongifolia Boiss.,TRUE,Santolina,oblongifolia,NA,Magnoliopsida,Asterales,Asteraceae,3125931,
Santolina pectinata,Santolina pectinata Lag.,FALSE,Santolina,pectinata,NA,Magnoliopsida,Asterales,Asteraceae,3125927,
Santolina rosmarinifolia,Santolina rosmarinifolia L.,TRUE,Santolina,rosmarinifolia,NA,Magnoliopsida,Asterales,Asteraceae,3125944,
Santolina semidentata,Santolina semidentata Hoffmanns. & Link,TRUE,Santolina,semidentata,NA,Magnoliopsida,Asterales,Asteraceae,3125941,
Santolina vedranensis,"Santolina vedranensis (O.Bolòs & Vigo) L.Sáez, M.Serrano, S.Ortiz & R.Carbajal",TRUE,Santolina,vedranensis,NA,Magnoliopsida,Asterales,Asteraceae,9455944,
Santolina virens,Santolina virens Mill.,TRUE,Santolina,virens,NA,Magnoliopsida,Asterales,Asteraceae,3125928,
Santolina viscosa,Santolina viscosa Lag.,TRUE,Santolina,viscosa,NA,Magnoliopsida,Asterales,Asteraceae,4252495,
Saponaria bellidifolia,Saponaria bellidifolia Sm.,FALSE,Saponaria,bellidifolia,NA,Magnoliopsida,Caryophyllales,Caryophyllaceae,3812815,
Saponaria caespitosa,Saponaria caespitosa DC.,TRUE,Saponaria,caespitosa,NA,Magnoliopsida,Caryophyllales,Caryophyllaceae,8199854,
Saponaria glutinosa,Saponaria glutinosa M. Bieb.,FALSE,Saponaria,glutinosa,NA,Magnoliopsida,Caryophyllales,Caryophyllaceae,3812573,
Saponaria ocymoides,Saponaria ocymoides L.,FALSE,Saponaria,ocymoides,NA,Magnoliopsida,Caryophyllales,Caryophyllaceae,3085357,
Saponaria officinalis,Saponaria officinalis L.,FALSE,Saponaria,officinalis,NA,Magnoliopsida,Caryophyllales,Caryophyllaceae,3085360,
Sarcocapnos baetica ardalii,Sarcocapnos baetica ardalii López Vélez,TRUE,Sarcocapnos,baetica,ardalii,Magnoliopsida,Ranunculales,Papaveraceae,7314901,
Sarcocapnos baetica baetica,Sarcocapnos baetica baetica (Boiss. & Reut.) Nyman,TRUE,Sarcocapnos,baetica,baetica,Magnoliopsida,Ranunculales,Papaveraceae,7314901,
Sarcocapnos baetica integrifolia,Sarcocapnos baetica integrifolia (Boiss.) Nyman,TRUE,Sarcocapnos,baetica,integrifolia,Magnoliopsida,Ranunculales,Papaveraceae,7314901,
Sarcocapnos crassifolia speciosa,Sarcocapnos crassifolia speciosa (Boiss.) Rouy,TRUE,Sarcocapnos,crassifolia,speciosa,Magnoliopsida,Ranunculales,Papaveraceae,7314899,
Sarcocapnos enneaphylla,Sarcocapnos enneaphylla (L.) DC.,FALSE,Sarcocapnos,enneaphylla,NA,Magnoliopsida,Ranunculales,Papaveraceae,7314894,
Sarcocapnos pulcherrima,Sarcocapnos pulcherrima C.Morales & Romero García,TRUE,Sarcocapnos,pulcherrima,NA,Magnoliopsida,Ranunculales,Papaveraceae,3601748,
Sarcocapnos saetabensis,Sarcocapnos saetabensis Mateo & Figuerola,TRUE,Sarcocapnos,saetabensis,NA,Magnoliopsida,Ranunculales,Papaveraceae,7314894,
Sarcocornia fruticosa,Sarcocornia fruticosa (L.) A.J. Scott,FALSE,Sarcocornia,fruticosa,NA,Magnoliopsida,Caryophyllales,Chenopodiaceae,5567884,
Sarcocornia hispanica,"Sarcocornia hispanica Fuente, Rufo & Sánchez Mata",TRUE,Sarcocornia,hispanica,NA,Magnoliopsida,Caryophyllales,Chenopodiaceae,9542687,
Sarcocornia lagascae,"Sarcocornia lagascae Fuente, Rufo & Sánchez Mata",TRUE,Sarcocornia,lagascae,NA,Magnoliopsida,Caryophyllales,Chenopodiaceae,9350464,
Sarcocornia perennis alpini,Sarcocornia perennis alpini (Lag.) Castrov.,FALSE,Sarcocornia,perennis,alpini,Magnoliopsida,Caryophyllales,Chenopodiaceae,8170813,
Sarcocornia perennis perennis,Sarcocornia perennis perennis (Mill.) A.J. Scott,FALSE,Sarcocornia,perennis,perennis,Magnoliopsida,Caryophyllales,Chenopodiaceae,5383932,
Sarcocornia pruinosa,"Sarcocornia pruinosa Fuente, Rufo & Sánchez Mata",FALSE,Sarcocornia,pruinosa,NA,Magnoliopsida,Caryophyllales,Chenopodiaceae,9265188,
Satureja cuneifolia,Satureja cuneifolia Ten.,FALSE,Satureja,cuneifolia,NA,Magnoliopsida,Lamiales,Lamiaceae,7306488,
Satureja innota,Satureja innota (Pau) Font Quer,TRUE,Satureja,innota,NA,Magnoliopsida,Lamiales,Lamiaceae,7407534,
Satureja intricata,Satureja intricata Lange,TRUE,Satureja,intricata,NA,Magnoliopsida,Lamiales,Lamiaceae,7309554,
Satureja montana montana,Satureja montana montana L.,FALSE,Satureja,montana,montana,Magnoliopsida,Lamiales,Lamiaceae,2926884,
Saussurea alpina,Saussurea alpina (L.) DC.,FALSE,Saussurea,alpina,NA,Magnoliopsida,Asterales,Asteraceae,5404542,
Saxifraga aizoides,Saxifraga aizoides L.,FALSE,Saxifraga,aizoides,NA,Magnoliopsida,Saxifragales,Saxifragaceae,8165236,
Saxifraga androsacea,Saxifraga androsacea L.,FALSE,Saxifraga,androsacea,NA,Magnoliopsida,Saxifragales,Saxifragaceae,3753798,
Saxifraga aquatica,Saxifraga aquatica Lapeyr.,TRUE,Saxifraga,aquatica,NA,Magnoliopsida,Saxifragales,Saxifragaceae,8249597,
Saxifraga aretioides,Saxifraga aretioides Lapeyr.,TRUE,Saxifraga,aretioides,NA,Magnoliopsida,Saxifragales,Saxifragaceae,3753538,
Saxifraga aspera,Saxifraga aspera L.,FALSE,Saxifraga,aspera,NA,Magnoliopsida,Saxifragales,Saxifragaceae,7339334,
Saxifraga babiana,Saxifraga babiana T.E. Díaz & Fern. Prieto,TRUE,Saxifraga,babiana,NA,Magnoliopsida,Saxifragales,Saxifragaceae,7339283,
Saxifraga biternata,Saxifraga biternata Boiss.,TRUE,Saxifraga,biternata,NA,Magnoliopsida,Saxifragales,Saxifragaceae,3752838,
Saxifraga bourgeana,Saxifraga bourgeana Boiss. & Reut.,TRUE,Saxifraga,bourgeana,NA,Magnoliopsida,Saxifragales,Saxifragaceae,3752671,
Saxifraga bryoides,Saxifraga bryoides L.,FALSE,Saxifraga,bryoides,NA,Magnoliopsida,Saxifragales,Saxifragaceae,3755523,
Saxifraga caesia,Saxifraga caesia L.,FALSE,Saxifraga,caesia,NA,Magnoliopsida,Saxifragales,Saxifragaceae,3752673,
Saxifraga camposii camposii,Saxifraga camposii camposii Boiss. & Reut.,TRUE,Saxifraga,camposii,camposii,Magnoliopsida,Saxifragales,Saxifragaceae,3755142,
Saxifraga camposii leptophylla,Saxifraga camposii leptophylla (Willk.) D.A. Webb,TRUE,Saxifraga,camposii,leptophylla,Magnoliopsida,Saxifragales,Saxifragaceae,3753971,
Saxifraga canaliculata,Saxifraga canaliculata Boiss. & Reut. ex Engl.,TRUE,Saxifraga,canaliculata,NA,Magnoliopsida,Saxifragales,Saxifragaceae,3755135,
Saxifraga carpetana carpetana,Saxifraga carpetana carpetana Boiss. & Reut.,FALSE,Saxifraga,carpetana,carpetana,Magnoliopsida,Saxifragales,Saxifragaceae,8245212,
Saxifraga catalaunica,Saxifraga catalaunica Boiss. & Reut.,TRUE,Saxifraga,catalaunica,NA,Magnoliopsida,Saxifragales,Saxifragaceae,3754812,
Saxifraga cintrana,Saxifraga cintrana Kuzinsky ex Willk.,TRUE,Saxifraga,cintrana,NA,Magnoliopsida,Saxifragales,Saxifragaceae,3754087,
Saxifraga clusii,Saxifraga clusii Gouan,FALSE,Saxifraga,clusii,NA,Magnoliopsida,Saxifragales,Saxifragaceae,7580528,
Saxifraga conifera,Saxifraga conifera Coss. & Durieu,TRUE,Saxifraga,conifera,NA,Magnoliopsida,Saxifragales,Saxifragaceae,3753726,
Saxifraga corsica cossoniana,Saxifraga corsica cossoniana (Boiss. & Reut.) D.A. Webb,TRUE,Saxifraga,corsica,cossoniana,Magnoliopsida,Saxifragales,Saxifragaceae,7339343,
Saxifraga cotyledon,Saxifraga cotyledon L.,FALSE,Saxifraga,cotyledon,NA,Magnoliopsida,Saxifragales,Saxifragaceae,3753330,
Saxifraga cuneata,Saxifraga cuneata Willd.,FALSE,Saxifraga,cuneata,NA,Magnoliopsida,Saxifragales,Saxifragaceae,7339294,
Saxifraga dichotoma,Saxifraga dichotoma Willd.,FALSE,Saxifraga,dichotoma,NA,Magnoliopsida,Saxifragales,Saxifragaceae,7856945,
Saxifraga erioblasta,Saxifraga erioblasta Boiss. & Reut.,TRUE,Saxifraga,erioblasta,NA,Magnoliopsida,Saxifragales,Saxifragaceae,3755139,
Saxifraga felineri,Saxifraga felineri P. Vargas,TRUE,Saxifraga,felineri,NA,Magnoliopsida,Saxifragales,Saxifragaceae,3754712,
Saxifraga fragilis fragilis,Saxifraga fragilis fragilis Schrank,FALSE,Saxifraga,fragilis,fragilis,Magnoliopsida,Saxifragales,Saxifragaceae,7587587,
Saxifraga fragilis paniculata,Saxifraga fragilis paniculata (Pau) Muñoz Garm. & P. Vargas,TRUE,Saxifraga,fragilis,paniculata,Magnoliopsida,Saxifragales,Saxifragaceae,7587587,
Saxifraga fragosoi,Saxifraga fragosoi Sennen,FALSE,Saxifraga,fragosoi,NA,Magnoliopsida,Saxifragales,Saxifragaceae,3753973,
Saxifraga gemmulosa,Saxifraga gemmulosa Boiss.,TRUE,Saxifraga,gemmulosa,NA,Magnoliopsida,Saxifragales,Saxifragaceae,3753731,
Saxifraga genesiana,Saxifraga genesiana P. Vargas,TRUE,Saxifraga,genesiana,NA,Magnoliopsida,Saxifragales,Saxifragaceae,3753722,
Saxifraga geranioides,Saxifraga geranioides L.,TRUE,Saxifraga,geranioides,NA,Magnoliopsida,Saxifragales,Saxifragaceae,3753661,
Saxifraga globulifera,Saxifraga globulifera Desf.,FALSE,Saxifraga,globulifera,NA,Magnoliopsida,Saxifragales,Saxifragaceae,7339353,
Saxifraga granulata,Saxifraga granulata L.,FALSE,Saxifraga,granulata,NA,Magnoliopsida,Saxifragales,Saxifragaceae,7887000,
Saxifraga haenseleri,Saxifraga haenseleri Boiss. & Reut.,TRUE,Saxifraga,haenseleri,NA,Magnoliopsida,Saxifragales,Saxifragaceae,3753039,
Saxifraga hariotii,Saxifraga hariotii Luizet & Soulié,FALSE,Saxifraga,hariotii,NA,Magnoliopsida,Saxifragales,Saxifragaceae,3752980,
Saxifraga hirsuta hirsuta,Saxifraga hirsuta hirsuta L.,TRUE,Saxifraga,hirsuta,hirsuta,Magnoliopsida,Saxifragales,Saxifragaceae,3032748,
Saxifraga hirsuta paucicrenata,Saxifraga hirsuta paucicrenata (Leresche ex Gillot) D.A. Webb,TRUE,Saxifraga,hirsuta,paucicrenata,Magnoliopsida,Saxifragales,Saxifragaceae,3032748,
Saxifraga intricata,Saxifraga intricata Lapeyr.,TRUE,Saxifraga,intricata,NA,Magnoliopsida,Saxifragales,Saxifragaceae,7339540,
Saxifraga latepetiolata,Saxifraga latepetiolata Willk.,TRUE,Saxifraga,latepetiolata,NA,Magnoliopsida,Saxifragales,Saxifragaceae,3754099,
Saxifraga lepismigena,Saxifraga lepismigena Planellas,TRUE,Saxifraga,lepismigena,NA,Magnoliopsida,Saxifragales,Saxifragaceae,7580528,
Saxifraga longifolia,Saxifraga longifolia Lapeyr.,FALSE,Saxifraga,longifolia,NA,Magnoliopsida,Saxifragales,Saxifragaceae,7742809,
Saxifraga losae,Saxifraga losae Sennen ex Luizet,TRUE,Saxifraga,losae,NA,Magnoliopsida,Saxifragales,Saxifragaceae,7339366,
Saxifraga media,Saxifraga media Gouan,TRUE,Saxifraga,media,NA,Magnoliopsida,Saxifragales,Saxifragaceae,3752855,
Saxifraga moncayensis,Saxifraga moncayensis D.A. Webb,TRUE,Saxifraga,moncayensis,NA,Magnoliopsida,Saxifragales,Saxifragaceae,7339635,
