NUMERIC REFERENCE,REFERENCE,CITATION,NUMBER OF OCCURRENCES
386,"Mateo, G. (2024). Personal Database.","Mateo, G. (2024). Personal Database.",265590
263,"Flora-On: Flora de Portugal Interactiva. Sociedade Portuguesa de Botânica. www.flora-on.pt. Last accessed February, 2025.","Flora-On: Flora de Portugal Interactiva. Sociedade Portuguesa de Botânica. www.flora-on.pt. Last accessed February, 2025.",75574
201,"Buira, A., Fernández-Mazuecos, M., Aedo, C., Molina-Venegas, R. (2020). The contribution of the edaphic factor as a driver of recent plant diversification in a Mediterranean biodiversity hotspot. DRYAD, https://doi.org/10.5061/dryad.c59zw3r5r.","Buira, A., Fernández-Mazuecos, M., Aedo, C., Molina-Venegas, R. (2020). The contribution of the edaphic factor as a driver of recent plant diversification in a Mediterranean biodiversity hotspot. DRYAD, https://doi.org/10.5061/dryad.c59zw3r5r.",39751
265,Folia Botanica Extremadurensis,Folia Botanica Extremadurensis,39533
486,"Serra Laliga, L. 2019. La flora del Paisaje Protegido de las sierras del Maigmó y del Sit","Serra Laliga, L. 2019. La flora del Paisaje Protegido de las sierras del Maigmó y del Sit",18339
487,"Serra Laliga, L. 2021. El patrimoni vegetal de Monòver. ISBN 978-84-09-36962-I","Serra Laliga, L. 2021. El patrimoni vegetal de Monòver. ISBN 978-84-09-36962-I",17169
313,"Guardiola, M., & Sáez, L. (2023). Are Mediterranean Island Mountains Hotspots of Taxonomic and Phylogenetic Biodiversity? The Case of the Endemic Flora of the Balearic Islands. Plants, 12(14), 2640. https://doi.org/10.3390/plants12142640","Guardiola, M., & Sáez, L. (2023). Are Mediterranean Island Mountains Hotspots of Taxonomic and Phylogenetic Biodiversity? The Case of the Endemic Flora of the Balearic Islands. Plants, 12(14), 2640. https://doi.org/10.3390/plants12142640",15620
471,"Salazar Mendías, C (2024). Universidad de Jaén - Herbario de la Universidad de Jaén (JAEN). Version 1.7. Universidad de Jaén. Occurrence dataset. https://doi.org/10.15470/wiadvo","Salazar Mendías, C (2024). Universidad de Jaén - Herbario de la Universidad de Jaén (JAEN). Version 1.7. Universidad de Jaén. Occurrence dataset. https://doi.org/10.15470/wiadvo",10255
264,FlorAnd: Flora de Andalucía online. https://servicio.us.es/florand,FlorAnd: Flora de Andalucía online. https://servicio.us.es/florand,8634
420,"Peralta de Andrés J. 2024. Herbario de la Universidad Pública de Navarra, Pamplona: UPNA-H. Departamento de Ciencias, Universidad Pública de Navarra","Peralta de Andrés J. 2024. Herbario de la Universidad Pública de Navarra, Pamplona: UPNA-H. Departamento de Ciencias, Universidad Pública de Navarra",8378
310,"González Ortega, D., E. Álvarez Gómez, J. Peláez Blanco, R. Sánchez Fernández, N. Gallego Rojas & J. García Guerra (2024). Atlas de las orquídeas silvestres de la ZEC Humada-Peña Amaya (Burgos). Flora Montiberica 88: 3-30.","González Ortega, D., E. Álvarez Gómez, J. Peláez Blanco, R. Sánchez Fernández, N. Gallego Rojas & J. García Guerra (2024). Atlas de las orquídeas silvestres de la ZEC Humada-Peña Amaya (Burgos). Flora Montiberica 88: 3-30.",4221
430,"Picornell-Segura, Eulàlia. (2022). Catálogo de flora de la cuenca endorreica de la laguna de gallocanta. Colección de monografías de Botánica Ibérica, 24.","Picornell-Segura, Eulàlia. (2022). Catálogo de flora de la cuenca endorreica de la laguna de gallocanta. Colección de monografías de Botánica Ibérica, 24.",4214
354,"MACB (2024). Herbario de la Facultad de Ciencias Biológicas de la Universidad Complutense de Madrid (MACB). Departamento de Biodiversidad, Ecología y Evolución, Unidad Docente de Botánica. Fac. de Ciencias Biológicas, Univ. Complutense de Madrid. https://doi.org/10.15470/akznrb","MACB (2024). Herbario de la Facultad de Ciencias Biológicas de la Universidad Complutense de Madrid (MACB). Departamento de Biodiversidad, Ecología y Evolución, Unidad Docente de Botánica. Fac. de Ciencias Biológicas, Univ. Complutense de Madrid. https://doi.org/10.15470/akznrb",4137
223,"Catalan Rodriguez, P. & Aizpuru Oiarbide, I. (1985). Aportación al catálogo florístico de la cuenca del Bidasoa (Guipúzcoa y Navarra). Munibe Ciencias Naturales. Natur zientziak, (37), 17-86. https://www.aranzadi.eus/fileadmin/docs/Munibe/1985017086CN.pdf","Catalan Rodriguez, P. & Aizpuru Oiarbide, I. (1985). Aportación al catálogo florístico de la cuenca del Bidasoa (Guipúzcoa y Navarra). Munibe Ciencias Naturales. Natur zientziak, (37), 17-86. https://www.aranzadi.eus/fileadmin/docs/Munibe/1985017086CN.pdf",3236
187,"Barredo, J. J. (2001) Aportaciones corológicas para la cuenca del río Omecillo (Alava-Burgos) y los territorios limítrofes alaveses de Valderejo y Sobrón, casi exclusivamente. Munibe, 51, 59-66. https://www.aranzadi.eus/fileadmin/docs/Munibe/2001059066CN.pdf","Barredo, J. J. (2001) Aportaciones corológicas para la cuenca del río Omecillo (Alava-Burgos) y los territorios limítrofes alaveses de Valderejo y Sobrón, casi exclusivamente. Munibe, 51, 59-66. https://www.aranzadi.eus/fileadmin/docs/Munibe/2001059066CN.pdf",2828
286,"García Cardo et al., 2021","García Cardo et al., 2021",2756
250,"Enríquez-de-Salamanca Álvaro, Cabezas F., Lafuente I. ., López Manso P. ., Martínez Ronda M. . y Martorell A. . (2023). Atlas de la flora alóctona de Madrid, III. Papaveraceae-Urticaceae. Botanica Complutensis, 47, e79529.. https://doi.org/10.5209/bocm.79529","Enríquez-de-Salamanca Álvaro, Cabezas F., Lafuente I. ., López Manso P. ., Martínez Ronda M. . y Martorell A. . (2023). Atlas de la flora alóctona de Madrid, III. Papaveraceae-Urticaceae. Botanica Complutensis, 47, e79529.. https://doi.org/10.5209/bocm.79529",2718
507,Vizoso Paz M T (2022). Herbario de la Universidad de Granada: Colección GDA-Fanerogamia. Version 1.8. Herbario de la Universidad de Granada. Occurrence dataset https://doi.org/10.15468/pyzji3,Vizoso Paz M T (2022). Herbario de la Universidad de Granada: Colección GDA-Fanerogamia. Version 1.8. Herbario de la Universidad de Granada. Occurrence dataset https://doi.org/10.15468/pyzji3,2031
421,Peralta de Andrés J. 2024. iNaturalist,Peralta de Andrés J. 2024. iNaturalist,1358
225,"Catalán, P., & Aizpuru, I. (1988). Atlas de los Pteridófitos de Navarra. Munibe, 40, 99-116.. https://www.aranzadi.eus/fileadmin/docs/Munibe/1988099116CN.pdf","Catalán, P., & Aizpuru, I. (1988). Atlas de los Pteridófitos de Navarra. Munibe, 40, 99-116.. https://www.aranzadi.eus/fileadmin/docs/Munibe/1988099116CN.pdf",1289
434,"Pino Pérez, R., Pino Pérez, J. J. , Silvia Pando, F. J. , & Camaño Portela, J. L.(2021). Asientos Corológicos FBIGA, 2019-2020. Boletín BIGA, (19), 5-77.. https://biga.org/Boletin_BIGA/Boletin_BIGA19/Pino_Asientos_Corologicos_FBIGA_2019-2020_BB19_p5-77.pdf","Pino Pérez, R., Pino Pérez, J. J. , Silvia Pando, F. J. , & Camaño Portela, J. L.(2021). Asientos Corológicos FBIGA, 2019-2020. Boletín BIGA, (19), 5-77.. https://biga.org/Boletin_BIGA/Boletin_BIGA19/Pino_Asientos_Corologicos_FBIGA_2019-2020_BB19_p5-77.pdf",1154
180,"Arroyo, A.I., Pueyo, Y., Saiz, H. et al. Plant–plant interactions and local patterns of diversity from semi-arid to subalpine Mediterranean plant communities. Biodivers Conserv 30, 3481–3508 (2021). https://doi.org/10.1007/s10531-021-02257-w","Arroyo, A.I., Pueyo, Y., Saiz, H. et al. Plant–plant interactions and local patterns of diversity from semi-arid to subalpine Mediterranean plant communities. Biodivers Conserv 30, 3481–3508 (2021). https://doi.org/10.1007/s10531-021-02257-w",1109
189,"Baudet Mancheño, R., Martínez Labarga J.M. 2020. Aproximación al catálogo de plantas vasculares del Cerro de Almodóvar (Madrid) y a sus comunidades vegetales. Flora Montiberica 77: 114-148. http://www.floramontiberica.org/FM/077/Flora_Montib_077_114-148_2020.pdf","Baudet Mancheño, R., Martínez Labarga J.M. 2020. Aproximación al catálogo de plantas vasculares del Cerro de Almodóvar (Madrid) y a sus comunidades vegetales. Flora Montiberica 77: 114-148. http://www.floramontiberica.org/FM/077/Flora_Montib_077_114-148_2020.pdf",1016
317,"Herbario LEB ""Jaime Andrés Rodríguez"". Facultad de Ciencias Biológicas y Ambientales. Universidad de León. España. https://doi.org/10.15470/j3rugb","Herbario LEB ""Jaime Andrés Rodríguez"". Facultad de Ciencias Biológicas y Ambientales. Universidad de León. España. https://doi.org/10.15470/j3rugb",940
505,"Villar, J. L. ., Alonso, M. Ángeles ., & Crespo, M. B. . (2022). Synopsis of the genus Tamarix (Tamaricaceae) in the Iberian Peninsula and Balearic Islands. Anales Del Jardín Botánico De Madrid, 79(2), e132. https://doi.org/10.3989/ajbm.2639","Villar, J. L. ., Alonso, M. Ángeles ., & Crespo, M. B. . (2022). Synopsis of the genus Tamarix (Tamaricaceae) in the Iberian Peninsula and Balearic Islands. Anales Del Jardín Botánico De Madrid, 79(2), e132. https://doi.org/10.3989/ajbm.2639",694
199,"Bonza Díaz, J., Izquierdo, J. L., García, F. M., & Redondo Rodríguez, M. (2021). Notas florísticas del Parque Nacional de la Sierra de Guadarrama. Flora Montiberica, (80), 18-28.. http://www.floramontiberica.org/FM/Flora_Montiberica80.pdf","Bonza Díaz, J., Izquierdo, J. L., García, F. M., & Redondo Rodríguez, M. (2021). Notas florísticas del Parque Nacional de la Sierra de Guadarrama. Flora Montiberica, (80), 18-28.. http://www.floramontiberica.org/FM/Flora_Montiberica80.pdf",690
391,"Mateo, G., Cardo, O. G., & Labarga, J. M. M. (2021). Nuevos datos sobre la flora de la provincia de Cuenca, XXXIV. Flora Montiberica, (81), 74-86.. http://www.floramontiberica.org/FM/Flora_Montiberica81.pdf","Mateo, G., Cardo, O. G., & Labarga, J. M. M. (2021). Nuevos datos sobre la flora de la provincia de Cuenca, XXXIV. Flora Montiberica, (81), 74-86.. http://www.floramontiberica.org/FM/Flora_Montiberica81.pdf",629
192,"Benito Alonso, J. L. (2021). Notas corológicas para el Atlas de la flora de los Pirineos, II. Flora Montiberica, (81), 91-100.. http://www.floramontiberica.org/FM/Flora_Montiberica81.pdf","Benito Alonso, J. L. (2021). Notas corológicas para el Atlas de la flora de los Pirineos, II. Flora Montiberica, (81), 91-100.. http://www.floramontiberica.org/FM/Flora_Montiberica81.pdf",578
204,"Cáceres Escudero, Y., & Durán Oliva, F. (2022) Aproximación al catálogo de las orquídeas del geoparque Villuercas-Ibores-Jara(Cáceres). Folia botanica Extremadurensis 16, 15-45. http://cicytex.juntaex.es/es/descargas/publicaciones-periodicas/83/folia-botanica-extremadurensis","Cáceres Escudero, Y., & Durán Oliva, F. (2022) Aproximación al catálogo de las orquídeas del geoparque Villuercas-Ibores-Jara(Cáceres). Folia botanica Extremadurensis 16, 15-45. http://cicytex.juntaex.es/es/descargas/publicaciones-periodicas/83/folia-botanica-extremadurensis",578
193,"Benito Alonso, J.L. 2021. Notas corológicas para el atlas de la flora del pirineo, I. Sierra de Guara (prepirineo aragonés). Flora Montiberica 79: 134-139. http://www.floramontiberica.org/FM/n79.htm","Benito Alonso, J.L. 2021. Notas corológicas para el atlas de la flora del pirineo, I. Sierra de Guara (prepirineo aragonés). Flora Montiberica 79: 134-139. http://www.floramontiberica.org/FM/n79.htm",519
281,"García-Abad Alonso, J. J., & Martínez Labarga, J. M. (2022). Contribuciones a la flora del cuadrante sureste de la provincia de Madrid (España).. http://www.floramontiberica.org/FM/Flora_Montiberica82.pdf","García-Abad Alonso, J. J., & Martínez Labarga, J. M. (2022). Contribuciones a la flora del cuadrante sureste de la provincia de Madrid (España).. http://www.floramontiberica.org/FM/Flora_Montiberica82.pdf",508
362,"Martín, C. M., Mateo, G., Prieto, G. M., de Miguel, J. A., Eugenio, M., & Alonso, J. L. B. (2022). Novedades de flora soriana, IV. Flora Montiberica, (83), 82-96.. http://www.floramontiberica.org/FM/Flora_Montiberica83.pdf","Martín, C. M., Mateo, G., Prieto, G. M., de Miguel, J. A., Eugenio, M., & Alonso, J. L. B. (2022). Novedades de flora soriana, IV. Flora Montiberica, (83), 82-96.. http://www.floramontiberica.org/FM/Flora_Montiberica83.pdf",440
414,"Padilla, A. M. D., & González, M. G. (2022). Orquídeas silvestres en Chiclana de Segura (Jaén), un “jardín oculto” en Sierra Morena. Flora Montiberica, (82), 3-14.. http://www.floramontiberica.org/FM/Flora_Montiberica82.pdf","Padilla, A. M. D., & González, M. G. (2022). Orquídeas silvestres en Chiclana de Segura (Jaén), un “jardín oculto” en Sierra Morena. Flora Montiberica, (82), 3-14.. http://www.floramontiberica.org/FM/Flora_Montiberica82.pdf",421
332,"Laliga, L. S., & Morán, S. (2021). Flora rara, endémica o amenazada de Monòver (Vinalopó Mitjà, Alicante). Flora Montiberica, (81), 131-148.. http://www.floramontiberica.org/FM/Flora_Montiberica81.pdf","Laliga, L. S., & Morán, S. (2021). Flora rara, endémica o amenazada de Monòver (Vinalopó Mitjà, Alicante). Flora Montiberica, (81), 131-148.. http://www.floramontiberica.org/FM/Flora_Montiberica81.pdf",390
338,"Llorente-Rodrigo, A., & Cadiñanos-Aguirre, J. A. (2021). Nuevas aportaciones a la flora vascular en el norte de la península ibérica. Munibe, 69, 1-12.. https://doi.org/10.21630/mcn.2021.69.03","Llorente-Rodrigo, A., & Cadiñanos-Aguirre, J. A. (2021). Nuevas aportaciones a la flora vascular en el norte de la península ibérica. Munibe, 69, 1-12.. https://doi.org/10.21630/mcn.2021.69.03",385
244,"Díaz, E. J., Elorza, J., González-Ahedo, S., Miguel, E., Orrantia, O., Patino, S., ... & Zorrakin, B. (2018). Notas corológicas sobre la flora vascular del País Vasco y aledaños (XIII). Munibe, Cienc. nat, 66, 151-183.. https://doi.org/10.21630/mcn.2018.66.07","Díaz, E. J., Elorza, J., González-Ahedo, S., Miguel, E., Orrantia, O., Patino, S., ... & Zorrakin, B. (2018). Notas corológicas sobre la flora vascular del País Vasco y aledaños (XIII). Munibe, Cienc. nat, 66, 151-183.. https://doi.org/10.21630/mcn.2018.66.07",360
278,"Galán Díaz, J. & García Antón, M. 2018. Introducción a la flora de los bosques del valle de Valdebezana (Burgos). Flora Montiberica 71: 61-84 (VII-2018)","Galán Díaz, J. & García Antón, M. 2018. Introducción a la flora de los bosques del valle de Valdebezana (Burgos). Flora Montiberica 71: 61-84 (VII-2018)",358
394,"Mateo, G., Labarga, J. M. M., Cardo, O. G., & Muñoz, J. G. (2023). Adiciones a la flora de la provincia de Guadalajara, V. Flora Montiberica, (85), 126-137.. http://www.floramontiberica.org/FM/Flora_Montiberica85.pdf","Mateo, G., Labarga, J. M. M., Cardo, O. G., & Muñoz, J. G. (2023). Adiciones a la flora de la provincia de Guadalajara, V. Flora Montiberica, (85), 126-137.. http://www.floramontiberica.org/FM/Flora_Montiberica85.pdf",356
290,"García Cardo, O., J. García Muñoz, C. Molina Martín & G. Mateo Sanz (2024). Adiciones a la flora de la provincia de Guadalajara, VIII. Flora Montiberica 90: 82-103","García Cardo, O., J. García Muñoz, C. Molina Martín & G. Mateo Sanz (2024). Adiciones a la flora de la provincia de Guadalajara, VIII. Flora Montiberica 90: 82-103",353
305,"González-Martínez, X. I., & Boullón-Agrelo,  C. (2020). Pteridoflora paleotropical amenazada en el SW de la provincia de A Coruña (España). Nova Acta Científica Compostelana, 27, 1-27.","González-Martínez, X. I., & Boullón-Agrelo,  C. (2020). Pteridoflora paleotropical amenazada en el SW de la provincia de A Coruña (España). Nova Acta Científica Compostelana, 27, 1-27.",339
183,"Balda, A. (2002). Contribuciones al conocimiento de la flora navarra. Munibe, 53, 157-174.. https://www.aranzadi.eus/fileadmin/docs/Munibe/2002157173CN.pdf","Balda, A. (2002). Contribuciones al conocimiento de la flora navarra. Munibe, 53, 157-174.. https://www.aranzadi.eus/fileadmin/docs/Munibe/2002157173CN.pdf",296
306,"González-Martínez, X. I., Boullón-Agrelo, C., & Calvo-Vázquez, J. (2021). Contribución al conocimiento de la pteridoflora de Galicia (NW Península Ibérica). Botanica Complutensis, 45, 1-9. https://doi.org/10.5209/bocm.72929","González-Martínez, X. I., Boullón-Agrelo, C., & Calvo-Vázquez, J. (2021). Contribución al conocimiento de la pteridoflora de Galicia (NW Península Ibérica). Botanica Complutensis, 45, 1-9. https://doi.org/10.5209/bocm.72929",294
295,"Gil, T. M., & Marazuela, J. G. (2019). Novedades para la orquidoflora de la provincia de Segovia. Munibe Ciencias Naturales. Natur zientziak, (67), 133-152.. https://doi.org/10.21630/mcn.2019.67.13","Gil, T. M., & Marazuela, J. G. (2019). Novedades para la orquidoflora de la provincia de Segovia. Munibe Ciencias Naturales. Natur zientziak, (67), 133-152.. https://doi.org/10.21630/mcn.2019.67.13",289
466,"Sáez, J. A. A., Camacho, C. A., Ruiz, M. J. E., López, J. M. G., Retamero, J. R. L., Cebrián, M. Á. P., & Toledo, M. S. (2022). Adiciones y revisiones al Atlas de la flora vascular silvestre de Burgos, XII. Flora Montiberica, (82), 116-134.. http://www.floramontiberica.org/FM/Flora_Montiberica82.pdf","Sáez, J. A. A., Camacho, C. A., Ruiz, M. J. E., López, J. M. G., Retamero, J. R. L., Cebrián, M. Á. P., & Toledo, M. S. (2022). Adiciones y revisiones al Atlas de la flora vascular silvestre de Burgos, XII. Flora Montiberica, (82), 116-134.. http://www.floramontiberica.org/FM/Flora_Montiberica82.pdf",268
165,"Aizpuru, I., Aperribay, J. A., Balda, A., Garin, F., Lorda, M., Olariaga, I., ... & Vivant, J. (2003). Contribuciones al conocimiento de la flora del País Vasco (V). Munibe, 54, 39-74.. https://www.aranzadi.eus/fileadmin/docs/Munibe/2003039074CN.pdf","Aizpuru, I., Aperribay, J. A., Balda, A., Garin, F., Lorda, M., Olariaga, I., ... & Vivant, J. (2003). Contribuciones al conocimiento de la flora del País Vasco (V). Munibe, 54, 39-74.. https://www.aranzadi.eus/fileadmin/docs/Munibe/2003039074CN.pdf",266
303,"Gómez, J. A. D., Rodríguez, R. R., Cobo, J. V., & de la Torre, J. J. V. (2022). El contacto bosque-duna costera cántabro-atlántica, con especial atención a Cantabria. Flora Montiberica, (84), 8-14.. http://www.floramontiberica.org/FM/Flora_Montiberica84.pdf","Gómez, J. A. D., Rodríguez, R. R., Cobo, J. V., & de la Torre, J. J. V. (2022). El contacto bosque-duna costera cántabro-atlántica, con especial atención a Cantabria. Flora Montiberica, (84), 8-14.. http://www.floramontiberica.org/FM/Flora_Montiberica84.pdf",261
401,"Molina Martín, C., G. Mateo Sanz, G. Montamarta Prieto, J. Alcalde de Miguel & M. Eugenio Gozalbo (2024). Novedades para la flora soriana, V. Flora Montiberica 89: 72-88.","Molina Martín, C., G. Mateo Sanz, G. Montamarta Prieto, J. Alcalde de Miguel & M. Eugenio Gozalbo (2024). Novedades para la flora soriana, V. Flora Montiberica 89: 72-88.",259
167,"Aizpuru, I., Aperribay, J. A., Garin, F., Oianguren, I., Olariaga, I. & Vivant, J. (2001). Contribuciones al concoimiento de la flora del País Vasco, IV. Munibe, 51, 41-58.. https://www.aranzadi.eus/fileadmin/docs/Munibe/2001041058CN.pdf","Aizpuru, I., Aperribay, J. A., Garin, F., Oianguren, I., Olariaga, I. & Vivant, J. (2001). Contribuciones al concoimiento de la flora del País Vasco, IV. Munibe, 51, 41-58.. https://www.aranzadi.eus/fileadmin/docs/Munibe/2001041058CN.pdf",255
474,"Sánchez-Gullón, E. & Peña Ramos, J. F.(2022) Aportación al conocimiento de especies casuarinas cultivadas, adventicias o naturalizadas en la provincia de Huelva (SW España). Folia botanica Extremadurensis 16, 47-94. http://cicytex.juntaex.es/es/descargas/publicaciones-periodicas/83/folia-botanica-extremadurensis","Sánchez-Gullón, E. & Peña Ramos, J. F.(2022) Aportación al conocimiento de especies casuarinas cultivadas, adventicias o naturalizadas en la provincia de Huelva (SW España). Folia botanica Extremadurensis 16, 47-94. http://cicytex.juntaex.es/es/descargas/publicaciones-periodicas/83/folia-botanica-extremadurensis",252
364,"Martínez-Flores, F., Crespo, M., Simon, P., Ruess, H., Reitsma, K., Geoffriau, E., Allender, C., Mezghani, N., Spooner, D.M. 2021. Subspeces variation of Daucus carota coastal (“gummifer”) morphotypes (Apiaceae) using genotyiping-by-sequencing. Dryad. Dataset. DOI: https://doi.org/10.5061/dryad.931zcrjg6. https://doi.org/10.5061/dryad.931zcrjg6","Martínez-Flores, F., Crespo, M., Simon, P., Ruess, H., Reitsma, K., Geoffriau, E., Allender, C., Mezghani, N., Spooner, D.M. 2021. Subspeces variation of Daucus carota coastal (“gummifer”) morphotypes (Apiaceae) using genotyiping-by-sequencing. Dryad. Dataset. DOI: https://doi.org/10.5061/dryad.931zcrjg6. https://doi.org/10.5061/dryad.931zcrjg6",241
337,"Lizaur, X., Salaverria, M. R., & Loidi, J. (1983). Contribución al conocimiento de la flora vascular guipuzcoana. Munibe, 35(1-2), 35-44.. https://www.aranzadi.eus/fileadmin/docs/Munibe/1983035044.pdf","Lizaur, X., Salaverria, M. R., & Loidi, J. (1983). Contribución al conocimiento de la flora vascular guipuzcoana. Munibe, 35(1-2), 35-44.. https://www.aranzadi.eus/fileadmin/docs/Munibe/1983035044.pdf",240
316,"Hedrosa, J. R. V. (2021). Orquídeas de la provincia de Valladolid. Flora Montiberica, (81), 118-125.. http://www.floramontiberica.org/FM/Flora_Montiberica81.pdf","Hedrosa, J. R. V. (2021). Orquídeas de la provincia de Valladolid. Flora Montiberica, (81), 118-125.. http://www.floramontiberica.org/FM/Flora_Montiberica81.pdf",224
230,"Coca-de-la-Iglesia, M., Gallego-Narbón, A., Alonso, A. et al. High rate of species misidentification reduces the taxonomic certainty of European biodiversity databases of ivies (Hedera L.). Sci Rep 14, 4876 (2024). https://doi.org/10.1038/s41598-024-54735-0","Coca-de-la-Iglesia, M., Gallego-Narbón, A., Alonso, A. et al. High rate of species misidentification reduces the taxonomic certainty of European biodiversity databases of ivies (Hedera L.). Sci Rep 14, 4876 (2024). https://doi.org/10.1038/s41598-024-54735-0",216
493,"Silva, V., Pina, A. R., Oliveira, H., Paes, A. P., Sergio, C., Capelo, J., & Costa, J. C. (2022). Notas à vegetação de charcos temporários na costa ocidental portuguesa, I. Flora Montiberica 83, 147-152. http://www.floramontiberica.org/FM/Flora_Montiberica83.pdf","Silva, V., Pina, A. R., Oliveira, H., Paes, A. P., Sergio, C., Capelo, J., & Costa, J. C. (2022). Notas à vegetação de charcos temporários na costa ocidental portuguesa, I. Flora Montiberica 83, 147-152. http://www.floramontiberica.org/FM/Flora_Montiberica83.pdf",212
479,"Sanz, J. M. C., & Aquillué, J. L. (2022). Aportaciones a la orquidoflora de la comarca de la Hoya de Huesca. Flora Montiberica, (83), 11-18.. http://www.floramontiberica.org/FM/Flora_Montiberica83.pdf","Sanz, J. M. C., & Aquillué, J. L. (2022). Aportaciones a la orquidoflora de la comarca de la Hoya de Huesca. Flora Montiberica, (83), 11-18.. http://www.floramontiberica.org/FM/Flora_Montiberica83.pdf",209
402,"Molina Martín, C., Mateo Sanz, G., Montamarta Prieto, G., Alcalde de Miguel, J. 2020. Novedades de flora soriana, 1. Flora montiberica 76: 27-36. http://www.floramontiberica.org/FM/076/Flora_Montib_076_027-036_2020.pdf","Molina Martín, C., Mateo Sanz, G., Montamarta Prieto, G., Alcalde de Miguel, J. 2020. Novedades de flora soriana, 1. Flora montiberica 76: 27-36. http://www.floramontiberica.org/FM/076/Flora_Montib_076_027-036_2020.pdf",201
248,"Durán Gómez, J. A., Berzosa Aránguez, J., Blanco Castro, E., Busqué Marcos, J.,Honra Ceballos, A., Goñi Hernando, J., ... & Varas Cobo, J. (2021). Adiciones y revisiones al catálogo de la flora vascular de Cantabria, III. Flora Montiberica, (80), 139-147.. http://www.floramontiberica.org/FM/Flora_Montiberica80.pdf","Durán Gómez, J. A., Berzosa Aránguez, J., Blanco Castro, E., Busqué Marcos, J.,Honra Ceballos, A., Goñi Hernando, J., ... & Varas Cobo, J. (2021). Adiciones y revisiones al catálogo de la flora vascular de Cantabria, III. Flora Montiberica, (80), 139-147.. http://www.floramontiberica.org/FM/Flora_Montiberica80.pdf",179
251,"Enríquez de Salamanca, Á. 2022. Synanthropisation of coastal vegetation in southern Spain. Mediterr. Bot. 44, e78628. https://doi.org/10.5209/mbot.78628.","Enríquez de Salamanca, Á. 2022. Synanthropisation of coastal vegetation in southern Spain. Mediterr. Bot. 44, e78628. https://doi.org/10.5209/mbot.78628.",179
375,"Mateo Sanz, G. (2023). Aportaciones a la flora de la provincia de Guadalajara, VI. Flora Montiberica 87: 106-124.","Mateo Sanz, G. (2023). Aportaciones a la flora de la provincia de Guadalajara, VI. Flora Montiberica 87: 106-124.",175
347,"Lorda, M., & Remón, J. L. (2018). Nuevas aportaciones al catálogo florístico de Navarra. Munibe, Cienc. nat, 66, 235-256.. https://doi.org/10.21630/mcn.2018.66.13","Lorda, M., & Remón, J. L. (2018). Nuevas aportaciones al catálogo florístico de Navarra. Munibe, Cienc. nat, 66, 235-256.. https://doi.org/10.21630/mcn.2018.66.13",173
467,"Sáez, J. A. A., Pérez, J. J. B., Ruiz, M. J. E., López, J. M. G., Retamero, J. R. L., Cebrián, M. Á. P., ... & Llarena, J. V. (2023). Adiciones y revisiones al Atlas de la flora vascular silvestre de Burgos, XIII. Flora Montiberica, (85), 87-102.. http://www.floramontiberica.org/FM/Flora_Montiberica85.pdf","Sáez, J. A. A., Pérez, J. J. B., Ruiz, M. J. E., López, J. M. G., Retamero, J. R. L., Cebrián, M. Á. P., ... & Llarena, J. V. (2023). Adiciones y revisiones al Atlas de la flora vascular silvestre de Burgos, XIII. Flora Montiberica, (85), 87-102.. http://www.floramontiberica.org/FM/Flora_Montiberica85.pdf",160
473,"Sánchez-Gómez, P., Cánovas, J.L., López-García, D., Andrada, J.A., Solano, P., Martínez-López, P., Jiménez, J.F., Robles, J., Aedo, C. 2021. Novedades florísticas para la provincia de Murcia (España). Anales de biología 43: 79-91. DOI: http://dx.doi.org/10.6018/analesbio.43.08. https://www.um.es/analesdebiologia/numeros/43/PDF/43_2021_08.pdf","Sánchez-Gómez, P., Cánovas, J.L., López-García, D., Andrada, J.A., Solano, P., Martínez-López, P., Jiménez, J.F., Robles, J., Aedo, C. 2021. Novedades florísticas para la provincia de Murcia (España). Anales de biología 43: 79-91. DOI: http://dx.doi.org/10.6018/analesbio.43.08. https://www.um.es/analesdebiologia/numeros/43/PDF/43_2021_08.pdf",156
381,"Mateo Sanz, G., Martíez Labarga, J. M., García Cardo, O., & García Muñoz, J. (2023). Adiciones a la flora de la provincia de Guadalajara, V. Flora Montibérica, 85. 126-137.","Mateo Sanz, G., Martíez Labarga, J. M., García Cardo, O., & García Muñoz, J. (2023). Adiciones a la flora de la provincia de Guadalajara, V. Flora Montibérica, 85. 126-137.",153
173,"Alejandre, J. A., Aseginolaza, C., Gómez, D., Montserrat, G., Morante, G., Uribe-Echebarría, P. M., ... & Zorrakin, I. (1987). Adiciones y correcciones al Catálogo florístico de Álava, Vizcaya y Guipúzcoa. Munibe (Cienc. Nat.), 39, 123-131.. https://www.aranzadi.eus/fileadmin/docs/Munibe/1987123131CN.pdf","Alejandre, J. A., Aseginolaza, C., Gómez, D., Montserrat, G., Morante, G., Uribe-Echebarría, P. M., ... & Zorrakin, I. (1987). Adiciones y correcciones al Catálogo florístico de Álava, Vizcaya y Guipúzcoa. Munibe (Cienc. Nat.), 39, 123-131.. https://www.aranzadi.eus/fileadmin/docs/Munibe/1987123131CN.pdf",152
