Taxon,UTM10x10,UTM1x1,References
Acer negundo,30SYK02,30SYK0721,"Herrero-Borgoñón Pérez, J. J. (2021). Adiciones a la flora alóctona valenciana de origen ornamental. Flora Montiberica, (80), 3-9.. http://www.floramontiberica.org/FM/Flora_Montiberica80.pdf"
Acer negundo,30SYK32,30SYK3124,"Herrero-Borgoñón Pérez, J. J. (2021). Adiciones a la flora alóctona valenciana de origen ornamental. Flora Montiberica, (80), 3-9.. http://www.floramontiberica.org/FM/Flora_Montiberica80.pdf"
Acer negundo,30SYK32,30SYK3124,"Herrero-Borgoñón Pérez, J. J. (2021). Adiciones a la flora alóctona valenciana de origen ornamental. Flora Montiberica, (80), 3-9.. http://www.floramontiberica.org/FM/Flora_Montiberica85.pdf"
Acer negundo,30TXN08,30TXN0884,"Aizpuru, I., Aperribay, J. A., Balda, A., Garin, F., Lorda, M., Olariaga, I., ... & Vivant, J. (2003). Contribuciones al conocimiento de la flora del País Vasco (V). Munibe, 54, 39-74.. https://www.aranzadi.eus/fileadmin/docs/Munibe/2003039074CN.pdf"
Acer negundo,30TXN09,30TXN0394,"Aizpuru, I., Aperribay, J. A., Balda, A., Garin, F., Lorda, M., Olariaga, I., ... & Vivant, J. (2003). Contribuciones al conocimiento de la flora del País Vasco (V). Munibe, 54, 39-74.. https://www.aranzadi.eus/fileadmin/docs/Munibe/2003039074CN.pdf"
Acer negundo,30TXN17,30TXN1477,"Aizpuru, I., Aperribay, J. A., Balda, A., Garin, F., Lorda, M., Olariaga, I., ... & Vivant, J. (2003). Contribuciones al conocimiento de la flora del País Vasco (V). Munibe, 54, 39-74.. https://www.aranzadi.eus/fileadmin/docs/Munibe/2003039074CN.pdf"
Aceras antrophorum x orchis militaris,30TVN84,30TVN8643,"García, J. J. B., & de Alda, U. B. L. (2010). Suplemento al catálogo florístico de la cuenca del Omecillo, Balderejo y Sobrón. Munibe Ciencias Naturales. Natur zientziak, (58), 11-30.. https://www.aranzadi.eus/fileadmin/docs/Munibe/2010011030CN.pdf"
Achillea × keuperi,30SWK71,30SWK7917,"Cardo, O. G., & Melgar, I. S. (2022). Aportaciones a la flora de la provincia de Cuenca, IX. Flora Montiberica, (84), 3-7.. http://www.floramontiberica.org/FM/Flora_Montiberica84.pdf"
Achillea ageratum,31SEE93,31SEE9931,"Fraga-Arguimbau, P., Pallicer-Allès, X., Seoane-Barber, M., Truyol-Olives, M., Mascaró-Sintes, C., Carreras-Martí, D., Capó-Nin, J., & Coll-Pieres, D. (2021). Notes i contribucions al coneixement de la flora de Menorca (XVII). Notes florístiques. Boll. Soc. Hist. Nat. Balears, 64, 155-167. ISSN 0212-260X. e-ISSN 2444-8192. Palma (Illes Balears).. https://raco.cat/index.php/BolletiSHNBalears/article/view/399238/492512"
Achillea filipendulina,31TCG53,NA,"Pedrol, J., Yera, J., & Ascaso, J. (2002). De plantis vascularibus praesertim ibericis (IV). Munibe, 53, 147-156.. https://www.aranzadi.eus/fileadmin/docs/Munibe/2002147156CN.pdf"
Achillea maritima,30STF40,30STF4500,"Enríquez de Salamanca, Á. 2022. Synanthropisation of coastal vegetation in southern Spain. Mediterr. Bot. 85. https://doi.org/10.5209/mbot.78628."
Achillea millefolium,30TYM74,30TYM7046,"Arroyo, A. I., Pueyo, Y., Saiz, H., & Alados, C. L. (2021). Plant-plant interactions and local patterns of diversity from semi-arid to subalpine Mediterranean plant communities. Biodiversity and Conservation, 30(12), 3481-3508.. https://doi.org/10.1007/s10531-021-02293-4"
Achillea millefolium millefolium,30TWN03,30TWN0138,"Barredo, J. J., & Barredo U. (2002). Aproximación al catálogo florístico de la cuenca del Omecillo, Valderejo y Sobrón. Munibe (Ciencias Naturales-Natur Zientziak), 53, 57-130.. https://www.aranzadi.eus/fileadmin/docs/Munibe/2002057129CN.pdf"
Achillea santolinoides,30XH818,30XH8158,"Laliga, L. S., & Morán, S. (2021). Flora rara, endémica o amenazada de Monòver (Vinalopó Mitjà, Alicante). Flora Montiberica, (81), 131-148.. http://www.floramontiberica.org/FM/Flora_Montiberica81.pdf"
Achnanthidium minutissimum,32SMG53,32SMG5034,"Morales, E., Novais, M. H., Wetzel, C., Ector, L., & Morais, M. M. (2022). Fragilaria odeloucaensis sp. nov.(Bacillariophyta, Fragilariaceae) a diatom from temporary streams in southern Portugal.. https://doi.org/10.11646/phytotaxa.555.3.1"
Achyrocline satureioides,29TNG26,29TNG2065,"Pino Pérez, R., Pino Pérez, J. J. , Silvia Pando, F. J. , & Camaño Portela, J. L.(2021). Asientos Corológicos FBIGA, 2019-2020. Boletín BIGA, (19), 5-77.. https://biga.org/Boletin_BIGA/Boletin_BIGA19/Pino_Asientos_Corologicos_FBIGA_2019-2020_BB19_p5-77.pdf"
Aconitum lamarckii,30TWN67,30TWN6979,"Lizaur, X., Salaverria, M. R., & Loidi, J. (1983). Contribución al conocimiento de la flora vascular guipuzcoana. Munibe, 35(1-2), 35-44.. https://www.aranzadi.eus/fileadmin/docs/Munibe/1983035044.pdf"
Aconitum lamarckii,30TWN76,30TWN7564,"Lizaur, X., Salaverria, M. R., & Loidi, J. (1983). Contribución al conocimiento de la flora vascular guipuzcoana. Munibe, 35(1-2), 35-44.. https://www.aranzadi.eus/fileadmin/docs/Munibe/1983035044.pdf"
Aconitum lamarckii,30TWN76,30TWN7961,"Lizaur, X., Salaverria, M. R., & Loidi, J. (1983). Contribución al conocimiento de la flora vascular guipuzcoana. Munibe, 35(1-2), 35-44.. https://www.aranzadi.eus/fileadmin/docs/Munibe/1983035044.pdf"
Aconitum lycoctonum neapolitanum,30TVN83,30TVN8739,"Barredo, J. J. (2001) Aportacciones corológicas para la cuenca del río Omecillo (Alava-Burgos) y los territorios limítrofes alaveses de Valderejo y Sobrón, casi exclusivamente. Munibe, 51, 59-66.. https://www.aranzadi.eus/fileadmin/docs/Munibe/2001059066CN.pdf"
Aconitum lycoctonum neapolitanum,30TVN83,30TVN8838,"Barredo, J. J. (2001) Aportacciones corológicas para la cuenca del río Omecillo (Alava-Burgos) y los territorios limítrofes alaveses de Valderejo y Sobrón, casi exclusivamente. Munibe, 51, 59-66.. https://www.aranzadi.eus/fileadmin/docs/Munibe/2001059066CN.pdf"
Aconitum lycoctonum neapolitanum,30TVN93,30TVN9638,"Barredo, J. J. (2001) Aportacciones corológicas para la cuenca del río Omecillo (Alava-Burgos) y los territorios limítrofes alaveses de Valderejo y Sobrón, casi exclusivamente. Munibe, 51, 59-66.. https://www.aranzadi.eus/fileadmin/docs/Munibe/2001059066CN.pdf"
Aconitum lycoctonum neapolitanum,30TVN94,30TVN9343,"Barredo, J. J. (2001) Aportacciones corológicas para la cuenca del río Omecillo (Alava-Burgos) y los territorios limítrofes alaveses de Valderejo y Sobrón, casi exclusivamente. Munibe, 51, 59-66.. https://www.aranzadi.eus/fileadmin/docs/Munibe/2001059066CN.pdf"
Aconitum lycoctonum neapolitanum,30TVN94,30TVN9541,"Barredo, J. J. (2001) Aportacciones corológicas para la cuenca del río Omecillo (Alava-Burgos) y los territorios limítrofes alaveses de Valderejo y Sobrón, casi exclusivamente. Munibe, 51, 59-66.. https://www.aranzadi.eus/fileadmin/docs/Munibe/2001059066CN.pdf"
Aconitum lycoctonum neapolitanum,30TVN94,30TVN9542,"Barredo, J. J. (2001) Aportacciones corológicas para la cuenca del río Omecillo (Alava-Burgos) y los territorios limítrofes alaveses de Valderejo y Sobrón, casi exclusivamente. Munibe, 51, 59-66.. https://www.aranzadi.eus/fileadmin/docs/Munibe/2001059066CN.pdf"
