Taxon,UTM10x10,UTM1x1,References
Carex mairii,29SNB28,NA,Folia Botanica Extremadurensis
Stipellula capensis,30SYH13,NA,Folia Botanica Extremadurensis
Centaurea alba,29TPE85,NA,Folia Botanica Extremadurensis
Hippocrepis emerus,30TYN00,NA,Folia Botanica Extremadurensis
Doronicum carpetanum,30TTK66,NA,Folia Botanica Extremadurensis
Cytisus grandiflorus,29TPE85,NA,Folia Botanica Extremadurensis
Leopoldia comosa,30STJ76,NA,Folia Botanica Extremadurensis
Poterium verrucosum,29TQE16,NA,Folia Botanica Extremadurensis
Isolepis fluitans,26SLH57,NA,Folia Botanica Extremadurensis
Thymus mastichina,30STJ98,NA,Folia Botanica Extremadurensis
Festuca ampla,29SNB32,NA,Folia Botanica Extremadurensis
Pedicularis sylvatica,30TTK66,NA,Folia Botanica Extremadurensis
Holcus lanatus,30TTK75,NA,Folia Botanica Extremadurensis
Galium album,30TTK66,NA,Folia Botanica Extremadurensis
Jasione crispa,30TTK66,NA,Folia Botanica Extremadurensis
Centaurium scilloides,26SLH57,NA,Folia Botanica Extremadurensis
Ranunculus bulbosus,30TTK66,NA,Folia Botanica Extremadurensis
Bupleurum rigidum,29SPD36,NA,Folia Botanica Extremadurensis
Lonicera periclymenum,29SQC11,NA,Folia Botanica Extremadurensis
Thymus mastichina,29SPC72,NA,Folia Botanica Extremadurensis
Cynosurus elegans,30TWM92,NA,Folia Botanica Extremadurensis
Quercus broteroi,29SPC94,NA,Folia Botanica Extremadurensis
Lactuca viminea,30TTK55,NA,Folia Botanica Extremadurensis
Dactylis glomerata,30TWL44,NA,Folia Botanica Extremadurensis
Blechnum spicant,26SLH76,NA,Folia Botanica Extremadurensis
Ligustrum lucidum,29SPD70,NA,Folia Botanica Extremadurensis
Fraxinus angustifolia,30SWG14,NA,Folia Botanica Extremadurensis
Leucanthemopsis pallida,30TTK75,NA,Folia Botanica Extremadurensis
Festuca ampla,30TWL69,NA,Folia Botanica Extremadurensis
Quercus andegavensis,30TTK66,NA,Folia Botanica Extremadurensis
Quercus faginea,29SMC79,NA,Folia Botanica Extremadurensis
Pedicularis sylvatica,30TTK66,NA,Folia Botanica Extremadurensis
Quercus faginea,29SND92,NA,Folia Botanica Extremadurensis
Erigeron bonariensis,29SNB28,NA,Folia Botanica Extremadurensis
Cerastium fontanum,26SLH85,NA,Folia Botanica Extremadurensis
Anthyllis vulneraria,30TUK49,NA,Folia Botanica Extremadurensis
Quercus aruciensis,29SPC94,NA,Folia Botanica Extremadurensis
Halimium umbellatum,30STJ97,NA,Folia Botanica Extremadurensis
Genista hirsuta,30SUJ17,NA,Folia Botanica Extremadurensis
Pallenis spinosa,29SPC37,NA,Folia Botanica Extremadurensis
Thymus villosus,30SUJ17,NA,Folia Botanica Extremadurensis
Coris monspeliensis,30TXN42,NA,Folia Botanica Extremadurensis
Jasione montana,29SQC11,NA,Folia Botanica Extremadurensis
Vulpia myuros,30TTK95,NA,Folia Botanica Extremadurensis
Stipa gigantea,29SPC72,NA,Folia Botanica Extremadurensis
Athyrium felix-femina,26SLH57,NA,Folia Botanica Extremadurensis
Poa trivialis,26SLH85,NA,Folia Botanica Extremadurensis
Veronica anagalloides,29SPC98,NA,Folia Botanica Extremadurensis
Juniperus communis,30TWM92,NA,Folia Botanica Extremadurensis
Agrostis nebulosa,29TPE85,NA,Folia Botanica Extremadurensis
Origanum vulgare,29SQC11,NA,Folia Botanica Extremadurensis
Ranunculus neapolitanus,30TTK55,NA,Folia Botanica Extremadurensis
