"Resultados de pesquisa Flora-On";"3503 taxa"
"Data de consulta:";"18/02/2025"
"Território:";"Portugal Continental"
"Citação:";". 2025. Todas as espécies existentes em Portugal Continental - elenco florístico. Flora-On: Flora de Portugal interactiva. Sociedade Portuguesa de Botânica.";"Recurso em http://www.flora-on.pt/#1todas.";"Acedido em 18/02/2025"
"Por favor cite o Flora-On sempre que usar os dados"
"Link para esta pesquisa:";"https://flora-on.pt/#1todas"

"Pesquisa realizada:";"Todas as espécies existentes em Portugal Continental"
"Colaboradores que forneceram dados:";""

"Taxa correspondentes à pesquisa"
"Família";"Taxon";"Grau de endemismo";"Naturalidade";"Anexos DL 49/2005";"Categoria IUCN de risco de extinção";"Tipo biológico";"Nº de quadrículas";"Observadores na área"
"Lamiaceae";"Thymus zygis subsp. zygis";"Autóctone";"Endémica da Península Ibérica";"";"";"Caméfito";27;""
"Lamiaceae";"Thymus zygis";"";"";"";"";"Caméfito";131;""
"Lauraceae";"Laurus nobilis";"Autóctone";"";"";"";"Fanerófito";247;""
"Lentibulariaceae";"Pinguicula lusitanica";"Autóctone";"";"";"";"Hemicriptófito";85;""
"Lentibulariaceae";"Pinguicula vulgaris";"Autóctone";"";"";"NT";"Hemicriptófito";2;""
"Lentibulariaceae";"Utricularia australis";"Autóctone";"";"";"VU";"Hidrófito";23;""
"Lentibulariaceae";"Utricularia gibba";"Autóctone";"";"";"VU";"Hidrófito,Helófito";11;""
"Lentibulariaceae";"Utricularia subulata";"Autóctone";"";"";"RE";"Terófito";0;""
"Liliaceae";"Erythronium dens-canis";"Autóctone";"";"";"";"Geófito";25;""
"Liliaceae";"Fritillaria lusitanica var. lusitanica";"Autóctone";"Endémica da Península Ibérica";"";"";"Geófito";23;""
"Liliaceae";"Fritillaria lusitanica var. stenophylla";"Autóctone";"Endémica da Península Ibérica";"";"";"Geófito";24;""
"Liliaceae";"Fritillaria lusitanica";"";"";"";"";"Geófito";132;""
"Liliaceae";"Fritillaria nervosa subsp. nervosa";"Autóctone";"";"";"NT";"Geófito";20;""
"Liliaceae";"Gagea bohemica";"Autóctone";"";"";"";"";1;""
"Liliaceae";"Gagea foliosa subsp. ellyptica";"Autóctone";"";"";"";"Geófito";40;""
"Liliaceae";"Gagea pratensis";"Autóctone";"";"";"VU";"Geófito";1;""
"Liliaceae";"Gagea soleirolii";"Autóctone";"";"";"";"Geófito";93;""
"Liliaceae";"Lilium candidum";"Introduzida";"Exótica";"";"";"";3;""
"Liliaceae";"Lilium martagon";"Autóctone";"";"";"VU";"Geófito";18;""
"Liliaceae";"Tulipa sylvestris subsp. australis";"Autóctone";"";"";"";"Geófito";80;""
"Linaceae";"Linum austriacum";"Autóctone";"";"";"VU";"Caméfito";2;""
"Linaceae";"Linum bienne";"Autóctone";"";"";"";"Hemicriptófito";422;""
"Linaceae";"Linum catharticum";"Autóctone";"";"";"LC";"Terófito";4;""
"Linaceae";"Linum maritimum";"Autóctone";"";"";"CR";"Hemicriptófito";0;""
"Linaceae";"Linum narbonense";"";"";"";"VU";"Caméfito";1;""
"Linaceae";"Linum narbonense subsp. narbonense";"Autóctone";"";"";"VU";"Caméfito";1;""
"Linaceae";"Linum narbonense subsp. barrasii";"Autóctone";"Endémica da Península Ibérica";"";"VU";"Caméfito";0;""
"Linaceae";"Linum setaceum";"Autóctone";"";"";"";"Terófito";59;""
"Linaceae";"Linum strictum";"Autóctone";"";"";"";"Terófito";177;""
"Linaceae";"Linum strictum subsp. strictum";"Autóctone";"";"";"";"";0;""
"Linaceae";"Linum strictum subsp. spicatum";"Autóctone";"";"";"";"";6;""
"Linaceae";"Linum trigynum subsp. tenue";"Autóctone";"";"";"";"Terófito";61;""
"Linaceae";"Linum trigynum subsp. trigynum";"Autóctone";"";"";"";"Terófito";69;""
"Linaceae";"Linum trigynum";"";"";"";"";"Terófito";181;""
"Linaceae";"Radiola linoides";"Autóctone";"";"";"";"Terófito";149;""
"Linderniaceae";"Lindernia dubia";"Introduzida";"Exótica";"";"";"Terófito,Helófito";42;""
"Linderniaceae";"Lindernia procumbens";"Autóctone";"";"";"RE";"Terófito";0;""
"Lycopodiaceae";"Lycopodiella inundata";"Autóctone";"";"Anexo V";"EN";"Caméfito,Helófito";11;""
"Lycopodiaceae";"Lycopodium clavatum";"Autóctone";"";"Anexo V";"CR";"Caméfito";1;""
"Lycopodiaceae";"Palhinhaea cernua";"De espontaneidade incerta";"";"Anexo V";"CR";"Caméfito";1;""
"Lythraceae";"Ammannia coccinea";"Introduzida";"Exótica";"";"";"";4;""
"Lythraceae";"Lythrum borysthenicum";"Autóctone";"";"";"";"Terófito";100;""
"Lythraceae";"Lythrum hyssopifolia";"Autóctone";"";"";"";"Terófito";170;""
"Lythraceae";"Lythrum junceum";"Autóctone";"";"";"";"Hemicriptófito";210;""
"Lythraceae";"Lythrum portula";"Autóctone";"";"";"";"Terófito";116;""
"Lythraceae";"Lythrum salicaria";"Autóctone";"";"";"";"Hemicriptófito,Helófito";424;""
"Lythraceae";"Lythrum thymifolia";"Autóctone";"";"";"";"Terófito";18;""
"Lythraceae";"Lythrum tribracteatum";"Autóctone";"";"";"";"Terófito";7;""
"Malvaceae";"Abutilon theophrasti";"Introduzida";"Exótica";"";"";"Terófito";14;""
"Malvaceae";"Alcea rosea";"Introduzida";"Exótica";"";"";"";17;""
"Malvaceae";"Althaea cannabina";"Autóctone";"";"";"";"Hemicriptófito";0;""
"Malvaceae";"Althaea hirsuta";"Autóctone";"";"";"";"Terófito";4;""
"Malvaceae";"Althaea longiflora";"Autóctone";"";"";"";"Terófito";0;""
"Malvaceae";"Althaea officinalis";"Autóctone";"";"";"";"Hemicriptófito";22;""
"Malvaceae";"Hibiscus palustris";"Autóctone";"";"";"CR";"Helófito,Hemicriptófito";1;""
"Malvaceae";"Lavatera arborea";"Autóctone";"";"";"";"Fanerófito";40;""
"Malvaceae";"Lavatera cretica";"Autóctone";"";"";"";"Terófito,Hemicriptófito";261;""
"Malvaceae";"Lavatera maritima";"Autóctone";"";"";"VU";"Caméfito";2;""
"Malvaceae";"Lavatera mauritanica subsp. davaei";"Autóctone";"";"";"VU";"Terófito,Hemicriptófito";6;""
"Malvaceae";"Lavatera olbia var. hispida";"Autóctone";"";"";"";"Caméfito,Fanerófito";1;""
"Malvaceae";"Lavatera olbia var. olbia";"Autóctone";"";"";"";"Fanerófito,Caméfito";2;""
"Malvaceae";"Lavatera olbia";"";"";"";"";"Caméfito,Fanerófito";78;""
"Malvaceae";"Lavatera triloba subsp. triloba";"Autóctone";"";"";"EN";"Caméfito";9;""
"Malvaceae";"Lavatera trimestris";"Autóctone";"";"";"";"Terófito";121;""
"Malvaceae";"Malva hispanica";"Autóctone";"";"";"";"Terófito";168;""
"Malvaceae";"Malva neglecta";"Autóctone";"";"";"";"Terófito,Hemicriptófito";59;""
"Malvaceae";"Malva nicaeensis";"Autóctone";"";"";"";"Hemicriptófito";16;""
"Malvaceae";"Malva parviflora";"Autóctone";"";"";"";"Terófito";43;""
"Malvaceae";"Malva sylvestris";"Autóctone";"";"";"";"Hemicriptófito";109;""
"Malvaceae";"Malva tournefortiana";"Autóctone";"";"";"";"Hemicriptófito";207;""
"Malvaceae";"Modiola caroliniana";"Introduzida";"Exótica";"";"";"Terófito";14;""
"Malvaceae";"Sida rhombifolia";"Introduzida";"Exótica";"";"";"Terófito,Caméfito,Hemicriptófito";16;""
"Marsileaceae";"Marsilea batardae";"Autóctone";"Endémica da Península Ibérica";"Anexo II,Anexo IV";"NT";"Helófito";31;""
"Marsileaceae";"Marsilea quadrifolia";"Autóctone";"";"Anexo II,Anexo IV";"CR";"Helófito";1;""
"Marsileaceae";"Marsilea strigosa";"Autóctone";"";"Anexo II,Anexo IV";"";"Helófito";3;""
"Marsileaceae";"Pilularia globulifera";"Autóctone";"";"";"EN";"Helófito";3;""
"Marsileaceae";"Pilularia minuta";"Autóctone";"";"";"VU";"Helófito";9;""
"Melanthiaceae";"Veratrum album";"Autóctone";"";"";"CR";"Geófito";3;""
"Menyanthaceae";"Menyanthes trifoliata";"Autóctone";"";"";"EN";"Hidrófito";3;""
"Menyanthaceae";"Nymphoides peltata";"Autóctone";"";"";"EN";"Hidrófito";5;""
"Molluginaceae";"Glinus lotoides";"Autóctone";"";"";"";"Terófito";72;""
"Molluginaceae";"Mollugo cerviana";"Autóctone";"";"";"";"Terófito";0;""
"Molluginaceae";"Mollugo verticillata";"Introduzida";"Exótica";"";"";"Terófito";21;""
"Moraceae";"Ficus carica";"De espontaneidade incerta";"";"";"";"Fanerófito";287;""
"Myricaceae";"Myrica faya";"Autóctone";"";"";"";"Fanerófito";35;""
"Myricaceae";"Myrica gale";"Autóctone";"";"";"";"Fanerófito";17;""
"Myrtaceae";"Eucalyptus camaldulensis";"Introduzida";"Exótica";"";"";"Fanerófito";30;""
"Myrtaceae";"Eucalyptus globulus subsp. globulus";"Introduzida";"Exótica";"";"";"Fanerófito";130;""
"Myrtaceae";"Eucalyptus globulus subsp. maidenii";"Introduzida";"Exótica";"";"";"Fanerófito";0;""
"Myrtaceae";"Eucalyptus globulus";"Introduzida";"Exótica";"";"";"Fanerófito";382;""
"Myrtaceae";"Eucalyptus gunnii";"Introduzida";"Exótica";"";"";"Fanerófito";1;""
"Myrtaceae";"Eucalyptus robusta";"Introduzida";"Exótica";"";"";"Fanerófito";0;""
"Myrtaceae";"Eucalyptus sideroxylon";"Introduzida";"Exótica";"";"";"Fanerófito";0;""
"Myrtaceae";"Myrtus communis";"Autóctone";"";"";"";"Fanerófito";336;""
"Nartheciaceae";"Narthecium ossifragum";"Autóctone";"";"";"";"Geófito";10;""
"Nyctaginaceae";"Mirabilis jalapa";"Introduzida";"Exótica";"";"";"";40;""
"Nymphaeaceae";"Nuphar luteum subsp. luteum";"Autóctone";"";"";"";"Hidrófito";20;""
"Nymphaeaceae";"Nymphaea alba";"Autóctone";"";"";"";"Hidrófito";36;""
"Oleaceae";"Fraxinus angustifolia subsp. angustifolia";"Autóctone";"";"";"";"Fanerófito";620;""
"Oleaceae";"Jasminum fruticans";"Autóctone";"";"";"";"Fanerófito";162;""
"Oleaceae";"Ligustrum vulgare";"Autóctone";"";"";"";"Fanerófito";18;""
"Oleaceae";"Olea europaea var. sylvestris";"Autóctone";"";"";"";"Fanerófito";265;""
"Oleaceae";"Olea europaea var. europaea";"Introduzida";"Exótica";"";"";"Fanerófito";254;""
"Oleaceae";"Olea europaea";"";"";"";"";"Fanerófito";733;""
"Oleaceae";"Phillyrea angustifolia";"Autóctone";"";"";"";"Fanerófito";429;""
"Oleaceae";"Phillyrea latifolia";"Autóctone";"";"";"";"Fanerófito";179;""
"Onagraceae";"Circaea lutetiana subsp. lutetiana";"Autóctone";"";"";"";"Geófito";43;""
"Onagraceae";"Epilobium angustifolium";"Autóctone";"";"";"";"Hemicriptófito";2;""
"Onagraceae";"Epilobium brachycarpum";"Introduzida";"Exótica";"";"";"Terófito";45;""
"Onagraceae";"Epilobium hirsutum";"Autóctone";"";"";"";"Helófito,Hemicriptófito";164;""
"Onagraceae";"Epilobium lanceolatum";"Autóctone";"";"";"";"Hemicriptófito";22;""
"Onagraceae";"Epilobium montanum";"Autóctone";"";"";"";"Hemicriptófito";2;""
"Onagraceae";"Epilobium obscurum";"Autóctone";"";"";"";"Helófito,Hemicriptófito";54;""
"Onagraceae";"Epilobium palustre";"Autóctone";"";"";"";"Helófito,Hemicriptófito";3;""
"Onagraceae";"Epilobium parviflorum";"Autóctone";"";"";"";"Helófito,Hemicriptófito";40;""
"Onagraceae";"Epilobium tetragonum subsp. tournefortii";"Autóctone";"";"";"";"Helófito,Hemicriptófito";6;""
"Onagraceae";"Epilobium tetragonum subsp. tetragonum";"Autóctone";"";"";"";"Helófito,Hemicriptófito";12;""
"Onagraceae";"Epilobium tetragonum";"";"";"";"";"Helófito,Hemicriptófito";38;""
"Onagraceae";"Ludwigia grandiflora subsp. hexapetala";"Introduzida";"Exótica";"";"";"Helófito";4;""
"Onagraceae";"Ludwigia palustris";"Autóctone";"";"";"";"Helófito";70;""
"Onagraceae";"Ludwigia peploides";"Introduzida";"Exótica";"";"";"Helófito";6;""
"Onagraceae";"Oenothera affinis";"Introduzida";"Exótica";"";"";"Hemicriptófito";5;""
"Onagraceae";"Oenothera biennis";"Introduzida";"Exótica";"";"";"Hemicriptófito";4;""
"Onagraceae";"Oenothera glazioviana";"Introduzida";"Exótica";"";"";"Hemicriptófito";33;""
"Onagraceae";"Oenothera indecora subsp. bonariensis";"Introduzida";"Exótica";"";"";"";3;""
"Onagraceae";"Oenothera longiflora subsp. longiflora";"Introduzida";"Exótica";"";"";"Hemicriptófito";0;""
"Onagraceae";"Oenothera rosea";"Introduzida";"Exótica";"";"";"Hemicriptófito";50;""
"Onagraceae";"Oenothera stricta subsp. stricta";"Introduzida";"Exótica";"";"";"Hemicriptófito";24;""
"Ophioglossaceae";"Ophioglossum azoricum";"Autóctone";"";"";"";"Geófito";3;""
"Ophioglossaceae";"Ophioglossum lusitanicum";"Autóctone";"";"";"";"Geófito";93;""
"Ophioglossaceae";"Ophioglossum vulgatum";"Autóctone";"";"";"VU";"Geófito";12;""
"Orchidaceae";"Aceras anthropophorum";"Autóctone";"";"";"";"Geófito";81;""
"Orchidaceae";"Anacamptis pyramidalis";"Autóctone";"";"";"";"Geófito";101;""
"Orchidaceae";"Barlia robertiana";"Autóctone";"";"";"";"Geófito";102;""
"Orchidaceae";"Cephalanthera longifolia";"Autóctone";"";"";"";"Geófito";134;""
"Orchidaceae";"Cephalanthera rubra";"Autóctone";"";"";"EN";"Geófito";6;""
"Orchidaceae";"Dactylorhiza elata";"Autóctone";"";"";"NT";"Geófito";30;""
"Orchidaceae";"Dactylorhiza incarnata";"Autóctone";"";"";"";"Geófito";0;""
"Orchidaceae";"Dactylorhiza insularis";"Autóctone";"";"";"EN";"Geófito";6;""
"Orchidaceae";"Dactylorhiza maculata";"Autóctone";"";"";"";"Geófito";78;""
"Orchidaceae";"Dactylorhiza sulphurea";"Autóctone";"";"";"NT";"Geófito";20;""
"Orchidaceae";"Epipactis bugacensis";"Autóctone";"";"";"";"";1;""
"Orchidaceae";"Epipactis fageticola";"Autóctone";"";"";"EN";"Geófito";6;""
"Orchidaceae";"Epipactis helleborine subsp. helleborine";"Autóctone";"";"";"";"Geófito";24;""
"Orchidaceae";"Epipactis lusitanica";"Autóctone";"";"";"";"Geófito";46;""
"Orchidaceae";"Epipactis palustris";"Autóctone";"";"";"RE";"Geófito";0;""
"Orchidaceae";"Epipactis tremolsii";"Autóctone";"";"";"";"Geófito";70;""
"Orchidaceae";"Gennaria diphylla";"Autóctone";"";"";"";"Geófito";44;""
"Orchidaceae";"Gymnadenia conopsea";"Autóctone";"";"";"EN";"Geófito";3;""
"Orchidaceae";"Limodorum abortivum";"Autóctone";"";"";"";"Geófito";46;""
"Orchidaceae";"Limodorum trabutianum";"Autóctone";"";"";"";"Geófito";26;""
"Orchidaceae";"Neotinea maculata";"Autóctone";"";"";"";"Geófito";121;""
"Orchidaceae";"Neottia nidus-avis";"Autóctone";"";"";"VU";"Geófito";9;""
"Orchidaceae";"Ophrys apifera";"Autóctone";"";"";"";"Geófito";144;""
"Orchidaceae";"Ophrys bombyliflora";"Autóctone";"";"";"";"Geófito";58;""
"Orchidaceae";"Ophrys fusca subsp. bilunulata";"Autóctone";"";"";"";"Geófito";16;""
"Orchidaceae";"Ophrys fusca subsp. dyris";"Autóctone";"";"";"";"Geófito";18;""
"Orchidaceae";"Ophrys fusca";"";"";"";"";"Geófito";148;""
"Orchidaceae";"Ophrys fusca subsp. fusca";"Autóctone";"";"";"";"Geófito";54;""
"Orchidaceae";"Ophrys lutea";"Autóctone";"";"";"";"Geófito";120;""
"Orchidaceae";"Ophrys scolopax";"Autóctone";"";"";"";"Geófito";99;""
"Orchidaceae";"Ophrys speculum subsp. lusitanica";"Autóctone";"Endémica da Península Ibérica";"";"";"Geófito";54;""
"Orchidaceae";"Ophrys speculum subsp. speculum";"Autóctone";"";"";"";"Geófito";87;""
"Orchidaceae";"Ophrys speculum";"";"";"";"";"Geófito";196;""
"Orchidaceae";"Ophrys sphegodes";"Autóctone";"";"";"";"Geófito";13;""
"Orchidaceae";"Ophrys tenthredinifera";"Autóctone";"";"";"";"Geófito";132;""
"Orchidaceae";"Orchis collina";"Autóctone";"";"";"CR";"Geófito";6;""
"Orchidaceae";"Orchis conica";"Autóctone";"";"";"";"Geófito";41;""
"Orchidaceae";"Orchis coriophora";"Autóctone";"";"";"";"Geófito";68;""
"Orchidaceae";"Orchis italica";"Autóctone";"";"";"";"Geófito";110;""
"Orchidaceae";"Orchis langei";"Autóctone";"";"";"";"Geófito";42;""
"Orchidaceae";"Orchis laxiflora";"Autóctone";"";"";"EN";"Geófito";11;""
"Orchidaceae";"Orchis mascula";"Autóctone";"";"";"";"Geófito";82;""
"Orchidaceae";"Orchis morio";"Autóctone";"";"";"";"Geófito";170;""
"Orchidaceae";"Orchis papilionacea";"Autóctone";"";"";"";"Geófito";32;""
"Orchidaceae";"Orchis provincialis";"Autóctone";"";"";"CR";"Geófito";1;""
"Orchidaceae";"Orchis ustulata";"Autóctone";"";"";"CR";"Geófito";1;""
"Orchidaceae";"Platanthera bifolia";"Autóctone";"";"";"EN";"Geófito";8;""
"Orchidaceae";"Serapias cordigera subsp. cordigera";"Autóctone";"";"";"";"Geófito";101;""
"Orchidaceae";"Serapias lingua";"Autóctone";"";"";"";"Geófito";239;""
"Orchidaceae";"Serapias parviflora";"Autóctone";"";"";"";"Geófito";237;""
"Orchidaceae";"Serapias perez-chiscanoi";"Autóctone";"Endémica da Península Ibérica";"";"EN";"Geófito";11;""
"Orchidaceae";"Serapias strictiflora";"Autóctone";"";"";"";"Geófito";90;""
"Orchidaceae";"Spiranthes aestivalis";"Autóctone";"";"Anexo IV";"NT";"Geófito";45;""
"Orchidaceae";"Spiranthes spiralis";"Autóctone";"";"";"";"Geófito";77;""
"Orobanchaceae";"Bartsia trixago";"Autóctone";"";"";"";"Terófito";382;""
"Orobanchaceae";"Cistanche phelypaea";"Autóctone";"";"";"";"Geófito,Epífito";24;""
"Orobanchaceae";"Euphrasia hirtella";"Autóctone";"";"";"EN";"Terófito";5;""
"Orobanchaceae";"Euphrasia minima";"Autóctone";"";"";"RE";"Terófito";0;""
"Orobanchaceae";"Melampyrum pratense subsp. latifolium";"Autóctone";"";"";"";"Terófito";32;""
"Orobanchaceae";"Nothobartsia asperrima";"Autóctone";"";"";"";"Caméfito";52;""
"Orobanchaceae";"Odontitella virgata";"Autóctone";"Endémica da Península Ibérica";"";"";"Terófito";58;""
"Orobanchaceae";"Odontites vernus";"Autóctone";"";"";"";"Terófito";15;""
"Orobanchaceae";"Odontites viscosus subsp. australis";"Autóctone";"";"";"LC";"Terófito";11;""
"Orobanchaceae";"Orobanche amethystea subsp. castellana";"Autóctone";"";"";"";"Hemicriptófito";5;""
"Orobanchaceae";"Orobanche amethystea";"Autóctone";"";"";"";"";8;""
"Orobanchaceae";"Orobanche amethystea subsp. amethystea";"Autóctone";"";"";"";"";3;""
"Orobanchaceae";"Orobanche arenaria";"Autóctone";"";"";"VU";"Epífito,Geófito";7;""
"Orobanchaceae";"Orobanche artemisiae-campestris";"Autóctone";"";"";"";"Epífito,Geófito,Terófito";0;""
"Orobanchaceae";"Orobanche calendulae";"Autóctone";"";"";"";"Terófito,Geófito,Epífito";8;""
"Orobanchaceae";"Orobanche clausonis subsp. hesperina";"Autóctone";"Endémica da Península Ibérica";"";"NT";"Epífito,Geófito,Terófito";13;""
"Orobanchaceae";"Orobanche crenata";"Autóctone";"";"";"";"Terófito,Epífito,Geófito";36;""
"Orobanchaceae";"Orobanche densiflora";"Autóctone";"";"";"";"Geófito,Epífito";0;""
"Orobanchaceae";"Orobanche foetida";"Autóctone";"";"";"";"Geófito,Epífito,Terófito";43;""
"Orobanchaceae";"Orobanche gracilis";"Autóctone";"";"";"";"Geófito,Epífito,Terófito";82;""
"Orobanchaceae";"Orobanche hederae";"Autóctone";"";"";"";"Terófito,Epífito";36;""
"Orobanchaceae";"Orobanche latisquama";"Autóctone";"";"";"";"Geófito,Epífito";20;""
"Orobanchaceae";"Orobanche maritima";"Autóctone";"";"";"";"Epífito";0;""
"Orobanchaceae";"Orobanche minor";"Autóctone";"";"";"";"Terófito,Epífito";101;""
"Orobanchaceae";"Orobanche nepetae";"Endémica";"Endémica de Portugal continental";"";"";"Hemicriptófito";2;""
"Orobanchaceae";"Orobanche purpurea";"Autóctone";"";"";"";"Geófito,Epífito";0;""
"Orobanchaceae";"Orobanche ramosa subsp. mutelii";"Autóctone";"";"";"";"Terófito,Epífito";2;""
"Orobanchaceae";"Orobanche ramosa subsp. ramosa";"Autóctone";"";"";"";"Terófito,Epífito";6;""
"Orobanchaceae";"Orobanche ramosa";"";"";"";"";"Terófito,Epífito";132;""
"Orobanchaceae";"Orobanche ramosa subsp. nana";"Autóctone";"";"";"";"Terófito,Epífito";3;""
"Orobanchaceae";"Orobanche rapum-genistae";"Autóctone";"";"";"";"Geófito,Epífito";135;""
"Orobanchaceae";"Orobanche rosmarina";"Autóctone";"Endémica da Península Ibérica";"";"NT";"Terófito,Epífito,Geófito";21;""
"Orobanchaceae";"Orobanche schultzii";"Autóctone";"";"";"EN";"Geófito";5;""
"Orobanchaceae";"Parentucellia latifolia";"Autóctone";"";"";"";"Terófito";163;""
"Orobanchaceae";"Parentucellia viscosa";"Autóctone";"";"";"";"Terófito";371;""
"Orobanchaceae";"Pedicularis sylvatica subsp. lusitanica";"Autóctone";"";"";"";"Hemicriptófito,Terófito";125;""
"Orobanchaceae";"Rhinanthus minor";"Autóctone";"";"";"";"Terófito";66;""
"Osmundaceae";"Osmunda regalis";"Autóctone";"";"";"";"Hemicriptófito";309;""
"Oxalidaceae";"Oxalis acetosella";"Autóctone";"";"";"LC";"Geófito";5;""
"Oxalidaceae";"Oxalis articulata";"Introduzida";"Exótica";"";"";"Geófito";42;""
"Oxalidaceae";"Oxalis corniculata";"Autóctone";"";"";"";"Hemicriptófito";243;""
"Oxalidaceae";"Oxalis debilis";"Introduzida";"Exótica";"";"";"Geófito";9;""
"Oxalidaceae";"Oxalis latifolia";"Introduzida";"Exótica";"";"";"Geófito";54;""
"Oxalidaceae";"Oxalis pes-caprae";"Introduzida";"Exótica";"";"";"Geófito";406;""
"Oxalidaceae";"Oxalis purpurea";"Introduzida";"Exótica";"";"";"Geófito";32;""
"Paeoniaceae";"Paeonia broteri";"Autóctone";"";"";"LC";"Geófito";114;""
"Paeoniaceae";"Paeonia officinalis subsp. microcarpa";"Autóctone";"";"";"";"Geófito";12;""
"Papaveraceae";"Ceratocapnos claviculata subsp. picta";"Endémica";"Endémica de Portugal continental";"";"LC";"Terófito";23;""
"Papaveraceae";"Ceratocapnos claviculata subsp. claviculata";"Autóctone";"";"";"";"Terófito";105;""
"Papaveraceae";"Ceratocapnos claviculata";"";"";"";"";"Terófito";155;""
"Papaveraceae";"Ceratocapnos heterocarpa";"Autóctone";"";"";"NT";"Terófito";10;""
"Papaveraceae";"Chelidonium majus";"Autóctone";"";"";"";"Hemicriptófito";322;""
"Papaveraceae";"Corydalis cava subsp. cava";"Autóctone";"";"";"VU";"Geófito";2;""
"Papaveraceae";"Eschscholzia californica";"Introduzida";"Exótica";"";"";"";28;""
"Papaveraceae";"Fumaria agraria";"Autóctone";"";"";"";"Terófito";66;""
"Papaveraceae";"Fumaria bastardii";"Autóctone";"";"";"";"Terófito";24;""
"Papaveraceae";"Fumaria capreolata";"Autóctone";"";"";"";"Terófito";108;""
"Papaveraceae";"Fumaria densiflora";"Autóctone";"";"";"";"Terófito";6;""
"Papaveraceae";"Fumaria faurei";"Autóctone";"";"";"";"Terófito";0;""
"Papaveraceae";"Fumaria muralis";"Autóctone";"";"";"";"Terófito";169;""
"Papaveraceae";"Fumaria officinalis subsp. officinalis";"Autóctone";"";"";"";"Terófito";16;""
"Papaveraceae";"Fumaria officinalis subsp. wirtgenii";"Autóctone";"";"";"";"Terófito";0;""
"Papaveraceae";"Fumaria officinalis";"";"";"";"";"Terófito";48;""
"Papaveraceae";"Fumaria parviflora";"Autóctone";"";"";"";"Terófito";21;""
"Papaveraceae";"Fumaria petteri subsp. calcarata";"Autóctone";"";"";"";"Terófito";1;""
"Papaveraceae";"Fumaria reuteri";"Autóctone";"";"";"";"Terófito";29;""
"Papaveraceae";"Fumaria sepium";"Autóctone";"";"";"";"Terófito";21;""
"Papaveraceae";"Fumaria vaillantii";"Autóctone";"";"";"";"Terófito";0;""
"Papaveraceae";"Glaucium corniculatum";"Autóctone";"";"";"VU";"Terófito";9;""
"Papaveraceae";"Glaucium flavum";"Autóctone";"";"";"";"Hemicriptófito";25;""
"Papaveraceae";"Hypecoum imberbe";"Autóctone";"";"";"";"Terófito";10;""
