"Taxon","UTM.cell"
"Centaurea_corcubionensis","29TMH94"
"Centaurea_corcubionensis","29TNG06"
"Centaurea_corcubionensis","29TNG16"
"Centaurea_corcubionensis","29TNH01"
"Centaurea_corcubionensis","29TNH07"
"Centaurea_corcubionensis","29TNH19"
"Centaurea_corcubionensis","29TNH53"
"Centaurea_corcubionensis","29TNH67"
"Centaurea_corcubionensis","29TNH74"
"Centaurea_corcubionensis","29TNH84"
"Centaurea_corcubionensis","29TNH85"
"Genista_cinerascens","29TPE16"
"Genista_cinerascens","29TPE26"
"Genista_cinerascens","29TPE49"
"Genista_cinerascens","29TPE56"
"Genista_cinerascens","29TPF42"
"Genista_cinerascens","29TPG03"
"Genista_cinerascens","29TQE38"
"Genista_cinerascens","29TQE48"
"Genista_cinerascens","29TQE59"
"Genista_cinerascens","29TQG19"
"Genista_cinerascens","30STJ79"
"Genista_cinerascens","30STJ96"
"Genista_cinerascens","30STJ98"
"Genista_cinerascens","30STK41"
"Genista_cinerascens","30TTK54"
"Genista_cinerascens","30TTK55"
"Genista_cinerascens","30TTK56"
"Genista_cinerascens","30TTK57"
"Genista_cinerascens","30TTK59"
"Genista_cinerascens","30STK62"
"Genista_cinerascens","30TTK63"
"Genista_cinerascens","30TTK64"
"Genista_cinerascens","30TTK65"
"Genista_cinerascens","30TTK66"
"Genista_cinerascens","30TTK67"
"Genista_cinerascens","30TTK68"
"Genista_cinerascens","30TTK75"
"Genista_cinerascens","30TTK76"
"Genista_cinerascens","30TTK77"
"Genista_cinerascens","30TTK79"
"Genista_cinerascens","30TTK85"
"Genista_cinerascens","30TTK86"
"Genista_cinerascens","30TTK87"
"Genista_cinerascens","30TTK88"
"Genista_cinerascens","30TTK96"
"Genista_cinerascens","30TTK97"
"Genista_cinerascens","30TTK98"
"Genista_cinerascens","30SUH19"
"Genista_cinerascens","30SUH76"
"Genista_cinerascens","30SUJ01"
"Genista_cinerascens","30SUJ03"
"Genista_cinerascens","30SUJ07"
"Genista_cinerascens","30SUJ13"
"Genista_cinerascens","30SUJ14"
"Genista_cinerascens","30SUJ19"
"Genista_cinerascens","30SUJ23"
"Genista_cinerascens","30SUJ34"
"Genista_cinerascens","30SUJ68"
"Genista_cinerascens","30TUK06"
"Genista_cinerascens","30TUK07"
"Genista_cinerascens","30TUK16"
"Genista_cinerascens","30TUK17"
"Genista_cinerascens","30TUK18"
"Genista_cinerascens","30TUK19"
"Genista_cinerascens","30TUK25"
"Genista_cinerascens","30TUK26"
"Genista_cinerascens","30TUK27"
"Genista_cinerascens","30TUK36"
"Genista_cinerascens","30TUK37"
"Genista_cinerascens","30TUK46"
"Genista_cinerascens","30TUK54"
"Genista_cinerascens","30TUK59"
"Genista_cinerascens","30TUK66"
"Genista_cinerascens","30TUK69"
"Genista_cinerascens","30TUK75"
"Genista_cinerascens","30TUK78"
"Genista_cinerascens","30TUK79"
"Genista_cinerascens","30TUK89"
"Genista_cinerascens","30TUK99"
"Genista_cinerascens","30TUL20"
"Genista_cinerascens","30TUL55"
"Genista_cinerascens","30TUL62"
"Genista_cinerascens","30TUL63"
"Genista_cinerascens","30TUL65"
"Genista_cinerascens","30TUL67"
"Genista_cinerascens","30TUL70"
"Genista_cinerascens","30TUL74"
"Genista_cinerascens","30TUL75"
"Genista_cinerascens","30TUL76"
"Genista_cinerascens","30TUL77"
"Genista_cinerascens","30TUL81"
"Genista_cinerascens","30TUL82"
"Genista_cinerascens","30TUL83"
"Genista_cinerascens","30TUL84"
"Genista_cinerascens","30TUL85"
"Genista_cinerascens","30TUL88"
"Genista_cinerascens","30TUL90"
"Genista_cinerascens","30TUL91"
"Genista_cinerascens","30TUL94"
"Genista_cinerascens","30TUL96"
"Genista_cinerascens","30TVK09"
"Genista_cinerascens","30TVK48"
"Genista_cinerascens","30TVL00"
"Genista_cinerascens","30TVL01"
"Genista_cinerascens","30TVL02"
"Genista_cinerascens","30TVL03"
"Genista_cinerascens","30TVL04"
"Genista_cinerascens","30TVL06"
"Genista_cinerascens","30TVL07"
"Genista_cinerascens","30TVL10"
"Genista_cinerascens","30TVL11"
"Genista_cinerascens","30TVL12"
"Genista_cinerascens","30TVL13"
"Genista_cinerascens","30TVL15"
"Genista_cinerascens","30TVL18"
"Genista_cinerascens","30TVL20"
"Genista_cinerascens","30TVL21"
"Genista_cinerascens","30TVL22"
"Genista_cinerascens","30TVL23"
"Genista_cinerascens","30TVL24"
"Genista_cinerascens","30TVL25"
"Genista_cinerascens","30TVL26"
"Genista_cinerascens","30TVL27"
"Genista_cinerascens","30TVL28"
"Genista_cinerascens","30TVL30"
"Genista_cinerascens","30TVL31"
"Genista_cinerascens","30TVL32"
"Genista_cinerascens","30TVL33"
"Genista_cinerascens","30TVL34"
"Genista_cinerascens","30TVL35"
"Genista_cinerascens","30TVL36"
"Genista_cinerascens","30TVL42"
"Genista_cinerascens","30TVL43"
"Genista_cinerascens","30TVL45"
"Genista_cinerascens","30TVL47"
"Genista_cinerascens","30TVL51"
"Genista_cinerascens","30TVL54"
"Genista_cinerascens","30TVL55"
"Genista_cinerascens","30TVL58"
"Genista_cinerascens","30TVL64"
"Genista_cinerascens","30TVL66"
"Genista_cinerascens","30TVL67"
"Genista_cinerascens","30TVL86"
"Genista_cinerascens","30TVM74"
"Genista_cinerascens","30TWL15"
"Genista_cinerascens","30TWL16"
"Campanula_arvatica","29TQH26"
"Campanula_arvatica","29TQH27"
"Campanula_arvatica","29TQH36"
"Campanula_arvatica","29TQH47"
"Campanula_arvatica","30TTN59"
"Campanula_arvatica","30TTN65"
"Campanula_arvatica","30TTN66"
"Campanula_arvatica","30TTN75"
"Campanula_arvatica","30TTN76"
"Campanula_arvatica","30TTN86"
"Campanula_arvatica","30TTN95"
"Campanula_arvatica","30TTN96"
"Campanula_arvatica","30TUN05"
"Campanula_arvatica","30TUN06"
"Campanula_arvatica","30TUN07"
"Campanula_arvatica","30TUN16"
"Campanula_arvatica","30TUN17"
"Campanula_arvatica","30TUN25"
"Campanula_arvatica","30TUN26"
"Campanula_arvatica","30TUN27"
"Campanula_arvatica","30TUN28"
"Campanula_arvatica","30TUN35"
"Campanula_arvatica","30TUN36"
"Campanula_arvatica","30TUN37"
"Campanula_arvatica","30TUN38"
"Campanula_arvatica","30TUN39"
"Campanula_arvatica","30TUN44"
"Campanula_arvatica","30TUN48"
"Campanula_arvatica","30TUN54"
"Campanula_arvatica","30TUN55"
"Campanula_arvatica","30TUN57"
"Campanula_arvatica","30TUN58"
"Campanula_arvatica","30TUN64"
"Campanula_arvatica","30TUN86"
"Campanula_arvatica","30TUP20"
"Campanula_arvatica","30TUP30"
"Campanula_arvatica","30TUP31"
"Ulex_eriocladus","29SPB37"
"Ulex_eriocladus","29SPB47"
"Ulex_eriocladus","29SPB59"
"Ulex_eriocladus","29SPB64"
"Ulex_eriocladus","29SPB65"
"Ulex_eriocladus","29SPB66"
"Ulex_eriocladus","29SPB68"
"Ulex_eriocladus","29SPB77"
"Ulex_eriocladus","29SPB78"
"Ulex_eriocladus","29SPB86"
"Ulex_eriocladus","29SPB87"
"Ulex_eriocladus","29SPB89"
"Ulex_eriocladus","29SPB94"
"Ulex_eriocladus","29SPB95"
"Ulex_eriocladus","29SPB96"
"Ulex_eriocladus","29SPB97"
"Ulex_eriocladus","29SPB99"
"Ulex_eriocladus","29SPC06"
"Ulex_eriocladus","29SPC10"
"Ulex_eriocladus","29SPC20"
"Ulex_eriocladus","29SPC25"
"Ulex_eriocladus","29SPC27"
"Ulex_eriocladus","29SPC28"
"Ulex_eriocladus","29SPC29"
"Ulex_eriocladus","29SPC32"
"Ulex_eriocladus","29SPC33"
"Ulex_eriocladus","29SPC38"
"Ulex_eriocladus","29SPC39"
"Ulex_eriocladus","29SPC40"
"Ulex_eriocladus","29SPC43"
"Ulex_eriocladus","29SPC45"
"Ulex_eriocladus","29SPC46"
"Ulex_eriocladus","29SPC48"
"Ulex_eriocladus","29SPC50"
"Ulex_eriocladus","29SPC52"
"Ulex_eriocladus","29SPC54"
"Ulex_eriocladus","29SPC62"
"Ulex_eriocladus","29SPC63"
"Ulex_eriocladus","29SPC65"
"Ulex_eriocladus","29SPC67"
"Ulex_eriocladus","29SPC68"
"Ulex_eriocladus","29SPC70"
"Ulex_eriocladus","29SPC71"
"Ulex_eriocladus","29SPC72"
"Ulex_eriocladus","29SPC75"
"Ulex_eriocladus","29SPC76"
"Ulex_eriocladus","29SPC80"
"Ulex_eriocladus","29SPC81"
"Ulex_eriocladus","29SPC83"
"Ulex_eriocladus","29SPC85"
"Ulex_eriocladus","29SPC86"
"Ulex_eriocladus","29SPC90"
"Ulex_eriocladus","29SPC91"
"Ulex_eriocladus","29SPC94"
"Ulex_eriocladus","29SPC95"
"Ulex_eriocladus","29SPD20"
"Ulex_eriocladus","29SPD50"
"Ulex_eriocladus","29SPD70"
"Ulex_eriocladus","29SPD72"
"Ulex_eriocladus","29SPD74"
"Ulex_eriocladus","29SPD81"
"Ulex_eriocladus","29SPD83"
"Ulex_eriocladus","29SPD92"
"Ulex_eriocladus","29SPD94"
"Ulex_eriocladus","29SPD96"
"Ulex_eriocladus","29SQB06"
"Ulex_eriocladus","29SQB07"
"Ulex_eriocladus","29SQB08"
"Ulex_eriocladus","29SQB09"
"Ulex_eriocladus","29SQB14"
"Ulex_eriocladus","29SQB15"
"Ulex_eriocladus","29SQB16"
"Ulex_eriocladus","29SQB17"
"Ulex_eriocladus","29SQB18"
"Ulex_eriocladus","29SQB19"
"Ulex_eriocladus","29SQB27"
"Ulex_eriocladus","29SQB28"
"Ulex_eriocladus","29SQB29"
"Ulex_eriocladus","29SQB33"
"Ulex_eriocladus","29SQB36"
"Ulex_eriocladus","29SQB37"
"Ulex_eriocladus","29SQB38"
"Ulex_eriocladus","29SQB39"
"Ulex_eriocladus","29SQB42"
"Ulex_eriocladus","29SQB43"
"Ulex_eriocladus","29SQB44"
"Ulex_eriocladus","29SQB45"
"Ulex_eriocladus","29SQB46"
"Ulex_eriocladus","29SQB47"
"Ulex_eriocladus","29SQB55"
"Ulex_eriocladus","29SQB57"
"Ulex_eriocladus","29SQB58"
"Ulex_eriocladus","29SQC00"
"Ulex_eriocladus","29SQC01"
"Ulex_eriocladus","29SQC02"
"Ulex_eriocladus","29SQC06"
"Ulex_eriocladus","29SQC07"
"Ulex_eriocladus","29SQC10"
"Ulex_eriocladus","29SQC15"
"Ulex_eriocladus","29SQC40"
"Ulex_eriocladus","29SQC50"
"Ulex_eriocladus","29SQD03"
"Ulex_eriocladus","29SQD05"
"Ulex_eriocladus","29SQD12"
"Ulex_eriocladus","29SQD14"
"Ulex_eriocladus","29SQD15"
"Ulex_eriocladus","29SQD16"
"Ulex_eriocladus","29SQD23"
"Ulex_eriocladus","29SQD26"
"Ulex_eriocladus","29SQD27"
"Ulex_eriocladus","29SQD33"
"Ulex_eriocladus","30STG37"
"Ulex_eriocladus","30STG99"
"Ulex_eriocladus","30STH90"
"Ulex_eriocladus","30STJ45"
"Ulex_eriocladus","30SUG09"
"Ulex_eriocladus","30SUG22"
"Galium_pulvinatum","30SUF16"
"Galium_pulvinatum","30SUF26"
"Galium_pulvinatum","30SUF34"
"Galium_pulvinatum","30SUF69"
"Galium_rosellum","30SVG57"
"Galium_rosellum","30SVG60"
"Galium_rosellum","30SVG70"
"Genista_versicolor","30SVF58"
"Genista_versicolor","30SVF59"
"Genista_versicolor","30SVF69"
"Genista_versicolor","30SVF79"
"Genista_versicolor","30SVF89"
"Genista_versicolor","30SVF99"
"Genista_versicolor","30SVG50"
"Genista_versicolor","30SVG51"
"Genista_versicolor","30SVG52"
"Genista_versicolor","30SVG60"
"Genista_versicolor","30SVG61"
"Genista_versicolor","30SVG70"
"Genista_versicolor","30SVG71"
"Genista_versicolor","30SVG73"
"Genista_versicolor","30SVG90"
"Genista_versicolor","30SVG91"
"Genista_versicolor","30SWF09"
"Genista_versicolor","30SWG00"
"Genista_versicolor","30SWG10"
"Genista_versicolor","30SWG12"
"Genista_versicolor","30SWG13"
"Genista_versicolor","30SWG21"
"Genista_versicolor","30SWG39"
"Genista_versicolor","30SWG41"
"Genista_versicolor","30SWG42"
"Genista_versicolor","30SWG52"
"Iberis_nazarita","30STF77"
"Iberis_nazarita","30STF85"
"Iberis_nazarita","30STF87"
"Iberis_nazarita","30STF88"
"Iberis_nazarita","30STF95"
"Iberis_nazarita","30STF96"
"Iberis_nazarita","30SUF06"
"Iberis_nazarita","30SUF09"
"Iberis_nazarita","30SUF26"
"Iberis_nazarita","30SUF34"
"Iberis_nazarita","30SUF35"
"Iberis_nazarita","30SUF37"
"Iberis_nazarita","30SUF45"
"Iberis_nazarita","30SUF48"
"Iberis_nazarita","30SUF55"
"Iberis_nazarita","30SUF65"
"Iberis_nazarita","30SUF76"
"Iberis_nazarita","30SUF79"
"Iberis_nazarita","30SUF89"
"Iberis_nazarita","30SVF49"
"Iberis_nazarita","30SVF67"
"Iberis_nazarita","30SVF68"
"Iberis_nazarita","30SVG16"
"Iberis_nazarita","30SVG32"
"Iberis_nazarita","30SVG45"
"Iberis_nazarita","30SVG47"
"Iberis_nazarita","30SVG51"
"Iberis_nazarita","30SVG57"
"Iberis_nazarita","30SVG67"
"Iberis_nazarita","30SWH33"
"Iberis_nazarita","30SWH34"
"Iberis_nazarita","30SWH53"
"Euzomodendron_bourgaeanum","30SWF39"
"Euzomodendron_bourgaeanum","30SWF48"
"Euzomodendron_bourgaeanum","30SWF49"
"Euzomodendron_bourgaeanum","30SWF58"
"Euzomodendron_bourgaeanum","30SWF59"
"Euzomodendron_bourgaeanum","30SWF68"
"Euzomodendron_bourgaeanum","30SWF69"
"Euzomodendron_bourgaeanum","30SWF79"
"Euzomodendron_bourgaeanum","30SWG40"
"Euzomodendron_bourgaeanum","30SWG50"
"Campanula_adsurgens","29TPG69"
"Campanula_adsurgens","29TPG79"
"Campanula_adsurgens","29TPH32"
"Campanula_adsurgens","29TPH41"
"Campanula_adsurgens","29TPH42"
"Campanula_adsurgens","29TPH43"
"Campanula_adsurgens","29TPH44"
"Campanula_adsurgens","29TPH51"
"Campanula_adsurgens","29TPH52"
"Campanula_adsurgens","29TPH53"
"Campanula_adsurgens","29TPH54"
"Campanula_adsurgens","29TPH60"
"Campanula_adsurgens","29TPH70"
"Campanula_adsurgens","29TPH71"
"Campanula_adsurgens","29TPH90"
"Campanula_adsurgens","29TQG09"
"Campanula_adsurgens","29TQH27"
"Arabis_soyeri","31TBH93"
"Arabis_soyeri","31TCH02"
"Arabis_soyeri","31TCH12"
"Arabis_soyeri","31TCH13"
"Arabis_soyeri","31TCH21"
"Arabis_soyeri","31TCH22"
"Arabis_soyeri","31TCH23"
"Arabis_soyeri","31TCH33"
"Arabis_soyeri","31TCH42"
"Arabis_soyeri","31TCH43"
"Arabis_soyeri","31TCH81"
"Teucrium_intricatum","30SWF06"
"Teucrium_intricatum","30SWF07"
"Teucrium_intricatum","30SWF17"
"Teucrium_intricatum","30SWF18"
"Teucrium_intricatum","30SWF26"
"Teucrium_intricatum","30SWF27"
"Teucrium_intricatum","30SWF28"
"Teucrium_intricatum","30SWF37"
"Teucrium_intricatum","30SWF38"
"Teucrium_intricatum","30SWF47"
"Teucrium_intricatum","30SWF49"
"Teucrium_intricatum","30SWF76"
"Scrophularia_grandiflora","29SND47"
"Scrophularia_grandiflora","29TNE24"
"Scrophularia_grandiflora","29SNE32"
"Scrophularia_grandiflora","29TNE34"
"Scrophularia_grandiflora","29SNE40"
"Scrophularia_grandiflora","29SNE41"
"Scrophularia_grandiflora","29SNE42"
"Scrophularia_grandiflora","29TNE43"
"Scrophularia_grandiflora","29TNE44"
"Scrophularia_grandiflora","29TNE45"
"Scrophularia_grandiflora","29TNE46"
"Scrophularia_grandiflora","29SNE50"
"Scrophularia_grandiflora","29SNE52"
"Scrophularia_grandiflora","29TNE54"
"Scrophularia_grandiflora","29TNE55"
"Scrophularia_grandiflora","29TNE56"
"Scrophularia_grandiflora","29TNE65"
"Scrophularia_grandiflora","29TNE74"
"Scrophularia_grandiflora","29TNE85"
"Scrophularia_grandiflora","29TNE95"
"Hieracium_bourgaei","30STF86"
"Hieracium_bourgaei","30STF87"
"Hieracium_bourgaei","30SUF25"
"Hieracium_bourgaei","30SUF26"
"Hieracium_bourgaei","30SUF37"
"Hieracium_bourgaei","30SVF18"
"Hieracium_bourgaei","30SVF58"
"Hieracium_bourgaei","30SVG36"
"Hieracium_bourgaei","30SVG60"
"Hieracium_bourgaei","30SVG63"
"Hieracium_bourgaei","30SVG70"
"Hieracium_bourgaei","30SWG03"
"Hieracium_bourgaei","30SWG09"
"Hieracium_bourgaei","30SWG13"
"Hieracium_bourgaei","30SWG19"
"Hieracium_bourgaei","30SWG56"
"Hieracium_bourgaei","30SWG66"
"Hieracium_bourgaei","30SWG76"
"Hieracium_bourgaei","30SWG77"
"Hieracium_bourgaei","30SWG98"
"Hieracium_bourgaei","30SWH10"
"Hieracium_bourgaei","30SWH30"
"Hieracium_bourgaei","30SWH40"
"Hieracium_bourgaei","30SWH57"
"Hieracium_bourgaei","30SWH61"
"Hieracium_bourgaei","30SXG29"
"Hieracium_bourgaei","30SXH76"
"Hieracium_bourgaei","30SXH87"
"Hieracium_bourgaei","30SXJ82"
"Hieracium_bourgaei","30SYH06"
"Hieracium_bourgaei","30SYH18"
"Hieracium_bourgaei","30SYH19"
"Hieracium_bourgaei","30SYH38"
"Silene_borderei","31TBG99"
"Silene_borderei","31TBH52"
"Silene_borderei","31TBH62"
"Silene_borderei","31TBH70"
"Silene_borderei","31TBH71"
"Silene_borderei","31TCG47"
"Silene_borderei","31TCG76"
"Silene_borderei","31TCG86"
"Silene_borderei","31TCG87"
"Silene_borderei","31TCG88"
"Silene_borderei","31TCG97"
"Silene_borderei","31TCG98"
"Silene_borderei","31TDG08"
"Silene_borderei","31TDG18"
"Silene_borderei","31TDG29"
"Silene_borderei","31TDG39"
"Silene_borderei","30TYN22"
"Silene_borderei","30TYN32"
"Silene_borderei","30TYN42"
"Silene_borderei","30TYN43"
"Ulex_borgiae","30STF30"
"Ulex_borgiae","30STF40"
"Ulex_borgiae","30STF42"
"Ulex_borgiae","30STF50"
"Ulex_borgiae","30STF53"
"Ulex_borgiae","30STF64"
"Ulex_borgiae","30STF70"
"Ulex_borgiae","30STF80"
"Ulex_borgiae","30STF83"
"Ulex_borgiae","30STF87"
"Ulex_borgiae","30STF91"
"Ulex_borgiae","30STF96"
"Ulex_borgiae","30SUF04"
"Ulex_borgiae","30SUF14"
"Ulex_borgiae","30SUF34"
"Ulex_borgiae","30SUF44"
"Ulex_borgiae","30SUF56"
"Centaurea_lainzii","30STF93"
"Centaurea_lainzii","30SUF03"
"Centaurea_lainzii","30SUF04"
"Centaurea_lainzii","30SUF15"
"Leucanthemum_ageratifolium","31TBE68"
"Leucanthemum_ageratifolium","31TBH51"
"Leucanthemum_ageratifolium","31TBH71"
"Leucanthemum_ageratifolium","31TCF26"
"Leucanthemum_ageratifolium","31TCG32"
"Leucanthemum_ageratifolium","31TCG84"
"Leucanthemum_ageratifolium","31TCG85"
"Leucanthemum_ageratifolium","31TCG90"
"Leucanthemum_ageratifolium","31TCG94"
"Leucanthemum_ageratifolium","31TCG95"
"Leucanthemum_ageratifolium","31TCG96"
"Leucanthemum_ageratifolium","31TCH70"
"Leucanthemum_ageratifolium","31TDF28"
"Leucanthemum_ageratifolium","31TDF49"
"Leucanthemum_ageratifolium","31TDF59"
"Leucanthemum_ageratifolium","31TDG00"
"Leucanthemum_ageratifolium","31TDG03"
"Leucanthemum_ageratifolium","31TDG04"
"Leucanthemum_ageratifolium","31TDG05"
"Leucanthemum_ageratifolium","31TDG06"
"Leucanthemum_ageratifolium","31TDG14"
"Leucanthemum_ageratifolium","31TDG15"
"Leucanthemum_ageratifolium","31TDG16"
"Leucanthemum_ageratifolium","31TDG25"
"Leucanthemum_ageratifolium","31TDG32"
"Leucanthemum_ageratifolium","31TDG34"
"Leucanthemum_ageratifolium","31TDG38"
"Leucanthemum_ageratifolium","31TDG42"
"Leucanthemum_ageratifolium","31TDG50"
"Leucanthemum_ageratifolium","31TDG57"
"Leucanthemum_ageratifolium","31TDG59"
"Leucanthemum_ageratifolium","31TDG61"
"Leucanthemum_ageratifolium","31TDG64"
"Leucanthemum_ageratifolium","31TDG72"
"Leucanthemum_ageratifolium","31TDG76"
"Leucanthemum_ageratifolium","31TDG77"
"Leucanthemum_ageratifolium","31TDG81"
"Leucanthemum_ageratifolium","31TDG86"
"Leucanthemum_ageratifolium","31TEG06"
"Leucanthemum_ageratifolium","31TEG07"
"Leucanthemum_ageratifolium","31TEG08"
"Leucanthemum_ageratifolium","31TEG13"
"Leucanthemum_ageratifolium","30TWK73"
"Leucanthemum_ageratifolium","30TWK75"
"Leucanthemum_ageratifolium","30TWK84"
"Leucanthemum_ageratifolium","30TWK85"
"Leucanthemum_ageratifolium","30TWK97"
"Leucanthemum_ageratifolium","30TXK04"
"Leucanthemum_ageratifolium","30TXK09"
"Leucanthemum_ageratifolium","30TXK14"
"Leucanthemum_ageratifolium","30TXK17"
"Leucanthemum_ageratifolium","30TXK18"
"Leucanthemum_ageratifolium","30TXK34"
"Leucanthemum_ageratifolium","30TXK36"
"Leucanthemum_ageratifolium","30SXK41"
"Leucanthemum_ageratifolium","30TXK43"
"Leucanthemum_ageratifolium","30TXK44"
"Leucanthemum_ageratifolium","30TXK47"
"Leucanthemum_ageratifolium","30SXK51"
"Leucanthemum_ageratifolium","30TXK63"
"Leucanthemum_ageratifolium","30TXK65"
"Leucanthemum_ageratifolium","30TXK69"
"Leucanthemum_ageratifolium","30TXK77"
"Leucanthemum_ageratifolium","30SXK81"
"Leucanthemum_ageratifolium","30TXK95"
"Leucanthemum_ageratifolium","30TXK97"
"Leucanthemum_ageratifolium","30TXK98"
"Leucanthemum_ageratifolium","30TXL17"
"Leucanthemum_ageratifolium","30TXL21"
"Leucanthemum_ageratifolium","30TXL31"
"Leucanthemum_ageratifolium","30TXL62"
"Leucanthemum_ageratifolium","30TXL81"
"Leucanthemum_ageratifolium","30TXN81"
"Leucanthemum_ageratifolium","30TXN91"
"Leucanthemum_ageratifolium","30TXN92"
"Leucanthemum_ageratifolium","30TXN93"
"Leucanthemum_ageratifolium","30TXN94"
"Leucanthemum_ageratifolium","30TYK03"
"Leucanthemum_ageratifolium","30TYK17"
"Leucanthemum_ageratifolium","30TYK25"
"Leucanthemum_ageratifolium","30TYK28"
"Leucanthemum_ageratifolium","30TYK37"
"Leucanthemum_ageratifolium","30TYK56"
"Leucanthemum_ageratifolium","30TYL01"
"Leucanthemum_ageratifolium","30TYL10"
"Leucanthemum_ageratifolium","30TYL11"
"Leucanthemum_ageratifolium","30TYL21"
"Leucanthemum_ageratifolium","30TYM17"
"Leucanthemum_ageratifolium","30TYN01"
"Leucanthemum_ageratifolium","30TYN02"
"Leucanthemum_ageratifolium","30TYN12"
"Leucanthemum_ageratifolium","30TYN32"
"Leucanthemum_eliasii","30TTN55"
"Leucanthemum_eliasii","30TTN64"
"Leucanthemum_eliasii","30TTN65"
"Leucanthemum_eliasii","30TVM61"
"Leucanthemum_eliasii","30TVN31"
"Leucanthemum_eliasii","30TVN40"
"Leucanthemum_eliasii","30TVN84"
"Leucanthemum_eliasii","30TVN85"
"Leucanthemum_eliasii","30TVN91"
"Leucanthemum_eliasii","30TVN92"
"Leucanthemum_eliasii","30TVN93"
"Leucanthemum_eliasii","30TVN97"
"Leucanthemum_eliasii","30TWN04"
"Leucanthemum_eliasii","30TWN25"
"Leucanthemum_eliasii","30TWN33"
"Leucanthemum_eliasii","30TWN42"
"Leucanthemum_eliasii","30TWN53"
"Leucanthemum_eliasii","30TWN83"
"Leucanthemum_eliasii","30TWN84"
"Leucanthemum_eliasii","30TWN95"
"Cirsium_gaditanum","30STF77"
"Cirsium_gaditanum","30STF87"
"Cirsium_gaditanum","30STF88"
"Cirsium_gaditanum","30STF89"
"Cirsium_gaditanum","30STF92"
"Cirsium_gaditanum","30SUF05"
"Pedicularis_schizocalyx","29TPE96"
"Pedicularis_schizocalyx","29TPG57"
"Pedicularis_schizocalyx","29TPG67"
"Pedicularis_schizocalyx","29TPG78"
"Pedicularis_schizocalyx","29TPG87"
"Pedicularis_schizocalyx","29TPG88"
"Pedicularis_schizocalyx","29TPG89"
"Pedicularis_schizocalyx","29TPH43"
"Pedicularis_schizocalyx","29TPH90"
"Pedicularis_schizocalyx","29TQE09"
"Pedicularis_schizocalyx","29TQG19"
"Pedicularis_schizocalyx","29TQH00"
"Pedicularis_schizocalyx","29TQH21"
"Pedicularis_schizocalyx","29TQH22"
"Pedicularis_schizocalyx","29TQH36"
"Pedicularis_schizocalyx","29TQH37"
"Pedicularis_schizocalyx","30TTN55"
"Pedicularis_schizocalyx","30TTN56"
"Pedicularis_schizocalyx","30TTN66"
"Pedicularis_schizocalyx","30TTN75"
"Pedicularis_schizocalyx","30TTN76"
"Pedicularis_schizocalyx","30TTN85"
"Pedicularis_schizocalyx","30TUK07"
"Pedicularis_schizocalyx","30TUK17"
"Pedicularis_schizocalyx","30TUN50"
"Pedicularis_schizocalyx","30TUN55"
"Pedicularis_schizocalyx","30TUN56"
"Pedicularis_schizocalyx","30TUN57"
"Pedicularis_schizocalyx","30TUN64"
"Pedicularis_schizocalyx","30TUN65"
"Pedicularis_schizocalyx","30TUN74"
"Pedicularis_schizocalyx","30TUN75"
"Pedicularis_schizocalyx","30TUN76"
"Pedicularis_schizocalyx","30TUN85"
"Pedicularis_schizocalyx","30TUN86"
"Pedicularis_schizocalyx","30TUN96"
"Pedicularis_schizocalyx","30TVL11"
"Pedicularis_schizocalyx","30TVL22"
"Pedicularis_schizocalyx","30TVL23"
"Pedicularis_schizocalyx","30TVL66"
"Pedicularis_schizocalyx","30TVL86"
"Pedicularis_schizocalyx","30TVL87"
"Pedicularis_schizocalyx","30TVM59"
"Pedicularis_schizocalyx","30TVM64"
"Pedicularis_schizocalyx","30TVM74"
"Pedicularis_schizocalyx","30TVM92"
"Pedicularis_schizocalyx","30TVN02"
"Pedicularis_schizocalyx","30TVN06"
"Pedicularis_schizocalyx","30TVN12"
"Pedicularis_schizocalyx","30TVN13"
"Pedicularis_schizocalyx","30TVN22"
"Pedicularis_schizocalyx","30TVN31"
"Pedicularis_schizocalyx","30TVN32"
"Pedicularis_schizocalyx","30TVN72"
"Pedicularis_schizocalyx","30TVN73"
"Pedicularis_schizocalyx","30TVN82"
"Pedicularis_schizocalyx","30TVN83"
"Pedicularis_schizocalyx","30TVN85"
"Pedicularis_schizocalyx","30TVN92"
"Pedicularis_schizocalyx","30TVN95"
"Pedicularis_schizocalyx","30TWM05"
"Pedicularis_schizocalyx","30TWM15"
"Pedicularis_schizocalyx","30TWM16"
"Pedicularis_schizocalyx","30TWM21"
"Pedicularis_schizocalyx","30TWM22"
"Pedicularis_schizocalyx","30TWM23"
"Pedicularis_schizocalyx","30TWM24"
"Pedicularis_schizocalyx","30TWM25"
"Pedicularis_schizocalyx","30TWM27"
"Pedicularis_schizocalyx","30TWM33"
"Pedicularis_schizocalyx","30TWM34"
"Pedicularis_schizocalyx","30TWM37"
"Pedicularis_schizocalyx","30TWM44"
"Pedicularis_schizocalyx","30TWM45"
"Pedicularis_schizocalyx","30TWM48"
"Pedicularis_schizocalyx","30TWM54"
"Pedicularis_schizocalyx","30TWM55"
"Pedicularis_schizocalyx","30TWN04"
"Pedicularis_schizocalyx","30TWN21"
"Pedicularis_schizocalyx","30TWN23"
"Pedicularis_schizocalyx","30TWN31"
"Pedicularis_schizocalyx","30TWN33"
"Pedicularis_schizocalyx","30TWN34"
"Pedicularis_schizocalyx","30TWN43"
