"Taxon","UTM.cell"
"Allium moschatum","30TUK08"
"Allium neapolitanum","30TXP21"
"Allium neapolitanum","30TXP81"
"Allium oleraceum","30TXN48"
"Allium oleraceum","30TXN69"
"Allium oleraceum","30TXN89"
"Allium oleraceum","30TXP21"
"Allium oleraceum","30TXP22"
"Allium oleraceum","30TYN08"
"Allium paniculatum","30TXN48"
"Allium paniculatum","30TXP21"
"Allium paniculatum","30TXP50"
"Allium paniculatum","30TXP81"
"Allium roseum","29SNB02"
"Allium roseum","30TXP61"
"Allium roseum","30TYN15"
"Allium scorodoprasum rotundum","31SDD48"
"Allium sphaerocephalon","30TXK71"
"Allium sphaerocephalon","30TXK81"
"Allium sphaerocephalon","30TXN57"
"Allium sphaerocephalon","30TXN58"
"Allium sphaerocephalon","30TXN76"
"Allium sphaerocephalon","30TXN97"
"Allium sphaerocephalon","30TXP10"
"Allium sphaerocephalon","30TXP21"
"Allium sphaerocephalon","30TXP70"
"Allium sphaerocephalon","30TYN05"
"Allium sphaerocephalon","31SDD79"
"Allium sphaerocephalon","31SDE80"
"Allium sphaerocephalon","31SEE91"
"Allium sphaerocephalon","sphaerocephalon All"
"Allium stearnii","stearnii All"
"Allium subhirsutum","30TXP11"
"Allium subhirsutum","subhirsutum All"
"Allium triquetrum","30TXP00"
"Allium triquetrum","30TXP60"
"Allium triquetrum","30TXP81"
"Allium triquetrum","31TBF90"
"Allium triquetrum","31TCF00"
"Allium triquetrum","31TCF01"
"Allium triquetrum","31TCF10"
"Allium triquetrum","31TCF98"
"Allium triquetrum","31TCG83"
"Allium triquetrum","31TCG84"
"Allium triquetrum","31TCG94"
"Allium triquetrum","31TDF06"
"Allium triquetrum","31TDF09"
"Allium triquetrum","31TDF16"
"Allium triquetrum","31TDF17"
"Allium triquetrum","31TDF27"
"Allium triquetrum","31TDF28"
"Allium triquetrum","31TDF29"
"Allium triquetrum","31TDF38"
"Allium triquetrum","31TDG11"
"Allium triquetrum","31TDG20"
"Allium triquetrum","31TDG30"
"Allium triquetrum","31TDG31"
"Allium triquetrum","31TDG41"
"Allium triquetrum","31TDG46"
"Allium triquetrum","31TDG51"
"Allium triquetrum","31TDG52"
"Allium triquetrum","31TDG57"
"Allium triquetrum","31TDG60"
"Allium triquetrum","31TDG62"
"Allium triquetrum","31TDG66"
"Allium triquetrum","31TDG73"
"Allium triquetrum","31TDG74"
"Allium triquetrum","31TDG76"
"Allium triquetrum","31TDG77"
"Allium triquetrum","31TDG84"
"Allium triquetrum","31TDG87"
"Allium triquetrum","31TDG89"
"Allium triquetrum","31TDG98"
"Allium triquetrum","31TDG99"
"Allium triquetrum","31TDH90"
"Allium triquetrum","31TEG08"
"Allium triquetrum","31TEG09"
"Allium triquetrum","31TEG19"
"Allium triquetrum","31TEH00"
"Allium triquetrum","triquetrum All"
"Allium ursinum ursinum","29SQE42"
"Allium ursinum ursinum","29SQE51"
"Allium ursinum ursinum","29SQE52"
"Allium ursinum ursinum","29TQE05"
"Allium ursinum ursinum","30TTK66"
"Allium ursinum ursinum","30TVK47"
"Allium ursinum ursinum","30TXN67"
"Allium ursinum ursinum","30TXN76"
"Allium vineale","30TXN48"
"Allium vineale","30TXN69"
"Allium vineale","30TXP21"
"Alnus glutinosa","30TXN48"
"Alnus glutinosa","30TXN67"
"Alnus glutinosa","30TXN76"
"Alnus glutinosa","30TXN89"
"Alnus glutinosa","30TXP10"
"Alnus glutinosa","30TXP11"
"Alnus glutinosa","30TXP21"
"Alnus glutinosa","30TXP30"
"Alnus glutinosa","30TYN05"
"Alnus glutinosa","31TBH84"
"Alnus glutinosa","31TBH85"
"Alnus glutinosa","31TBH94"
"Alnus glutinosa","31TDG69"
"Alnus glutinosa","31TDH20"
"Alnus glutinosa","31TDH30"
"Alnus glutinosa","31TDH40"
"Alnus glutinosa","31TDH50"
"Alnus glutinosa","31TDH60"
"Alnus glutinosa","31TDH70"
"Alnus glutinosa","31TEH01"
"Alopecurus aequalis","30TXN48"
"Alopecurus aequalis","30TXP21"
"Alopecurus aequalis","30TXP31"
"Alopecurus bulbosus","30TTN84"
"Alopecurus bulbosus","30TUL60"
"Alopecurus bulbosus","30TUL61"
"Alopecurus bulbosus","30TUL71"
"Alopecurus bulbosus","30TUM61"
"Alopecurus bulbosus","30TUN64"
"Alopecurus bulbosus","30TVL26"
"Alopecurus bulbosus","30TVL27"
"Alopecurus bulbosus","30TWN24"
"Alopecurus bulbosus","30TWN27"
"Alopecurus bulbosus","30TWN69"
"Alopecurus bulbosus","30TXP21"
"Alopecurus bulbosus","30TXP31"
"Alopecurus bulbosus","31TCG64"
"Alopecurus bulbosus","31TCG75"
"Alopecurus geniculatus","30TXL04"
"Alopecurus geniculatus","30TXL36"
"Alopecurus geniculatus","30TXM01"
"Alopecurus geniculatus","30TXM71"
"Alopecurus geniculatus","30TXP21"
"Alopecurus geniculatus","31TCF99"
"Alopecurus geniculatus","31TCG98"
"Alopecurus geniculatus","31TCG99"
"Alopecurus geniculatus","31TCH22"
"Alopecurus geniculatus","31TCH31"
"Alopecurus geniculatus","31TCH33"
"Alopecurus geniculatus","31TCH42"
"Alopecurus geniculatus","31TCH70"
"Alopecurus geniculatus","31TCH80"
"Alopecurus geniculatus","31TCH90"
"Alopecurus geniculatus","31TDF38"
"Alopecurus geniculatus","31TDG00"
"Alopecurus geniculatus","31TDG07"
"Alopecurus geniculatus","31TDG08"
"Alopecurus geniculatus","31TDG09"
"Alopecurus geniculatus","31TDG17"
"Alopecurus geniculatus","31TDG18"
"Alopecurus geniculatus","31TDG19"
"Alopecurus geniculatus","31TDG28"
"Alopecurus geniculatus","31TDG38"
"Alopecurus geniculatus","31TDG58"
"Alopecurus geniculatus","31TDG88"
"Alopecurus geniculatus","31TDG99"
"Alopecurus geniculatus","31TDH00"
"Alopecurus myosuroides","30TXP21"
"Alopecurus myosuroides","30TXP52"
"Alopecurus myosuroides","30TXP81"
"Althaea hirsuta","30TXK71"
"Althaea hirsuta","30TXK81"
"Althaea hirsuta","30TXN69"
"Althaea hirsuta","30TXP21"
"Althaea hirsuta","30TXP50"
"Althaea hirsuta","30TXP81"
"Althaea hirsuta","30TYN08"
"Althaea hirsuta","30TYN19"
"Althaea officinalis","30TXN48"
"Althaea officinalis","30TXP11"
"Althaea officinalis","30TXP21"
"Alyssum alyssoides","30TXP20"
"Alyssum alyssoides","30TXP21"
"Alyssum alyssoides","30TXP22"
"Alyssum cacuminum","30TVN13"
"Alyssum cacuminum","30TVN22"
"Alyssum cacuminum","30TWN82"
"Alyssum cacuminum","30TXN47"
"Alyssum linifolium","30TXK80"
"Alyssum loiseleurii loiseleurii","29TMH74"
"Alyssum loiseleurii loiseleurii","29TMH75"
"Alyssum loiseleurii loiseleurii","29TMH90"
"Alyssum loiseleurii loiseleurii","29TMH91"
"Alyssum loiseleurii loiseleurii","29TMH93"
"Alyssum loiseleurii loiseleurii","29TNG19"
"Alyssum loiseleurii loiseleurii","29TNH00"
"Alyssum loiseleurii loiseleurii","29TNH01"
"Alyssum loiseleurii loiseleurii","29TNH03"
"Alyssum simplex","30TW62x"
"Alyssum strigosum","30SWG61"
"Alyssum strigosum","30SWG65"
"Ambrosia maritima","30TXP11"
"Amelanchier ovalis","30TXK71"
"Amelanchier ovalis","30TXK81"
"Amelanchier ovalis","30TXN76"
"Amelanchier ovalis","30TXN86"
"Amelanchier ovalis","30TXN96"
"Amelanchier ovalis","30TYN05"
"Amelanchier ovalis","31TDG69"
"Amelanchier ovalis","31TDH20"
"Amelanchier ovalis","31TDH30"
"Ammi majus","30TXP00"
"Ammi majus","30TXP21"
"Ammi majus","30TXP22"
"Ammi visnaga","30TXP21"
"Ammophila arenaria","30TWN24"
"Ammophila arenaria","30TXP11"
"Anacamptis pyramidalis","30TXN59"
"Anacamptis pyramidalis","30TXP00"
"Anacamptis pyramidalis","30TXP11"
"Anacamptis pyramidalis","30TXP21"
"Anacamptis pyramidalis","30TXP31"
"Anacamptis pyramidalis","30TXP41"
"Anacamptis pyramidalis","30TXP50"
"Anacamptis pyramidalis","30TXP70"
"Anacamptis pyramidalis","30TYN08"
"Anacamptis pyramidalis","30TYP02"
"Anagallis arvensis","30TXN48"
"Anagallis arvensis","30TXN69"
"Anagallis arvensis","30TXN78"
"Anagallis arvensis","30TXP00"
"Anagallis arvensis","30TXP11"
"Anagallis arvensis","30TXP21"
"Anagallis arvensis","30TXP70"
"Anagallis crassifolia","30TVP90"
"Anagallis crassifolia","30TXP11"
"Anagallis foemina","30TXP21"
"Anagallis tenella","30TXN48"
"Anagallis tenella","30TXN76"
"Anagallis tenella","30TXP00"
"Anagallis tenella","30TXP11"
"Anagallis tenella","30TXP21"
"Anagallis tenella","30TXP41"
"Anarrhinum duriminium","30SXH16"
"Anarrhinum duriminium","30TWN22"
"Anchusa azurea","30TXK71"
"Andropogon distachyos","30SWF48"
"Andropogon distachyos","30SWF86"
"Andropogon distachyos","30SWF87"
"Andropogon distachyos","30SWG81"
"Andropogon distachyos","30TXP50"
"Androsace ciliata","30TYN05"
"Androsace ciliata","30TYN25"
"Androsace cylindrica hirtella","30TXN86"
"Androsace cylindrica hirtella","30TXN97"
"Androsace cylindrica hirtella","30TYN06"
"Androsace cylindrica hirtella","30TYN07"
"Androsace cylindrica hirtella","30TYN15"
"Androsace cylindrica hirtella","30TYN25"
"Androsace pyrenaica","31TCH44"
"Androsace vandellii","31TDH20"
"Androsace vandellii","31TDH30"
"Androsace villosa","30TXN67"
"Androsace villosa","30TXN86"
"Androsace villosa","30TXN97"
"Androsace villosa","30TYN15"
"Androsace villosa","31TCH15"
"Androsace villosa","31TDH20"
"Androsace vitaliana assoana","30TUN48"
"Androsace vitaliana nevadensis","30TTK74"
"Androsace vitaliana nevadensis","30TTK84"
"Androsace vitaliana nevadensis","30TUN55"
"Androsace vitaliana nevadensis","30TUN67"
"Andryala integrifolia","30TXP20"
"Andryala integrifolia","30TXP21"
"Andryala integrifolia","30TXP90"
"Andryala integrifolia","31SDD87"
"Andryala ragusina","30TXP10"
"Anemone coronaria","31TCH60"
"Anemone coronaria","31TCH71"
"Anemone coronaria","31TCH80"
"Anemone coronaria","31TCH81"
"Anemone coronaria","31TCH90"
"Anemone coronaria","31TCH91"
"Anemone narcissiflora","30TWN70"
"Anemone narcissiflora","30TWN81"
"Anemone narcissiflora","30TWN91"
"Anemone narcissiflora","30TXN20"
"Anemone narcissiflora","31TCG00"
"Anemone nemorosa","30TUK26"
"Anemone nemorosa","30TWP26"
"Anemone nemorosa","30TXN48"
"Anemone nemorosa","30TXN59"
"Anemone nemorosa","30TXN67"
"Anemone nemorosa","30TXN76"
"Anemone nemorosa","30TXN78"
"Anemone nemorosa","30TXN79"
"Anemone nemorosa","30TXN87"
"Anemone nemorosa","30TXP00"
"Anemone nemorosa","30TXP10"
"Anemone nemorosa","30TXP11"
"Anemone nemorosa","30TXP20"
"Anemone nemorosa","30TXP21"
"Anemone nemorosa","30TXP31"
"Anemone nemorosa","30TXP40"
"Anemone nemorosa","30TXP51"
"Anemone nemorosa","30TXP70"
"Anemone pavoniana","29TNG99"
"Anemone pavoniana","30SWH82"
"Anemone pavoniana","30TVK45"
"Anemone pavoniana","30TWM16"
"Anemone pavoniana","30TXN99"
"Anemone pavoniana","30TXP20"
"Anemone pavoniana","30TXP31"
"Anemone pavoniana","30TXP61"
"Anemone ranunculoides","30TXN58"
"Anemone ranunculoides","30TXN59"
"Anemone ranunculoides","30TXN67"
"Anemone ranunculoides","30TXN78"
"Anemone ranunculoides","30TXN97"
"Anemone ranunculoides","30TXP51"
"Anemone ranunculoides","30TXP60"
"Anemone ranunculoides","30TXP70"
"Anemone ranunculoides","30TXP71"
"Anemone ranunculoides","30TYN05"
"Anemone trifolia albida","30TXP00"
"Anemone trifolia albida","31TDG06"
"Angelica pachycarpa","30SYJ22"
"Angelica razulii","30TUN57"
"Angelica razulii","30TXN48"
"Angelica razulii","30TXN76"
"Angelica razulii","30TXN77"
"Angelica razulii","30TXP00"
"Angelica sylvestris","30TXN48"
"Angelica sylvestris","30TXN67"
"Angelica sylvestris","30TXN76"
"Angelica sylvestris","30TXN98"
"Angelica sylvestris","30TXP00"
"Angelica sylvestris","30TXP10"
"Angelica sylvestris","30TXP21"
"Angelica sylvestris","30TXP31"
"Anogramma leptophylla","30TXP00"
"Anogramma leptophylla","30TXP11"
"Anogramma leptophylla","30TXP21"
"Anogramma leptophylla","31TCH03"
"Anogramma leptophylla","31TCH04"
"Anogramma leptophylla","31TCH14"
"Antennaria dioica","30TXK27"
"Antennaria dioica","30TXN86"
"Antennaria dioica","30TYN05"
"Antennaria dioica","30TYN15"
"Anthemis cotula","30TXN48"
"Anthemis cotula","30TXP21"
"Anthemis maritima maritima","31TCH90"
"Anthemis maritima maritima","31TCH91"
"Anthericum ramosum","29TPG86"
"Anthericum ramosum","30TWN31"
"Anthericum ramosum","30TXN97"
"Anthericum ramosum","30TYM38"
"Anthericum ramosum","30TYN43"
"Anthoxanthum amarum","29TQE48"
"Anthoxanthum amarum","30SXK51"
"Anthoxanthum amarum","30SYK12"
"Anthoxanthum amarum","30SYK30"
"Anthoxanthum amarum","30TYK03"
"Anthoxanthum odoratum","30STG34"
"Anthoxanthum odoratum","30TXN48"
"Anthoxanthum odoratum","30TXN49"
"Anthoxanthum odoratum","30TXN76"
"Anthoxanthum odoratum","30TXP00"
"Anthoxanthum odoratum","30TXP11"
"Anthoxanthum odoratum","30TXP30"
"Anthoxanthum odoratum","30TXP41"
"Anthoxanthum ovatum aristatum","30TEE39"
"Anthriscus caucalis","30TXP21"
"Anthriscus caucalis","30TXP22"
"Anthriscus sylvestris","30TXN58"
"Anthriscus sylvestris","30TXN87"
"Anthriscus sylvestris","30TXP21"
"Anthriscus sylvestris","30TXP51"
"Anthriscus sylvestris","30TXP60"
"Anthyllis cytisoides","30TUK46"
"Anthyllis cytisoides","30TWN24"
"Anthyllis cytisoides","31TFE03"
"Anthyllis montana","30TXK81"
"Anthyllis montana","30TXN96"
"Anthyllis montana","30TYN15"
"Anthyllis onobrychioides","30TXM98"
"Anthyllis vulneraria alpestris","30TXN67"
"Anthyllis vulneraria alpestris","30TXN86"
"Anthyllis vulneraria alpestris","30TXN96"
"Anthyllis vulneraria alpestris","30TXN97"
"Anthyllis vulneraria alpestris","30TXP11"
"Anthyllis vulneraria arundana","29SQC53"
"Anthyllis vulneraria arundana","30SVJ61"
"Anthyllis vulneraria arundana","30SXH16"
"Anthyllis vulneraria arundana","30TUM18"
"Anthyllis vulneraria arundana","30TXK53"
"Anthyllis vulneraria arundana","30TXK63"
"Anthyllis vulneraria arundana","30TXK96"
"Anthyllis vulneraria arundana","30TYK05"
"Anthyllis vulneraria arundana","30TYK06"
"Anthyllis vulneraria arundana","30TYK24"
"Anthyllis vulneraria gandogeri","30TXK81"
"Anthyllis vulneraria gandogeri","30TXP00"
"Anthyllis vulneraria iberica","30TXN86"
"Anthyllis vulneraria iberica","30TXP00"
"Anthyllis vulneraria iberica","30TXP11"
"Anthyllis vulneraria reuteri","30SUH48"
"Anthyllis vulneraria reuteri","30SUH49"
"Anthyllis vulneraria reuteri","30TUK45"
"Antinoria agrostidea natans","29TNF39"
"Antinoria agrostidea natans","30TVL30"
"Antirrhinum braun-blanquetii","29SPB99"
"Antirrhinum controversum","30STF80"
"Antirrhinum controversum","30SUF37"
"Antirrhinum controversum","30SUF47"
"Antirrhinum controversum","30SUF48"
"Antirrhinum controversum","30SUF49"
"Antirrhinum controversum","30SUF77"
"Antirrhinum controversum","30SUG72"
"Antirrhinum controversum","30SVF36"
"Antirrhinum controversum","30SVF68"
"Antirrhinum controversum","30SVF99"
"Antirrhinum controversum","30TWM89"
"Antirrhinum controversum","30TWM95"
"Antirrhinum controversum","30TWM98"
"Antirrhinum controversum","30TWM99"
"Antirrhinum controversum","30TWN90"
"Antirrhinum controversum","30TXM07"
"Antirrhinum controversum","30TXM08"
"Antirrhinum controversum","30TXM17"
"Antirrhinum controversum","30TXM27"
"Antirrhinum controversum","30TXM39"
"Antirrhinum controversum","31TBF92"
"Antirrhinum grosii","30STF64"
"Antirrhinum grosii","30TTL66"
"Antirrhinum grosii","30TUK66"
"Antirrhinum grosii","30TVL02"
"Antirrhinum latifolium","31TCF99"
"Antirrhinum litigiosum","29SNB72"
"Antirrhinum litigiosum","29SNB82"
"Antirrhinum litigiosum","29SPC84"
"Antirrhinum litigiosum","29SPC95"
"Antirrhinum litigiosum","29SQC20"
"Antirrhinum litigiosum","29SQC53"
"Antirrhinum litigiosum","30SUH07"
"Antirrhinum majus","29SQC00"
"Antirrhinum majus","29TQE19"
"Antirrhinum majus","29TQF14"
"Antirrhinum majus","29TQF16"
"Antirrhinum majus","29TQF17"
"Antirrhinum majus","29TQF48"
"Antirrhinum majus","30STF79"
"Antirrhinum majus","30STF82"
"Antirrhinum majus","30STF95"
"Antirrhinum majus","30STF99"
"Antirrhinum majus","30STG59"
"Antirrhinum majus","30STG99"
"Antirrhinum majus","30SUF44"
"Antirrhinum majus","30SUG09"
"Antirrhinum majus","30SUH30"
"Antirrhinum majus","30SVF98"
"Antirrhinum majus","30SVF99"
"Antirrhinum majus","30SVG89"
"Antirrhinum majus","30TTK67"
"Antirrhinum majus","30TTK76"
"Antirrhinum majus","30TTL73"
"Antirrhinum majus","30TTL83"
"Antirrhinum majus","30TTM62"
"Antirrhinum majus","30TUK19"
"Antirrhinum majus","30TUL15"
"Antirrhinum majus","30TUM78"
"Antirrhinum majus","30TUN39"
"Antirrhinum majus","30TUN51"
"Antirrhinum majus","30TUN58"
"Antirrhinum majus","30TVL12"
"Antirrhinum majus","30TVL29"
"Antirrhinum majus","30TVM06"
"Antirrhinum majus","30TVM48"
"Antirrhinum majus","30TVN40"
"Antirrhinum majus","30TVN53"
"Antirrhinum majus","30TVN78"
"Antirrhinum majus","30TWN09"
"Antirrhinum majus","30TWN14"
"Antirrhinum majus","30TWN24"
"Antirrhinum majus","30TWN52"
"Antirrhinum majus","30TWN55"
"Antirrhinum majus","30TWN66"
"Antirrhinum majus","30TXL56"
"Antirrhinum majus","30TXN96"
"Antirrhinum majus","30TXP10"
"Antirrhinum majus","30TXP21"
"Antirrhinum majus","30TXP61"
"Antirrhinum majus","30TXP70"
"Antirrhinum majus","31SDD59"
"Antirrhinum majus","31SDD79"
"Antirrhinum majus","31SDE80"
"Antirrhinum majus","31SDE90"
"Antirrhinum meonanthum","29SPC83"
"Antirrhinum meonanthum","30STF61"
"Antirrhinum meonanthum","30STG39"
"Antirrhinum molle","30TUN36"
"Antirrhinum molle","30TXN92"
"Antirrhinum mollissimum","30SVF27"
"Antirrhinum mollissimum","30SVF57"
"Antirrhinum mollissimum","30SVF68"
"Antirrhinum mollissimum","30SVF97"
"Antirrhinum mollissimum","30SVG50"
"Antirrhinum mollissimum","30SVG60"
"Antirrhinum mollissimum","30SVG90"
"Antirrhinum pulverulentum","30SVG50"
"Antirrhinum pulverulentum","30SVH60"
"Antirrhinum pulverulentum","30TVL27"
"Antirrhinum pulverulentum","30TYL10"
"Antirrhinum tortuosum","30TWM99"
"Antirrhinum valentinum","30SWF18"
"Antirrhinum valentinum","30SWH83"
"Antirrhinum valentinum","30SXJ22"
"Apera spica-venti","29TPH91"
"Apera spica-venti","30TTK98"
"Apera spica-venti","30TUL90"
"Apera spica-venti","30TVL00"
"Apera spica-venti","31TDH10"
"Aphanes arvensis","30TXN48"
"Aphanes arvensis","30TXN69"
"Aphanes arvensis","30TXN89"
"Aphanes arvensis","30TXP21"
"Aphanes australis","30TXP21"
"Aphyllanthes monspeliensis","30TXK71"
"Aphyllanthes monspeliensis","30TXN96"
"Aphyllanthes monspeliensis","30TXN97"
"Aphyllanthes monspeliensis","30TYN05"
"Apium bermejoi","31SDE70"
"Apium graveolens","30TXP00"
"Apium graveolens","30TXP11"
"Apium graveolens","30TXP21"
"Apium graveolens","30TXP61"
"Apium inundatum","30TXP11"
"Apium inundatum","30TXP21"
"Apium inundatum","30TXP51"
"Apium nodiflorum","30TXP00"
"Apium nodiflorum","30TXP11"
"Apium nodiflorum","30TXP21"
"Apium nodiflorum","30TXP40"
"Apium nodiflorum","30TXP71"
"Apium nodiflorum","30TXP81"
"Apium repens","30SYK28"
"Apium repens","30SYK37"
"Apium repens","30TWK9381"
"Apium repens","30TXP11"
"Apium repens","30TXP21"
"Aquilegia pyrenaica pyrenaica","30TXN86"
"Aquilegia vulgaris hispanica","29TNG14"
"Aquilegia vulgaris hispanica","29TNG17"
"Aquilegia vulgaris hispanica","29TPH52"
"Aquilegia vulgaris hispanica","30SVF08"
"Aquilegia vulgaris hispanica","30TTN76"
"Aquilegia vulgaris hispanica","30TUN58"
"Aquilegia vulgaris hispanica","30TVN02"
"Aquilegia vulgaris vulgaris","30TXP10"
"Aquilegia vulgaris vulgaris","30TXP11"
"Arabidopsis thaliana","30TXN48"
"Arabidopsis thaliana","30TXP21"
"Arabidopsis thaliana","30TXP22"
"Arabidopsis thaliana","30TYN15"
"Arabis alpina","30TXN57"
"Arabis alpina","30TXN76"
"Arabis alpina","30TXN86"
"Arabis alpina","30TXN96"
"Arabis alpina","30TXN97"
"Arabis alpina","30TXP20"
"Arabis auriculata","30TXK71"
"Arabis auriculata","30TXK81"
"Arabis auriculata","30TXN96"
"Arabis glabra","31TBH64"
"Arabis hirsuta","30TXN67"
"Arabis hirsuta","30TXN76"
"Arabis hirsuta","30TXN77"
"Arabis hirsuta","30TXN86"
"Arabis hirsuta","30TXN96"
"Arabis hirsuta","30TXN97"
"Arabis hirsuta","31SDD58"
"Arabis hirsuta","31SDD59"
"Arabis hirsuta","31SDD69"
"Arabis hirsuta","31SDD79"
"Arabis hirsuta","31SDD97"
"Arabis hirsuta","31SDE70"
"Arabis hirsuta","31SDE80"
"Arabis hirsuta","31SDE90"
"Arabis hirsuta","31SDE91"
"Arabis hirsuta","31TDH20"
"Arabis hirsuta","31TDH30"
"Arabis scabra","29TPE99"
"Arabis scabra","30TXN86"
"Arabis scabra","30TXN87"
"Arabis scabra","30TXN96"
"Arabis scabra","30TYN05"
"Arabis scabra","30TYN15"
"Arabis serpillifolia","30TUK18"
"Arabis serpillifolia","30TVL37"
"Arabis serpillifolia","30TWL39"
"Arabis soyeri soyeri","31TBH53"
"Arabis soyeri soyeri","31TBH63"
"Arabis soyeri soyeri","31TBH93"
"Arabis soyeri soyeri","31TDG29"
"Arabis turrita","30TXN76"
"Arabis turrita","30TXN77"
"Arabis turrita","30TXN96"
"Arabis turrita","30TYN05"
"Arabis turrita","31TDG69"
"Arbutus unedo","30TWP39"
"Arbutus unedo","30TXP00"
"Arbutus unedo","30TXP11"
"Arbutus unedo","30TXP21"
"Arbutus unedo","30TXP60"
"Arbutus unedo","31TDG69"
"Arbutus unedo","31TDH70"
"Arbutus unedo","31TEH01"
"Arceuthobium oxycedri","30TXK71"
"Arctium lappa","30SVF66"
"Arctium lappa","30SWG03"
"Arctium lappa","30TTK86"
"Arctium lappa","30TTK96"
"Arctium lappa","30TUK06"
"Arctium lappa","30TVL07"
"Arctium lappa","30TVM65"
"Arctium lappa","30TVM75"
"Arctium lappa","30TVN28"
"Arctium lappa","30TVN46"
"Arctium lappa","30TVN57"
"Arctium lappa","30TVN63"
"Arctium lappa","30TVN65"
"Arctium lappa","30TVN66"
"Arctium lappa","30TVN72"
"Arctium lappa","30TVN73"
"Arctium lappa","30TVN77"
"Arctium lappa","30TWN24"
"Arctium lappa","30TWN65"
"Arctium lappa","30TWN69"
"Arctium lappa","30TWN75"
"Arctium lappa","30TWN95"
"Arctium lappa","30TXN04"
"Arctium lappa","30TXN05"
"Arctium lappa","30TXN14"
"Arctium lappa","30TXN15"
"Arctium lappa","30TXN29"
"Arctium lappa","30TXN37"
"Arctium lappa","30TXN46"
"Arctium lappa","30TXN63"
"Arctium lappa","30TXN66"
"Arctium lappa","30TXN78"
"Arctium lappa","30TXN97"
"Arctium lappa","30TXP21"
"Arctium lappa","30TXP81"
"Arctium minus","30TXN48"
"Arctium minus","30TXN78"
"Arctium minus","30TXN96"
"Arctium minus","30TXP11"
"Arctium minus","30TXP21"
"Arctium minus","30TXP90"
"Arctium minus","31TDG69"
"Arctostaphylos alpinus","30TXN76"
"Arctostaphylos alpinus","30TXN86"
"Arctostaphylos alpinus","30TXN97"
"Arctostaphylos alpinus","30TYN15"
"Arctostaphylos alpinus","31TCG32"
"Arctostaphylos uva-ursi","30SWK08"
"Arctostaphylos uva-ursi","30SWK14"
"Arctostaphylos uva-ursi","30SWK16"
"Arctostaphylos uva-ursi","30SWK53"
"Arctostaphylos uva-ursi","30SXK14"
"Arctostaphylos uva-ursi","30TQH26"
"Arctostaphylos uva-ursi","30TQH27"
"Arctostaphylos uva-ursi","30TTn73"
"Arctostaphylos uva-ursi","30TWG92"
"Arctostaphylos uva-ursi","30TXN86"
