Taxon,UTM10x10,UTM1x1,Ref
Alyssum alyssoides,30TUL68,30TUL6689,https://www.doi.org/10.15470/akznrb
Androsace maxima,30TUL68,30TUL6689,https://www.doi.org/10.15470/akznrb
Veronica praecox,30TUL68,30TUL6689,https://www.doi.org/10.15470/akznrb
Polygala monspeliaca,30TUL68,30TUL6689,https://www.doi.org/10.15470/akznrb
Linaria caesia,30TUL68,30TUL6689,https://www.doi.org/10.15470/akznrb
Platycapnos spicata,30TUL68,30TUL6689,https://www.doi.org/10.15470/akznrb
Ononis spinosa antiquorum,30TVL68,30TVL6689,https://www.doi.org/10.15470/akznrb
Lactuca viminea chondrilliflora,30TVL68,30TVL6689,https://www.doi.org/10.15470/akznrb
Scabiosa atropurpurea,30TVL68,30TVL6689,https://www.doi.org/10.15470/akznrb
Silene vulgaris vulgaris,30TVL68,30TVL6689,https://www.doi.org/10.15470/akznrb
Sherardia arvensis,30TVL68,30TVL6689,https://www.doi.org/10.15470/akznrb
Galium tricornutum,30TVL68,30TVL6689,https://www.doi.org/10.15470/akznrb
Filago pyramidata,30TVL68,30TVL6689,https://www.doi.org/10.15470/akznrb
Roemeria hybrida,30TVL68,30TVL6689,https://www.doi.org/10.15470/akznrb
Rapistrum rugosum rugosum,30TVL68,30TVL6689,https://www.doi.org/10.15470/akznrb
Descurainia sophia,30TVL68,30TVL6689,https://www.doi.org/10.15470/akznrb
Aegilops geniculata,30TVL68,30TVL6689,https://www.doi.org/10.15470/akznrb
Lamium amplexicaule,30TVL68,30TVL6689,https://www.doi.org/10.15470/akznrb
Salvia verbenaca,30TVL68,30TVL6689,https://www.doi.org/10.15470/akznrb
Buglossoides arvensis arvensis,30TVL68,30TVL6689,https://www.doi.org/10.15470/akznrb
Anchusa azurea,30TVL68,30TVL6689,https://www.doi.org/10.15470/akznrb
Coronilla scorpioides,30TVL68,30TVL6689,https://www.doi.org/10.15470/akznrb
Coronilla scorpioides,30TVL68,30TVL6689,https://www.doi.org/10.15470/akznrb
Astragalus stella,30TVL68,30TVL6689,https://www.doi.org/10.15470/akznrb
Vulpia unilateralis,30TVL68,30TVL6689,https://www.doi.org/10.15470/akznrb
Bromus madritensis,30TVL68,30TVL6689,https://www.doi.org/10.15470/akznrb
Asteriscus aquaticus,30TVM00,30TVM0405,https://www.doi.org/10.15470/akznrb
Telephium imperati imperati,30TUM11,30TUM1719,https://www.doi.org/10.15470/akznrb
Inula helenioides,30TUM11,30TUM1916,https://www.doi.org/10.15470/akznrb
Jasione sessiliflora,30TUL66,30TUL6163,https://www.doi.org/10.15470/akznrb
Trifolium sylvaticum,30TUL66,30TUL6163,https://www.doi.org/10.15470/akznrb
Malcolmia triloba,30TUL66,30TUL6163,https://www.doi.org/10.15470/akznrb
Capsella bursa-pastoris,30TUL66,30TUL6163,https://www.doi.org/10.15470/akznrb
Parentucellia latifolia,30TUL66,30TUL6163,https://www.doi.org/10.15470/akznrb
Aphanes microcarpa,30TUL66,30TUL6163,https://www.doi.org/10.15470/akznrb
Carduus bourgeanus,30TUL66,30TUL6163,https://www.doi.org/10.15470/akznrb
Trifolium gemellum,30TUL66,30TUL6163,https://www.doi.org/10.15470/akznrb
Dipsacus fullonum,30TUL66,30TUL6163,https://www.doi.org/10.15470/akznrb
Silene conica conica,30TUL66,30TUL6163,https://www.doi.org/10.15470/akznrb
Cerastium semidecandrum,30TUL66,30TUL6163,https://www.doi.org/10.15470/akznrb
Daucus carota carota,30TUL66,30TUL6163,https://www.doi.org/10.15470/akznrb
Papaver rhoeas,30TUL66,30TUL6163,https://www.doi.org/10.15470/akznrb
Hypecoum imberbe,30TUL66,30TUL6163,https://www.doi.org/10.15470/akznrb
Galium tricornutum,30TUL66,30TUL6163,https://www.doi.org/10.15470/akznrb
Eryngium tenue,30TUL66,30TUL6163,https://www.doi.org/10.15470/akznrb
Eryngium tenue,30TUL66,30TUL6163,https://www.doi.org/10.15470/akznrb
Ammoides pusilla,30TUL66,30TUL6163,https://www.doi.org/10.15470/akznrb
Senecio gallicus,30TUL66,30TUL6163,https://www.doi.org/10.15470/akznrb
Anacyclus clavatus,30TUL66,30TUL6163,https://www.doi.org/10.15470/akznrb
Cirsium pyrenaicum,30TUL66,30TUL6163,https://www.doi.org/10.15470/akznrb
Neslia paniculata thracica,30TUL66,30TUL6163,https://www.doi.org/10.15470/akznrb
Bromus tectorum,30TUL66,30TUL6163,https://www.doi.org/10.15470/akznrb
Taeniatherum caput-medusae,30TUL66,30TUL6163,https://www.doi.org/10.15470/akznrb
Descurainia sophia,30TUL66,30TUL6163,https://www.doi.org/10.15470/akznrb
Arrhenatherum elatius bulbosum,30TUL66,30TUL6163,https://www.doi.org/10.15470/akznrb
Aegilops triuncialis,30TUL66,30TUL6163,https://www.doi.org/10.15470/akznrb
Cerastium semidecandrum,30TUL66,30TUL6163,https://www.doi.org/10.15470/akznrb
Herniaria glabra,30TUL66,30TUL6163,https://www.doi.org/10.15470/akznrb
Hordeum murinum murinum,30TUL66,30TUL6163,https://www.doi.org/10.15470/akznrb
Heliotropium europaeum,30TUL66,30TUL6163,https://www.doi.org/10.15470/akznrb
Helianthemum salicifolium,30TUL66,30TUL6163,https://www.doi.org/10.15470/akznrb
Trifolium tomentosum,30TUL66,30TUL6163,https://www.doi.org/10.15470/akznrb
Hypochaeris glabra,30TUL66,30TUL6163,https://www.doi.org/10.15470/akznrb
Lathyrus angulatus,30TUL66,30TUL6163,https://www.doi.org/10.15470/akznrb
Galium tricornutum,30TUL66,30TUL6163,https://www.doi.org/10.15470/akznrb
Neatostema apulum,30TUL66,30TUL6163,https://www.doi.org/10.15470/akznrb
Lathyrus cicera,30TUL66,30TUL6163,https://www.doi.org/10.15470/akznrb
Trifolium scabrum,30TUL66,30TUL6163,https://www.doi.org/10.15470/akznrb
Torilis nodosa,30TUL66,30TUL6163,https://www.doi.org/10.15470/akznrb
Elymus hispidus,30TUL66,30TUL6163,https://www.doi.org/10.15470/akznrb
Rumex roseus,30TVL66,30TVL6163,https://www.doi.org/10.15470/akznrb
Vicia angustifolia,30TVL66,30TVL6163,https://www.doi.org/10.15470/akznrb
Veronica hederifolia,30TVL66,30TVL6163,https://www.doi.org/10.15470/akznrb
Astragalus pelecinus pelecinus,30TVL66,30TVL6163,https://www.doi.org/10.15470/akznrb
Trifolium retusum,30TVL66,30TVL6163,https://www.doi.org/10.15470/akznrb
Valerianella coronata,30TVL66,30TVL6163,https://www.doi.org/10.15470/akznrb
Delphinium gracile,30TVL66,30TVL6163,https://www.doi.org/10.15470/akznrb
Anthriscus caucalis,30TVL66,30TVL6163,https://www.doi.org/10.15470/akznrb
Anthriscus caucalis,30TVL66,30TVL6163,https://www.doi.org/10.15470/akznrb
Raphanus raphanistrum raphanistrum,30TVL66,30TVL6163,https://www.doi.org/10.15470/akznrb
Alopecurus myosuroides,30TVL66,30TVL6163,https://www.doi.org/10.15470/akznrb
Lamium amplexicaule,30TVL66,30TVL6163,https://www.doi.org/10.15470/akznrb
Trifolium angustifolium,30TVL66,30TVL6163,https://www.doi.org/10.15470/akznrb
Vicia lutea lutea,30TVL66,30TVL6163,https://www.doi.org/10.15470/akznrb
Veronica triphyllos,30TVL66,30TVL6163,https://www.doi.org/10.15470/akznrb
Linaria spartea,30TVL66,30TVL6163,https://www.doi.org/10.15470/akznrb
Sisymbrium crassifolium,30TVL66,30TVL6163,https://www.doi.org/10.15470/akznrb
Malva neglecta,30TVL66,30TVL6163,https://www.doi.org/10.15470/akznrb
Vulpia ciliata ciliata,30TVL66,30TVL6163,https://www.doi.org/10.15470/akznrb
Ornithopus compressus,30TVL66,30TVL6163,https://www.doi.org/10.15470/akznrb
Vulpia unilateralis,30TVL66,30TVL6163,https://www.doi.org/10.15470/akznrb
Astragalus hamosus,30TVL66,30TVL6163,https://www.doi.org/10.15470/akznrb
Trifolium arvense,30TVL66,30TVL6163,https://www.doi.org/10.15470/akznrb
Vicia lathyroides,30TVL66,30TVL6163,https://www.doi.org/10.15470/akznrb
Medicago rigidula,30TVL66,30TVL6163,https://www.doi.org/10.15470/akznrb
Eryngium tenue,30TUL66,30TUL6163,https://www.doi.org/10.15470/akznrb
Thymus mastigophorus,30TUM92,30TUM9421,https://www.doi.org/10.15470/akznrb
Salvia verbenaca,30TUM92,30TUM9421,https://www.doi.org/10.15470/akznrb
Sideritis hirsuta,30TUM92,30TUM9421,https://www.doi.org/10.15470/akznrb
Ammi visnaga,30TUL69,30TUL6694,https://www.doi.org/10.15470/akznrb
Veronica polita,30TUM20,30TUM2208,https://www.doi.org/10.15470/akznrb
Vulpia unilateralis,30TUM20,30TUM2208,https://www.doi.org/10.15470/akznrb
Lamium amplexicaule,30TUM20,30TUM2208,https://www.doi.org/10.15470/akznrb
Veronica praecox,30TUM20,30TUM2208,https://www.doi.org/10.15470/akznrb
Veronica hederifolia,30TUM20,30TUM2208,https://www.doi.org/10.15470/akznrb
Torilis nodosa,30TUM62,30TUM6324,https://www.doi.org/10.15470/akznrb
Saponaria ocymoides,30TUM22,30TUM2526,https://www.doi.org/10.15470/akznrb
Marsilea strigosa,30TUL36,30TUL3462,https://www.doi.org/10.15470/akznrb
Marsilea strigosa,30TUL36,30TUL3361,https://www.doi.org/10.15470/akznrb
Gypsophila struthium struthium,30SXJ64,30SXJ6547,https://www.doi.org/10.15470/akznrb
Centaurea aspera stenophylla,30TUL78,30TUL7682,https://www.doi.org/10.15470/akznrb
Lavandula latifolia,30SXJ69,---,https://www.doi.org/10.15470/akznrb
Ammoides pusilla,30TUM08,---,https://www.doi.org/10.15470/akznrb
Trifolium resupinatum,30TUM08,---,https://www.doi.org/10.15470/akznrb
Fallopia convolvulus,30TUL69,30TUL6593,https://www.doi.org/10.15470/akznrb
Pastinaca sativa sylvestris,30TUL69,30TUL6593,https://www.doi.org/10.15470/akznrb
Anthemis cotula,30TUL69,30TUL6593,https://www.doi.org/10.15470/akznrb
Sonchus crassifolius,30TUL69,30TUL6593,https://www.doi.org/10.15470/akznrb
Onopordum nervosum,30TUL69,30TUL6593,https://www.doi.org/10.15470/akznrb
Sinapis arvensis,30TUL69,30TUL6593,https://www.doi.org/10.15470/akznrb
Scolymus hispanicus,30TVL69,30TVL6593,https://www.doi.org/10.15470/akznrb
Plantago lanceolata,30TVL69,30TVL6593,https://www.doi.org/10.15470/akznrb
Atriplex rosea,30TVL69,30TVL6593,https://www.doi.org/10.15470/akznrb
Chenopodium vulvaria,30TVL69,30TVL6593,https://www.doi.org/10.15470/akznrb
Alyssum alyssoides,30TVM12,30TVM1221,https://www.doi.org/10.15470/akznrb
Silene legionensis,30TVM02,30TVM0922,https://www.doi.org/10.15470/akznrb
Centaurea aspera stenophylla,30SVJ65,30SVJ6853,https://www.doi.org/10.15470/akznrb
Cuscuta epithymum,30TUM11,---,https://www.doi.org/10.15470/akznrb
Hyssopus officinalis,30TUM11,---,https://www.doi.org/10.15470/akznrb
Plantago albicans,30TUL78,30TUL7281,https://www.doi.org/10.15470/akznrb
Rumex pulcher woodsii,30TUL78,30TUL7281,https://www.doi.org/10.15470/akznrb
Valerianella coronata,30TUL78,30TUL7281,https://www.doi.org/10.15470/akznrb
Cerastium diffusum diffusum,30TUL78,30TUL7281,https://www.doi.org/10.15470/akznrb
Daucus carota carota,30TUL78,30TUL7281,https://www.doi.org/10.15470/akznrb
Polygonum aviculare,30TUL78,30TUL7281,https://www.doi.org/10.15470/akznrb
Picnomon acarna,30TUL78,30TUL7281,https://www.doi.org/10.15470/akznrb
Xeranthemum inapertum,30TUL78,30TUL7281,https://www.doi.org/10.15470/akznrb
Cichorium intybus,30TUL78,30TUL7281,https://www.doi.org/10.15470/akznrb
Cirsium arvense,30TUL78,30TUL7281,https://www.doi.org/10.15470/akznrb
Centaurea calcitrapa,30TUL78,30TUL7281,https://www.doi.org/10.15470/akznrb
Hirschfeldia incana,30TUL78,30TUL7281,https://www.doi.org/10.15470/akznrb
Conringia orientalis,30TUL78,30TUL7281,https://www.doi.org/10.15470/akznrb
Neslia paniculata thracica,30TUL78,30TUL7281,https://www.doi.org/10.15470/akznrb
Coronilla scorpioides,30TUL78,30TUL7281,https://www.doi.org/10.15470/akznrb
Salvia aethiopis,30TUL78,30TUL7281,https://www.doi.org/10.15470/akznrb
Veronica arvensis,30TUL78,30TUL7281,https://www.doi.org/10.15470/akznrb
Scabiosa atropurpurea,30TUL78,30TUL7281,https://www.doi.org/10.15470/akznrb
Conringia orientalis,30TUL78,30TUL7281,https://www.doi.org/10.15470/akznrb
Vulpia unilateralis,30TUL78,30TUL7281,https://www.doi.org/10.15470/akznrb
Bromus tectorum,30TUL78,30TUL7281,https://www.doi.org/10.15470/akznrb
Cirsium arvense,30TUL78,30TUL7281,https://www.doi.org/10.15470/akznrb
Adonis flammea,30TVL78,30TVL7281,https://www.doi.org/10.15470/akznrb
Bufonia tenuifolia,30TVL78,30TVL7281,https://www.doi.org/10.15470/akznrb
Polygonum aviculare,30TVL78,30TVL7281,https://www.doi.org/10.15470/akznrb
Scandix pecten-veneris,30TVL78,30TVL7281,https://www.doi.org/10.15470/akznrb
Hippocrepis commutata,30TVL78,30TVL7281,https://www.doi.org/10.15470/akznrb
Brassica oxyrrhina,30TUL59,30TUL5894,https://www.doi.org/10.15470/akznrb
Coincya monensis cheiranthos,30TUL59,30TUL5894,https://www.doi.org/10.15470/akznrb
Rumex acetosella angiocarpus,30TUL59,30TUL5894,https://www.doi.org/10.15470/akznrb
Molineriella laevis,30TUL59,30TUL5894,https://www.doi.org/10.15470/akznrb
Spergula morisonii,30TUL59,30TUL5894,https://www.doi.org/10.15470/akznrb
Spergularia purpurea,30TUL59,30TUL5894,https://www.doi.org/10.15470/akznrb
Spergula morisonii,30TUL59,30TUL5894,https://www.doi.org/10.15470/akznrb
Molineriella laevis,30TUL59,30TUL5894,https://www.doi.org/10.15470/akznrb
Narduroides salzmannii,30TUL59,30TUL5894,https://www.doi.org/10.15470/akznrb
Stellaria pallida,30TUL59,30TUL5894,https://www.doi.org/10.15470/akznrb
Cerastium semidecandrum,30TUL59,30TUL5894,https://www.doi.org/10.15470/akznrb
Cerastium semidecandrum,30TUL59,30TUL5894,https://www.doi.org/10.15470/akznrb
Arabidopsis thaliana,30TUL59,30TUL5894,https://www.doi.org/10.15470/akznrb
Myosotis stricta,30TUL59,30TUL5894,https://www.doi.org/10.15470/akznrb
Senecio gallicus,30TUL59,30TUL5894,https://www.doi.org/10.15470/akznrb
Lupinus hispanicus,30TUL59,30TUL5894,https://www.doi.org/10.15470/akznrb
Ornithopus sativus sativus,30TUL59,30TUL5894,https://www.doi.org/10.15470/akznrb
Eragrostis minor,30TUL59,30TUL5894,https://www.doi.org/10.15470/akznrb
Teesdalia coronopifolia,30TUL59,30TUL5894,https://www.doi.org/10.15470/akznrb
Narduroides salzmannii,30TUL59,30TUL5894,https://www.doi.org/10.15470/akznrb
Spergularia purpurea,30TUL59,30TUL5894,https://www.doi.org/10.15470/akznrb
Herniaria hirsuta hirsuta,30TUL59,30TUL5894,https://www.doi.org/10.15470/akznrb
Corynephorus canescens,30TUL59,30TUL5894,https://www.doi.org/10.15470/akznrb
Brassica oxyrrhina,30TUL69,30TUL6093,https://www.doi.org/10.15470/akznrb
Torilis arvensis recta,30TUL69,30TUL6093,https://www.doi.org/10.15470/akznrb
Torilis arvensis recta,30TUL69,30TUL6093,https://www.doi.org/10.15470/akznrb
Vaccaria hispanica,30TUL69,30TUL6093,https://www.doi.org/10.15470/akznrb
Capsella bursa-pastoris,30TUL69,30TUL6093,https://www.doi.org/10.15470/akznrb
Sedum caespitosum,30TUL69,30TUL6093,https://www.doi.org/10.15470/akznrb
Petrorhagia nanteuilii,30TUL69,30TUL6093,https://www.doi.org/10.15470/akznrb
Ranunculus arvensis,30TUL69,30TUL6093,https://www.doi.org/10.15470/akznrb
Silene conoidea,30TUL69,30TUL6093,https://www.doi.org/10.15470/akznrb
Rumex crispus,30TUL69,30TUL6093,https://www.doi.org/10.15470/akznrb
Papaver hybridum,30TUL69,30TUL6093,https://www.doi.org/10.15470/akznrb
Hypecoum imberbe,30TUL69,30TUL6093,https://www.doi.org/10.15470/akznrb
Fumaria officinalis wirtgenii,30TUL69,30TUL6093,https://www.doi.org/10.15470/akznrb
Senecio gallicus,30TUL69,30TUL6093,https://www.doi.org/10.15470/akznrb
Lactuca serriola,30TUL69,30TUL6093,https://www.doi.org/10.15470/akznrb
Andryala integrifolia,30TUL69,30TUL6093,https://www.doi.org/10.15470/akznrb
Artemisia absinthium,30TUL69,30TUL6093,https://www.doi.org/10.15470/akznrb
Sisymbrium austriacum contortum,30TUL69,30TUL6093,https://www.doi.org/10.15470/akznrb
Arrhenatherum elatius bulbosum,30TUL69,30TUL6093,https://www.doi.org/10.15470/akznrb
Spergularia purpurea,30TUL69,30TUL6093,https://www.doi.org/10.15470/akznrb
Reseda virgata,30TUL69,30TUL6093,https://www.doi.org/10.15470/akznrb
Linaria saxatilis,30TUL69,30TUL6093,https://www.doi.org/10.15470/akznrb
Eryngium campestre,30TUL69,30TUL6093,https://www.doi.org/10.15470/akznrb
Ranunculus arvensis,30TUL69,30TUL6093,https://www.doi.org/10.15470/akznrb
Sinapis arvensis,30TUL69,30TUL6093,https://www.doi.org/10.15470/akznrb
Trifolium campestre,30TUL69,30TUL6093,https://www.doi.org/10.15470/akznrb
Cerastium diffusum diffusum,30TUL69,30TUL6093,https://www.doi.org/10.15470/akznrb
Veronica verna,30TVL59,30TVL5894,https://www.doi.org/10.15470/akznrb
Adenocarpus aureus,30TVL59,30TVL5894,https://www.doi.org/10.15470/akznrb
Teesdalia coronopifolia,30TVL59,30TVL5894,https://www.doi.org/10.15470/akznrb
Arabidopsis thaliana,30TVL59,30TVL5894,https://www.doi.org/10.15470/akznrb
Ornithopus compressus,30TVL59,30TVL5894,https://www.doi.org/10.15470/akznrb
Jasione montana montana,30TVL59,30TVL5894,https://www.doi.org/10.15470/akznrb
Vicia lathyroides,30TVL59,30TVL5894,https://www.doi.org/10.15470/akznrb
Viola kitaibeliana,30TVL59,30TVL5894,https://www.doi.org/10.15470/akznrb
Isolepis setacea,30TVL69,30TVL6093,https://www.doi.org/10.15470/akznrb
Vulpia geniculata,30TVL69,30TVL6093,https://www.doi.org/10.15470/akznrb
Delphinium gracile,30TVL69,30TVL6093,https://www.doi.org/10.15470/akznrb
Agrostis castellana,30TVL69,30TVL6093,https://www.doi.org/10.15470/akznrb
Alopecurus myosuroides,30TVL69,30TVL6093,https://www.doi.org/10.15470/akznrb
Veronica triphyllos,30TVL69,30TVL6093,https://www.doi.org/10.15470/akznrb
Linaria spartea,30TVL69,30TVL6093,https://www.doi.org/10.15470/akznrb
Hypochaeris glabra,30TVL69,30TVL6093,https://www.doi.org/10.15470/akznrb
Plantago lanceolata,30TVL69,30TVL6093,https://www.doi.org/10.15470/akznrb
Trifolium glomeratum,30TVL69,30TVL6093,https://www.doi.org/10.15470/akznrb
Tolpis barbata,30TVL69,30TVL6093,https://www.doi.org/10.15470/akznrb
Anthemis cotula,30TVL69,30TVL6093,https://www.doi.org/10.15470/akznrb
Senecio minutus,30TVL59,30TVL5894,https://www.doi.org/10.15470/akznrb
Coincya monensis orophila,30TUL69,30TUL6093,https://www.doi.org/10.15470/akznrb
Phlomis crinita crinita,30SYJ32,---,https://www.doi.org/10.15470/akznrb
Inula montana,30TUM22,30TUM2524,https://www.doi.org/10.15470/akznrb
Astragalus monspessulanus gypsophilus,30TUM52,30TUM5425,https://www.doi.org/10.15470/akznrb
Neatostema apulum,30TUM52,30TUM5425,https://www.doi.org/10.15470/akznrb
Lappula squarrosa squarrosa,30TUM52,30TUM5425,https://www.doi.org/10.15470/akznrb
Coronilla scorpioides,30TUM52,30TUM5425,https://www.doi.org/10.15470/akznrb
Lithodora fruticosa,30TUM52,30TUM5426,https://www.doi.org/10.15470/akznrb
Helianthemum cinereum rotundifolium,30TUM52,30TUM5426,https://www.doi.org/10.15470/akznrb
Valerianella discoidea,30TUM52,30TUM5426,https://www.doi.org/10.15470/akznrb
Euphorbia exigua exigua,30TUM52,30TUM5426,https://www.doi.org/10.15470/akznrb
Gypsophila tomentosa,30TUL67,30TUL6672,https://www.doi.org/10.15470/akznrb
Lonicera xylosteum,30TUL67,30TUL6871,https://www.doi.org/10.15470/akznrb
Silene mellifera,30TUL67,30TUL6871,https://www.doi.org/10.15470/akznrb
Juncus pygmaeus,30TUM00,30TUM0307,https://www.doi.org/10.15470/akznrb
Juncus minutulus,30TUM00,30TUM0307,https://www.doi.org/10.15470/akznrb
Ceratocephala falcata,30TUM33,---,https://www.doi.org/10.15470/akznrb
Salvia verbenaca,30TUN33,30TUN3931,https://www.doi.org/10.15470/akznrb
Reseda phyteuma,30TUL78,30TUL7680,https://www.doi.org/10.15470/akznrb
Reseda phyteuma,30TUL78,30TUL7680,https://www.doi.org/10.15470/akznrb
Phlomis herba-venti,30TVL78,30TVL7680,https://www.doi.org/10.15470/akznrb
Erysimum mediohispanicum,30TUL78,30TUL7680,https://www.doi.org/10.15470/akznrb
Thapsia villosa,30TUL78,30TUL7680,https://www.doi.org/10.15470/akznrb
Helianthemum angustatum,30TUL67,30TUL6574,https://www.doi.org/10.15470/akznrb
Lactuca serriola,30TUM32,30TUM3024,https://www.doi.org/10.15470/akznrb
Ammoides pusilla,30TUM60,30TUM6908,https://www.doi.org/10.15470/akznrb
Centaurea calcitrapa,30TUM60,30TUM6908,https://www.doi.org/10.15470/akznrb
Scandix australis microcarpa,30TUL78,30TUL7680,https://www.doi.org/10.15470/akznrb
Andryala ragusina,30TUL64,30TUL6449,https://www.doi.org/10.15470/akznrb
Ammoides pusilla,30TUL66,30TUL6469,https://www.doi.org/10.15470/akznrb
Atriplex prostrata,30TUL69,30TUL6496,https://www.doi.org/10.15470/akznrb
Astragalus scorpioides,30TUL69,30TUL6496,https://www.doi.org/10.15470/akznrb
Apium graveolens,30TUL69,30TUL6496,https://www.doi.org/10.15470/akznrb
Bromus rubens,30TUL69,30TUL6496,https://www.doi.org/10.15470/akznrb
Vulpia unilateralis,30TUL69,30TUL6496,https://www.doi.org/10.15470/akznrb
Urtica urens,30TUL69,30TUL6496,https://www.doi.org/10.15470/akznrb
Atriplex prostrata,30TUL69,30TUL6593,https://www.doi.org/10.15470/akznrb
Gypsophila tomentosa,30TUL69,30TUL6593,https://www.doi.org/10.15470/akznrb
Cirsium pyrenaicum,30TUL69,30TUL6593,https://www.doi.org/10.15470/akznrb
Sisymbrium irio,30TUL69,30TUL6593,https://www.doi.org/10.15470/akznrb
Marrubium vulgare,30TUL69,30TUL6593,https://www.doi.org/10.15470/akznrb
Elymus repens repens,30TVL69,30TVL6593,https://www.doi.org/10.15470/akznrb
Lotus glaber,30TVL69,30TVL6593,https://www.doi.org/10.15470/akznrb
Ononis spinosa antiquorum,30TVL69,30TVL6593,https://www.doi.org/10.15470/akznrb
Atriplex patula,30TVL69,30TVL6593,https://www.doi.org/10.15470/akznrb
Cynodon dactylon,30TVL69,30TVL6593,https://www.doi.org/10.15470/akznrb
Althaea officinalis,30TVL69,30TVL6593,https://www.doi.org/10.15470/akznrb
Onobrychis saxatilis,30TUM40,30TUM4104,https://www.doi.org/10.15470/akznrb
Lavandula latifolia,30TUM99,30TUM9897,https://www.doi.org/10.15470/akznrb
Fumana ericifolia,30TVL19,30TVL1295,https://www.doi.org/10.15470/akznrb
Erysimum mediohispanicum,30TVL19,30TVL1295,https://www.doi.org/10.15470/akznrb
Ammi visnaga,30TUM61,30TUM6314,https://www.doi.org/10.15470/akznrb
Lactuca saligna,30TUM61,30TUM6314,https://www.doi.org/10.15470/akznrb
Salix triandra,30TUL58,---,https://www.doi.org/10.15470/akznrb
Teucrium chamaedrys,30TUM12,30TUM1722,https://www.doi.org/10.15470/akznrb
Coronilla repanda dura,29TQG30,29TQG3507,https://www.doi.org/10.15470/akznrb
Asperugo procumbens,30TTL78,30TTL7383,https://www.doi.org/10.15470/akznrb
Acer pseudoplatanus,29TPG86,29TPG8965,https://www.doi.org/10.15470/akznrb
