Taxon,UTM10x10,UTM1x1,References
Malephora lutea,31SDD67,31SDD6073,"Cerrato, M. D., Cardona-Ametller, C., Mir-Rosselló, P. M., Ribas-Serra, A., Albertí-Roig, I., Cortés-Fernández, I., Lassnig, N., López-Vich, L. & Gil-Vives, L. (2023). Notas corológicas para la flora de Mallorca, III. Flora Montibérica, 86, 67-73."
Opuntia dillenii,31SED49,31SED4096,"Cerrato, M. D., Cardona-Ametller, C., Mir-Rosselló, P. M., Ribas-Serra, A., Albertí-Roig, I., Cortés-Fernández, I., Lassnig, N., López-Vich, L. & Gil-Vives, L. (2023). Notas corológicas para la flora de Mallorca, III. Flora Montibérica, 86, 67-73."
Opuntia monacantha,31SEE00,31SEE0504,"Cerrato, M. D., Cardona-Ametller, C., Mir-Rosselló, P. M., Ribas-Serra, A., Albertí-Roig, I., Cortés-Fernández, I., Lassnig, N., López-Vich, L. & Gil-Vives, L. (2023). Notas corológicas para la flora de Mallorca, III. Flora Montibérica, 86, 67-73."
Paraserianthes lophantha,31DD89,31DD8792,"Cerrato, M. D., Cardona-Ametller, C., Mir-Rosselló, P. M., Ribas-Serra, A., Albertí-Roig, I., Cortés-Fernández, I., Lassnig, N., López-Vich, L. & Gil-Vives, L. (2023). Notas corológicas para la flora de Mallorca, III. Flora Montibérica, 86, 67-73."
Paraserianthes lophantha,31SEE00,31SEE0105,"Cerrato, M. D., Cardona-Ametller, C., Mir-Rosselló, P. M., Ribas-Serra, A., Albertí-Roig, I., Cortés-Fernández, I., Lassnig, N., López-Vich, L. & Gil-Vives, L. (2023). Notas corológicas para la flora de Mallorca, III. Flora Montibérica, 86, 67-73."
Paraserianthes lophantha,31SEE11,31SEE1010,"Cerrato, M. D., Cardona-Ametller, C., Mir-Rosselló, P. M., Ribas-Serra, A., Albertí-Roig, I., Cortés-Fernández, I., Lassnig, N., López-Vich, L. & Gil-Vives, L. (2023). Notas corológicas para la flora de Mallorca, III. Flora Montibérica, 86, 67-73."
Patellifolia patellaris,31DD95,31DD9357,"Cerrato, M. D., Cardona-Ametller, C., Mir-Rosselló, P. M., Ribas-Serra, A., Albertí-Roig, I., Cortés-Fernández, I., Lassnig, N., López-Vich, L. & Gil-Vives, L. (2023). Notas corológicas para la flora de Mallorca, III. Flora Montibérica, 86, 67-73."
Phlomis fruticosa,31SEE11,31SEE1312,"Cerrato, M. D., Cardona-Ametller, C., Mir-Rosselló, P. M., Ribas-Serra, A., Albertí-Roig, I., Cortés-Fernández, I., Lassnig, N., López-Vich, L. & Gil-Vives, L. (2023). Notas corológicas para la flora de Mallorca, III. Flora Montibérica, 86, 67-73."
Polygala myrtifolia,31SDD85,31SDD8557,"Cerrato, M. D., Cardona-Ametller, C., Mir-Rosselló, P. M., Ribas-Serra, A., Albertí-Roig, I., Cortés-Fernández, I., Lassnig, N., López-Vich, L. & Gil-Vives, L. (2023). Notas corológicas para la flora de Mallorca, III. Flora Montibérica, 86, 67-73."
Spiraea cantoniensis,31SEE11,31SEE1312,"Cerrato, M. D., Cardona-Ametller, C., Mir-Rosselló, P. M., Ribas-Serra, A., Albertí-Roig, I., Cortés-Fernández, I., Lassnig, N., López-Vich, L. & Gil-Vives, L. (2023). Notas corológicas para la flora de Mallorca, III. Flora Montibérica, 86, 67-73."
