Taxon,UTM10x10,UTM1x1,References
Sesleria argentea,30TVN45,30TVN4053,"Galán Díaz, J. & García Antón, M. 2018. Introducción a la flora de los bosques del valle de Valdebezana (Burgos). Flora Montiberica 71: 61-84 (VII-2018)"
Sesleria argentea,30TVN35,30TVN3857,"Galán Díaz, J. & García Antón, M. 2018. Introducción a la flora de los bosques del valle de Valdebezana (Burgos). Flora Montiberica 71: 61-84 (VII-2018)"
Sesleria argentea,30TVN35,30TVN3652,"Galán Díaz, J. & García Antón, M. 2018. Introducción a la flora de los bosques del valle de Valdebezana (Burgos). Flora Montiberica 71: 61-84 (VII-2018)"
Hypericum hirsutum,30TVN35,30TVN3858,"Galán Díaz, J. & García Antón, M. 2018. Introducción a la flora de los bosques del valle de Valdebezana (Burgos). Flora Montiberica 71: 61-84 (VII-2018)"
Hypericum pulchrum,30TVN45,30TVN4053,"Galán Díaz, J. & García Antón, M. 2018. Introducción a la flora de los bosques del valle de Valdebezana (Burgos). Flora Montiberica 71: 61-84 (VII-2018)"
Hypericum pulchrum,30TVN35,30TVN3651,"Galán Díaz, J. & García Antón, M. 2018. Introducción a la flora de los bosques del valle de Valdebezana (Burgos). Flora Montiberica 71: 61-84 (VII-2018)"
Hypericum pulchrum,30TVN35,30TVN3259,"Galán Díaz, J. & García Antón, M. 2018. Introducción a la flora de los bosques del valle de Valdebezana (Burgos). Flora Montiberica 71: 61-84 (VII-2018)"
Juncus conglomeratus,30TVN35,30TVN3357,"Galán Díaz, J. & García Antón, M. 2018. Introducción a la flora de los bosques del valle de Valdebezana (Burgos). Flora Montiberica 71: 61-84 (VII-2018)"
Luzula forsteri forsteri,30TVN35,30TVN3551,"Galán Díaz, J. & García Antón, M. 2018. Introducción a la flora de los bosques del valle de Valdebezana (Burgos). Flora Montiberica 71: 61-84 (VII-2018)"
Luzula sylvatica sylvatica,30TVN35,30TVN3254,"Galán Díaz, J. & García Antón, M. 2018. Introducción a la flora de los bosques del valle de Valdebezana (Burgos). Flora Montiberica 71: 61-84 (VII-2018)"
Acinos alpinus,30TVN35,30TVN3655,"Galán Díaz, J. & García Antón, M. 2018. Introducción a la flora de los bosques del valle de Valdebezana (Burgos). Flora Montiberica 71: 61-84 (VII-2018)"
Acinos alpinus,30TVN35,30TVN3554,"Galán Díaz, J. & García Antón, M. 2018. Introducción a la flora de los bosques del valle de Valdebezana (Burgos). Flora Montiberica 71: 61-84 (VII-2018)"
Acinos alpinus,30TVN35,30TVN3754,"Galán Díaz, J. & García Antón, M. 2018. Introducción a la flora de los bosques del valle de Valdebezana (Burgos). Flora Montiberica 71: 61-84 (VII-2018)"
